"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.731466139E2,-2.321372681E0,3.600013733E0,2.174228668E0
1.731565719E2,-2.203717346E0,3.346890106E0,2.314187622E0
1.731665299E2,-2.293680267E0,3.301833801E0,2.560575256E0
1.731764879E2,-2.358944550E0,3.555256805E0,2.862048340E0
1.731864469E2,-2.100881195E0,3.782035217E0,3.363954620E0
1.731964049E2,-1.783690796E0,3.747906189E0,3.840862885E0
1.732063629E2,-1.682052155E0,3.767964478E0,4.106560364E0
1.732163209E2,-1.901196442E0,4.131259003E0,4.422553253E0
1.732262799E2,-1.817221069E0,4.743186493E0,4.936135254E0
1.732362379E2,-1.408870239E0,5.194198608E0,5.463787994E0
1.732461959E2,-1.310824127E0,5.585933990E0,6.018384705E0
1.732561539E2,-1.637594604E0,5.760321350E0,6.626869354E0
1.732661119E2,-2.337239685E0,5.601501617E0,7.043453064E0
1.732760709E2,-3.670966187E0,5.428760834E0,6.798861694E0
1.732860289E2,-5.405259705E0,5.704038391E0,5.851182404E0
1.732959869E2,-6.741979980E0,6.433621216E0,4.630919952E0
1.733059449E2,-6.614894257E0,7.865244141E0,4.165986786E0
1.733159029E2,-4.337979126E0,9.931547241E0,5.190905457E0
1.733258619E2,-7.226971436E-1,1.214903595E1,7.787256317E0
1.733358199E2,2.965932312E0,1.387794067E1,1.107606720E1
1.733457779E2,5.168452148E0,1.440170151E1,1.334669540E1
1.733557359E2,4.549189911E0,1.353829697E1,1.313144302E1
1.733656949E2,1.410965881E0,1.221953934E1,1.053494247E1
1.733756529E2,-1.802850952E0,1.109163483E1,8.009095001E0
1.733856109E2,-3.094814301E0,9.463320923E0,6.543343048E0
1.733955689E2,-2.442470856E0,7.966583405E0,6.561305695E0
1.734055269E2,-3.156935120E-1,7.495662689E0,7.814649353E0
1.734154859E2,1.892963562E0,7.446415100E0,9.099128265E0
1.734254439E2,3.479214935E0,6.938820648E0,9.469458160E0
1.734354019E2,3.967798920E0,6.109395447E0,8.848549347E0
1.734453599E2,3.550017700E0,5.189857635E0,7.561076660E0
1.734553179E2,2.742896118E0,4.394112396E0,6.058501282E0
1.734652769E2,2.132764893E0,3.639681244E0,4.715793457E0
1.734752349E2,2.124082947E0,3.109783173E0,3.782933350E0
1.734851929E2,2.555635529E0,3.124302979E0,3.407663727E0
1.734951509E2,3.081791382E0,3.586242371E0,3.539689178E0
1.735051099E2,3.647465057E0,4.117637329E0,4.200265503E0
1.735150679E2,4.092789001E0,4.243525543E0,4.824766846E0
1.735250259E2,4.171375580E0,3.917802887E0,4.698878632E0
1.735349839E2,3.955374756E0,3.548969879E0,3.865262146E0
1.735449419E2,3.413351898E0,3.480562134E0,2.786754913E0
1.735549009E2,2.893333282E0,3.606749725E0,2.255509644E0
1.735648589E2,2.875969391E0,3.835174713E0,2.760559387E0
1.735748169E2,3.516786804E0,4.320914612E0,4.646487579E0
1.735847749E2,4.235292664E0,4.918921051E0,6.813381500E0
1.735947339E2,4.793032837E0,5.733976135E0,8.507259064E0
1.736046919E2,5.271288300E0,6.486311646E0,9.292825470E0
1.736146499E2,5.372028809E0,6.931635590E0,8.770262146E0
1.736246079E2,4.185146942E0,7.227570190E0,7.166497192E0
1.736345659E2,2.246079254E0,7.505841522E0,5.752537537E0
1.736445249E2,6.135740662E-1,7.896978149E0,4.937183075E0
1.736544829E2,-3.198847961E-1,8.417445831E0,4.490960999E0
1.736644409E2,-1.023272095E0,9.217082977E0,4.722679138E0
1.736743989E2,-1.707798615E0,9.968220978E0,5.702391815E0
1.736843569E2,-1.850152588E0,1.026804749E1,6.885082397E0
1.736943159E2,-1.531465302E0,1.032747391E1,7.762557678E0
1.737042739E2,-8.113128662E-1,1.071367081E1,9.295669556E0
1.737142319E2,9.815089417E-1,1.083611618E1,1.264465530E1
1.737241899E2,3.131038971E0,9.809850311E0,1.544742691E1
1.737341489E2,4.178111572E0,8.260422363E0,1.528157181E1
1.737441069E2,3.974983978E0,7.067552948E0,1.343800552E1
1.737540649E2,3.401376801E0,6.281537476E0,1.119417160E1
1.737640229E2,3.199147339E0,6.075266418E0,9.202563171E0
1.737739809E2,2.719993744E0,6.174959106E0,7.438182220E0
1.737839399E2,1.674268341E0,5.952072601E0,5.620811462E0
1.737938979E2,3.143463135E-1,5.277575226E0,3.711232452E0
1.738038559E2,-1.033301239E0,4.316723328E0,2.048789520E0
1.738138139E2,-2.244282990E0,3.326382751E0,8.764274597E-1
1.738237729E2,-3.323239288E0,2.826721802E0,2.371069336E-1
1.738337309E2,-3.739373932E0,3.067570953E0,1.193019104E0
1.738436889E2,-2.947520599E0,3.672014008E0,4.030219116E0
1.738536469E2,-1.413061523E0,4.222868500E0,7.260202332E0
1.738636049E2,4.834945679E-2,4.728516998E0,1.007689499E1
1.738735639E2,9.650431824E-1,5.291795654E0,1.155222702E1
1.738835219E2,8.373587036E-1,5.544919281E0,1.078417419E1
1.738934799E2,-4.155358887E-1,5.521717529E0,8.009993134E0
1.739034379E2,-1.691632233E0,5.767656097E0,5.348677368E0
1.739133959E2,-2.857557678E0,5.988596649E0,3.583697662E0
1.739233549E2,-3.429667969E0,5.916296997E0,3.341800690E0
1.739333129E2,-3.137774963E0,5.829926605E0,4.888085175E0
1.739432709E2,-1.945653992E0,5.828130341E0,7.675289154E0
1.739532289E2,-1.287322998E-1,5.552703094E0,1.032043854E1
1.739631879E2,1.677561493E0,4.977299652E0,1.183768341E1
1.739731459E2,1.708846436E0,4.299808502E0,1.133173553E1
1.739831039E2,-2.237846375E-1,4.171674957E0,8.685089264E0
1.739930619E2,-3.010988617E0,4.474944305E0,5.028493195E0
1.740030199E2,-5.271437988E0,5.248834991E0,1.983076172E0
1.740129789E2,-4.923561401E0,6.778803406E0,1.268013153E0
1.740229369E2,-2.063459015E0,8.683292999E0,3.631598053E0
1.740328949E2,1.234183502E0,1.065993256E1,7.471712494E0
1.740428529E2,4.436623993E0,1.249032623E1,1.186462738E1
1.740528119E2,6.817572784E0,1.322469910E1,1.536345154E1
1.740627699E2,7.223528595E0,1.243045074E1,1.626562546E1
1.740727279E2,5.735323334E0,1.036953644E1,1.476649292E1
1.740826861E2,3.636837158E0,8.205037537E0,1.258822266E1
1.740926441E2,1.781595154E0,6.005511475E0,1.070199509E1
1.741026031E2,7.417076111E-1,3.880081329E0,9.144783325E0
1.741125611E2,5.406756592E-1,2.528392181E0,8.392896881E0
1.741225191E2,1.030307465E0,2.134860535E0,8.444988556E0
1.741324771E2,1.640289001E0,2.115101624E0,8.782835999E0
1.741424351E2,2.381397858E0,2.180964661E0,8.706045685E0
1.741523941E2,2.949466553E0,2.307152252E0,8.112978973E0
1.741623521E2,3.125350800E0,2.442171478E0,7.154372406E0
1.741723101E2,3.270698547E0,2.566862183E0,6.301895142E0
1.741822681E2,3.415597229E0,2.731220398E0,5.701942749E0
1.741922271E2,3.673810272E0,2.959645386E0,5.180726624E0
1.742021851E2,3.981420593E0,3.104095001E0,4.646487579E0
1.742121431E2,4.207899628E0,3.111280060E0,4.240980835E0
1.742221011E2,4.389921112E0,3.080144806E0,3.864214325E0
1.742320591E2,4.572691040E0,3.065026245E0,3.802243195E0
1.742420181E2,4.764442291E0,3.232378235E0,4.199517059E0
1.742519761E2,5.048551483E0,3.416345673E0,5.105582886E0
1.742619341E2,5.442382507E0,3.545077972E0,6.190676422E0
1.742718921E2,5.762416992E0,3.810476074E0,7.470065918E0
1.742818511E2,6.095773773E0,4.340523834E0,8.932674408E0
1.742918091E2,6.410419464E0,5.145549774E0,1.029349457E1
1.743017671E2,6.663842468E0,5.776637421E0,1.080153809E1
1.743117251E2,6.241869965E0,5.865851898E0,9.895621948E0
1.743216831E2,5.107828217E0,5.654042358E0,8.004304962E0
1.743316421E2,3.653452606E0,6.032754822E0,5.917494507E0
1.743416001E2,2.263293457E0,7.140451355E0,4.132755890E0
1.743515581E2,1.378782806E0,8.329578552E0,3.194656677E0
1.743615161E2,1.294208679E0,9.080566864E0,3.735482025E0
1.743714751E2,1.731299744E0,9.144334259E0,5.461542664E0
1.743814331E2,2.076931000E0,9.526489563E0,7.492369537E0
1.743913911E2,2.358794861E0,1.039677979E1,1.047267197E1
1.744013491E2,3.286116486E0,1.084644470E1,1.479807724E1
1.744113071E2,4.270020447E0,9.999056854E0,1.843566284E1
1.744212661E2,4.102518768E0,8.624615021E0,1.939426941E1
1.744312241E2,2.882555695E0,7.310647430E0,1.830363739E1
1.744411821E2,1.321601715E0,6.195466461E0,1.551538559E1
1.744511401E2,-2.204914856E-1,5.279371490E0,1.185714294E1
1.744610981E2,-1.235979767E0,4.465513916E0,8.341853027E0
1.744710571E2,-1.733245697E0,3.884721680E0,6.018085327E0
1.744810151E2,-1.855092316E0,3.594624939E0,4.840334473E0
1.744909731E2,-1.513951721E0,3.669918365E0,4.392615509E0
1.745009311E2,-8.054750061E-1,3.983665924E0,4.335135040E0
1.745108901E2,-2.335144043E-1,4.378993835E0,3.967050476E0
1.745208481E2,2.335144043E-2,5.032085724E0,3.512445831E0
1.745308061E2,3.465293884E-1,5.866750031E0,3.972738647E0
1.745407641E2,1.012644196E0,6.622678070E0,4.891677704E0
1.745507221E2,1.579515381E0,7.079677734E0,5.875282288E0
1.745606811E2,1.904938660E0,6.973548431E0,6.520590363E0
1.745706391E2,1.827250214E0,6.588099976E0,6.626270599E0
1.745805971E2,1.356329498E0,6.199508057E0,6.605164490E0
1.745905551E2,6.122268677E-1,5.854026489E0,6.600823517E0
1.746005141E2,-1.122665405E-2,5.851182404E0,7.480095062E0
1.746104721E2,-3.412902832E-2,6.104156342E0,9.581425323E0
1.746204301E2,3.496728516E-1,6.029162292E0,1.181298477E1
1.746303881E2,8.857081604E-1,5.938600616E0,1.357152786E1
1.746403461E2,1.489702148E0,6.474037170E0,1.532677780E1
1.746503051E2,1.437909851E0,7.048093414E0,1.669343582E1
1.746602631E2,1.274898834E0,7.120842133E0,1.678773972E1
1.746702211E2,9.312135315E-1,6.756350098E0,1.483894226E1
1.746801791E2,1.052311707E-1,6.561305695E0,1.185863983E1
1.746901381E2,-3.007246399E-1,6.821764069E0,9.312883759E0
1.747000961E2,-5.536985779E-1,7.332651672E0,7.146289215E0
1.747100541E2,-6.339317322E-1,7.873626709E0,5.389392700E0
1.747200121E2,-5.707630920E-1,8.386160889E0,4.052822113E0
1.747299701E2,-1.437011719E-1,8.385711823E0,3.134631500E0
1.747399291E2,9.595046997E-2,7.573800201E0,1.641486511E0
1.747498871E2,-3.385958862E-1,6.751410370E0,-2.038760376E-1
1.747598451E2,-7.426057434E-1,6.101461945E0,-1.240769806E0
1.747698031E2,-6.999444580E-1,5.184768219E0,-1.571282501E0
1.747797621E2,-1.327738953E-1,4.217180328E0,-1.115929413E0
1.747897201E2,7.923023987E-1,3.504961395E0,1.350192261E-1
1.747996781E2,1.710792389E0,3.057691498E0,1.521286469E0
1.748096361E2,2.284399567E0,2.789299622E0,2.802472229E0
1.748195941E2,2.430196381E0,2.562521210E0,3.966302032E0
1.748295531E2,2.375110931E0,2.176174622E0,4.834197235E0
1.748395111E2,2.270628204E0,1.729802856E0,5.282365265E0
1.748494691E2,2.064057770E0,1.292711792E0,5.553750916E0
1.748594271E2,1.883682861E0,1.034498749E0,6.075116730E0
1.748693861E2,1.927092590E0,9.771679688E-1,7.066205750E0
1.748793441E2,2.041604462E0,9.904902649E-1,8.062533875E0
1.748893021E2,2.324516144E0,1.193767548E0,8.655600586E0
1.748992601E2,3.005300446E0,1.729653168E0,8.653504944E0
1.749092181E2,3.857927399E0,2.428100739E0,7.994874573E0
1.749191771E2,4.498445435E0,3.171604614E0,6.839427338E0
1.749291351E2,4.798122253E0,3.850143585E0,5.711223450E0
1.749390931E2,4.982089691E0,4.652924194E0,5.076243896E0
1.749490511E2,5.110522614E0,5.575306091E0,4.971012726E0
1.749590101E2,5.195845184E0,6.572083282E0,5.192402344E0
1.749689681E2,5.004842377E0,7.250921631E0,5.507796478E0
1.749789261E2,4.390968933E0,7.808063049E0,5.657934265E0
1.749888841E2,3.357218628E0,8.623567200E0,5.244044952E0
1.749988421E2,2.352358246E0,9.931247864E0,4.844226379E0
1.750088011E2,1.852996674E0,1.138547379E1,4.762346649E0
1.750187591E2,1.794169006E0,1.248763184E1,5.361101532E0
1.750287171E2,1.925595703E0,1.302037399E1,7.071145477E0
1.750386751E2,1.911375275E0,1.287188278E1,9.348509674E0
1.750486341E2,1.696272583E0,1.256861343E1,1.131631760E1
1.750585921E2,1.396745453E0,1.281934204E1,1.343111984E1
1.750685501E2,1.746118927E0,1.359368179E1,1.648282379E1
1.750785081E2,3.106190643E0,1.376747040E1,1.928125443E1
1.750884666E2,4.367467804E0,1.326721069E1,1.986025040E1
1.750984256E2,4.584965515E0,1.287158340E1,1.794932419E1
1.751083836E2,3.687132568E0,1.226833786E1,1.474523712E1
1.751183416E2,2.781665497E0,1.106918152E1,1.139325760E1
1.751282996E2,1.834285583E0,9.617799683E0,8.240513763E0
1.751382586E2,8.837622070E-1,8.273894348E0,5.632038116E0
1.751482166E2,-3.068618774E-2,7.040459290E0,3.467688904E0
1.751581746E2,-7.306306458E-1,5.980064392E0,1.790277100E0
1.751681326E2,-1.126856689E0,5.000351715E0,7.830216980E-1
1.751780906E2,-1.294208679E0,4.154610443E0,3.204835510E-1
1.751880496E2,-1.398092651E0,3.478915558E0,2.597099304E-1
1.751980076E2,-1.391656036E0,3.053649902E0,4.037104797E-1
1.752079656E2,-1.234931946E0,2.972668304E0,7.562274170E-1
1.752179236E2,-8.866062927E-1,3.204386444E0,1.225052490E0
1.752278826E2,-3.838018799E-1,3.516637115E0,1.833686829E0
1.752378406E2,1.227447510E-1,3.694916382E0,2.436333618E0
1.752477986E2,5.192701721E-1,3.759132843E0,2.626887360E0
1.752577566E2,6.893165588E-1,4.007017365E0,2.596500549E0
1.752677146E2,6.125262451E-1,4.408781891E0,2.834505615E0
1.752776736E2,5.406756592E-1,4.665647736E0,3.480711823E0
1.752876316E2,3.676354980E-1,4.767885132E0,4.277205505E0
1.752975896E2,9.894424438E-2,4.800068207E0,5.362748108E0
1.753075476E2,-3.860472107E-1,4.837041321E0,6.133794708E0
1.753175066E2,-1.025517426E0,5.303022308E0,6.190377045E0
1.753274646E2,-1.569186859E0,5.928571472E0,5.905220032E0
1.753374226E2,-2.111808472E0,6.673871613E0,5.556445312E0
1.753473806E2,-2.559377747E0,7.705825653E0,4.994064789E0
1.753573386E2,-2.103725281E0,8.782536621E0,4.654720459E0
1.753672976E2,-1.088686066E0,9.812095642E0,4.939578094E0
1.753772556E2,-1.791773987E-1,1.066666855E1,5.706882477E0
1.753872136E2,5.385800171E-1,1.132484985E1,6.728807373E0
1.753971716E2,1.512454834E0,1.179083084E1,8.437953186E0
1.754071306E2,2.789000244E0,1.162677200E1,1.067115921E1
1.754170886E2,3.553909607E0,1.042192749E1,1.206341400E1
1.754270466E2,3.280278625E0,8.865913239E0,1.162392792E1
1.754370046E2,2.285597076E0,7.946974182E0,9.873018951E0
1.754469636E2,1.724414063E0,7.367678833E0,7.694748688E0
1.754569216E2,1.645079041E0,6.390211487E0,5.592071228E0
1.754668796E2,1.746418304E0,5.308710480E0,4.303401031E0
1.754768376E2,2.054028625E0,4.631219330E0,4.377496948E0
1.754867956E2,2.314337311E0,4.249962158E0,5.332361298E0
1.754967546E2,2.250420227E0,3.778891754E0,6.266119537E0
1.755067126E2,1.875449982E0,3.210523682E0,6.818919983E0
1.755166706E2,1.472338257E0,2.630928955E0,7.524552612E0
1.755266286E2,9.874964905E-1,2.134710846E0,8.467591553E0
1.755365876E2,5.245092773E-1,1.935325470E0,9.133406982E0
1.755465456E2,6.803352356E-1,2.075583801E0,9.558223572E0
1.755565036E2,1.634900208E0,2.637814636E0,9.916278992E0
1.755664616E2,2.902763672E0,3.389850769E0,1.017539017E1
1.755764196E2,3.853736115E0,3.901486816E0,1.023781036E1
1.755863786E2,4.109404449E0,4.001329193E0,9.605225830E0
1.755963366E2,3.758983154E0,3.896547089E0,8.142018585E0
1.756062946E2,3.155288544E0,3.638633423E0,6.465804291E0
1.756162526E2,2.713856506E0,3.610791321E0,5.403463440E0
1.756262116E2,2.544259186E0,3.838168488E0,5.239703979E0
1.756361696E2,2.720891876E0,4.047133942E0,5.900280304E0
1.756461276E2,3.320395203E0,4.459825745E0,7.406747589E0
1.756560856E2,3.805985413E0,5.337301025E0,8.859476624E0
1.756660436E2,4.012406158E0,6.250551910E0,9.513167267E0
1.756760026E2,4.003125458E0,7.115902405E0,9.658365326E0
1.756859606E2,3.914210358E0,7.760312347E0,9.730066223E0
1.756959186E2,3.562890930E0,7.889194336E0,9.723030853E0
1.757058766E2,2.453098755E0,7.699838104E0,1.011341904E1
1.757158356E2,1.216370544E0,7.326813812E0,1.127979355E1
1.757257936E2,1.836680603E-1,7.039710846E0,1.206431213E1
1.757357516E2,-5.499563599E-1,7.105573883E0,1.227911545E1
1.757457096E2,-3.731739807E-1,7.255861359E0,1.346854202E1
1.757556676E2,1.321751404E0,7.091353455E0,1.624242371E1
1.757656266E2,3.144361267E0,6.931485901E0,1.819526276E1
1.757755846E2,4.017046509E0,6.630611572E0,1.819451431E1
1.757855426E2,3.934568024E0,6.344257050E0,1.638717270E1
1.757955006E2,3.324885864E0,6.173911285E0,1.307815384E1
1.758054596E2,2.438578949E0,5.869893494E0,9.236243134E0
1.758154176E2,1.454076233E0,5.463488617E0,5.773344269E0
1.758253756E2,6.439608765E-1,5.096900940E0,3.255130920E0
1.758353336E2,2.281256104E-1,4.753814392E0,1.684896240E0
1.758452916E2,1.365161133E-1,4.624483337E0,8.581654358E-1
1.758552506E2,1.896556091E-1,4.597090302E0,5.074447632E-1
1.758652086E2,4.111949158E-1,4.704716492E0,6.403683472E-1
1.758751666E2,6.240522766E-1,4.820276184E0,1.134640503E0
1.758851246E2,7.774832153E-1,4.715494080E0,1.906884613E0
1.758950836E2,8.707392883E-1,4.518952789E0,2.689756622E0
1.759050416E2,5.948629761E-1,4.306245117E0,3.047662354E0
1.759149996E2,-1.643582153E-1,4.103117523E0,3.040177917E0
1.759249576E2,-1.073268127E0,3.881877594E0,2.901266785E0
1.759349156E2,-1.898951111E0,3.517385559E0,2.624043274E0
1.759448746E2,-2.646047516E0,3.066972198E0,2.813399506E0
1.759548326E2,-3.197800140E0,2.745440826E0,4.335883484E0
1.759647906E2,-3.416794739E0,2.819836121E0,6.646179199E0
1.759747486E2,-3.197949829E0,3.161276093E0,8.932075653E0
1.759847076E2,-2.768193512E0,3.321143646E0,1.032328262E1
1.759946656E2,-2.569406891E0,3.439697113E0,1.031205597E1
1.760046236E2,-2.865341492E0,4.134103088E0,9.079818420E0
1.760145816E2,-2.892734528E0,5.299729156E0,8.492290192E0
1.760245396E2,-1.867666168E0,6.862030334E0,8.740923157E0
1.760344986E2,-2.043251038E-1,8.820407867E0,9.571096802E0
1.760444566E2,1.683249664E0,1.062535446E1,1.027747787E1
1.760544146E2,3.282074890E0,1.177301788E1,1.023661285E1
1.760643726E2,3.952380981E0,1.242236755E1,9.322613525E0
1.760743316E2,3.882027283E0,1.301154236E1,8.109386444E0
1.760842887E2,3.839216309E0,1.332274521E1,7.880362701E0
1.760942467E2,4.324656830E0,1.250948639E1,9.292675781E0
1.761042047E2,5.011278992E0,1.045575714E1,1.115076187E1
1.761141637E2,4.916076965E0,7.991581421E0,1.299103500E1
1.761241217E2,3.920197906E0,5.692063293E0,1.467398529E1
1.761340797E2,2.724634094E0,3.848497009E0,1.546643738E1
1.761440377E2,1.732497253E0,2.575544128E0,1.515209106E1
1.761539957E2,1.154249725E0,1.783690796E0,1.340312805E1
1.761639547E2,5.938151550E-1,1.349443817E0,1.020862106E1
1.761739127E2,2.866539001E-1,1.364861755E0,6.722819824E0
1.761838707E2,2.725831604E-1,1.667682037E0,4.095333710E0
1.761938287E2,5.385800171E-1,1.907034302E0,2.447859650E0
1.762037877E2,1.128802643E0,1.961221619E0,1.613644409E0
1.762137457E2,1.596280518E0,2.076481934E0,1.140478363E0
1.762237037E2,2.016307068E0,2.440375214E0,1.092128906E0
1.762336617E2,2.718347168E0,2.693947906E0,1.564845886E0
1.762436197E2,3.556903381E0,2.963836670E0,2.530338135E0
1.762535787E2,4.060456238E0,3.381468201E0,3.998185730E0
1.762635367E2,4.533173218E0,3.906725922E0,6.194718018E0
1.762734947E2,5.083279266E0,4.307592316E0,8.877139893E0
1.762834527E2,5.463039551E0,4.522395630E0,1.098086517E1
1.762934117E2,5.686375122E0,4.615651703E0,1.241638000E1
1.763033697E2,5.508844299E0,4.442012787E0,1.291319687E1
1.763133277E2,5.171894989E0,4.106560364E0,1.236997650E1
1.763232857E2,5.286257172E0,4.205504608E0,1.106079895E1
1.763332437E2,4.507127380E0,5.062472534E0,8.787176971E0
1.763432027E2,3.948788452E0,6.359974365E0,6.321055298E0
1.763531607E2,3.977828064E0,7.434589691E0,4.246219940E0
1.763631187E2,4.325704651E0,8.471932526E0,3.589984589E0
1.763730767E2,4.409829712E0,9.461674347E0,4.054917755E0
1.763830357E2,3.968547363E0,1.014844620E1,4.528083801E0
1.763929937E2,3.675157471E0,1.020802231E1,5.389841766E0
1.764029517E2,3.406316528E0,9.783056030E0,6.079158325E0
1.764129097E2,3.232976990E0,9.221573639E0,6.277795258E0
1.764228687E2,3.659589844E0,8.461304626E0,7.443720703E0
1.764328267E2,4.420307922E0,7.366631012E0,1.031025970E1
1.764427847E2,4.296365662E0,6.352789307E0,1.280631912E1
1.764527427E2,3.856879578E0,5.614973602E0,1.381177826E1
1.764627007E2,3.093916168E0,5.166955261E0,1.370011047E1
1.764726597E2,2.147584076E0,4.861889648E0,1.254196884E1
1.764826177E2,1.132844238E0,4.338727570E0,1.062445633E1
1.764925757E2,1.929487610E-1,3.618275757E0,8.222551117E0
1.765025337E2,-6.611750793E-1,2.995121613E0,5.827681274E0
1.765124927E2,-1.345701599E0,2.684068451E0,3.969894562E0
1.765224507E2,-1.710642700E0,2.606529694E0,2.706222382E0
1.765324087E2,-1.729353790E0,2.656974792E0,1.974693604E0
1.765423667E2,-1.276545410E0,2.908751221E0,1.782493286E0
1.765523247E2,-2.627037048E-1,3.526366882E0,2.199825439E0
1.765622837E2,6.277944946E-1,4.188739471E0,2.607876892E0
1.765722417E2,1.258133698E0,4.651876373E0,2.959196320E0
1.765821997E2,1.682201843E0,4.912634125E0,3.785028992E0
1.765921577E2,1.766177216E0,4.972359924E0,4.848267975E0
1.766021167E2,1.001118164E0,4.675826569E0,5.789211273E0
1.766120747E2,1.471440125E-1,4.222269745E0,6.001619568E0
1.766220327E2,-2.880010986E-1,3.696263580E0,5.957461395E0
1.766319907E2,-4.992118835E-1,3.543132019E0,6.339317322E0
1.766419487E2,-5.319937134E-1,3.749403076E0,6.703809357E0
1.766519077E2,-7.029382324E-1,3.956272888E0,7.444020081E0
1.766618657E2,-1.258582764E0,4.206702118E0,8.747958527E0
1.766718237E2,-2.289638672E0,4.512516174E0,9.647587738E0
1.766817817E2,-3.190615082E0,4.897515564E0,9.906698914E0
1.766917407E2,-3.330873413E0,5.114713898E0,9.971963196E0
1.767016987E2,-2.384691010E0,5.667664032E0,1.091994186E1
1.767116567E2,-5.325924683E-1,6.780300293E0,1.302097275E1
1.767216147E2,1.815873871E0,7.849227448E0,1.568513260E1
1.767315727E2,3.593876495E0,8.518934784E0,1.746508118E1
1.767415317E2,4.472100220E0,8.902886353E0,1.810979050E1
1.767514897E2,4.495601349E0,8.969198456E0,1.771506134E1
1.767614477E2,3.855083313E0,8.791667633E0,1.660272446E1
1.767714057E2,2.893333282E0,8.147257690E0,1.503892639E1
1.767813647E2,2.264341278E0,6.923851776E0,1.334594696E1
1.767913227E2,1.877845001E0,5.543123016E0,1.173724228E1
1.768012807E2,1.475930786E0,4.543950806E0,1.017628830E1
1.768112387E2,1.263821869E0,3.915856934E0,8.660989380E0
1.768211977E2,1.259031830E0,3.278332672E0,7.241191864E0
1.768311557E2,1.463207245E0,2.596201172E0,6.085594940E0
1.768411137E2,1.904489594E0,2.201621704E0,5.366190948E0
1.768510717E2,2.465223541E0,2.081271973E0,5.053491211E0
1.768610297E2,2.910697174E0,2.086211700E0,4.745132446E0
1.768709887E2,3.250191193E0,2.050436096E0,4.179309082E0
1.768809467E2,3.361559601E0,2.002984772E0,3.579955444E0
1.768909047E2,3.162024536E0,1.975891113E0,3.035687256E0
1.769008627E2,2.962040405E0,1.960622864E0,2.726430359E0
1.769108217E2,3.055446167E0,2.060614929E0,3.044369202E0
1.769207797E2,3.497776337E0,2.379601593E0,3.982618103E0
1.769307377E2,4.063150635E0,3.178939362E0,4.677473145E0
1.769406957E2,4.641098785E0,3.711831207E0,5.624553680E0
1.769506537E2,5.519621887E0,4.036356354E0,7.569459229E0
1.769606127E2,6.312073975E0,4.421355743E0,1.052700897E1
1.769705707E2,6.319109344E0,4.147874451E0,1.303968384E1
1.769805287E2,5.605543213E0,3.197351074E0,1.354817642E1
1.769904867E2,4.453538818E0,2.165546722E0,1.204260727E1
1.770004457E2,3.214714966E0,1.908531189E0,9.515711975E0
1.770104037E2,2.543959808E0,2.651735687E0,7.281458130E0
1.770203617E2,2.540516968E0,4.097878418E0,5.297783203E0
1.770303197E2,3.069666595E0,5.752986603E0,4.427792358E0
1.770402787E2,3.349584503E0,7.467820587E0,4.660857697E0
1.770502367E2,2.887196045E0,9.149124298E0,5.076692963E0
1.770601947E2,1.591340790E0,1.048060547E1,5.112767944E0
1.770701527E2,5.792953491E-2,1.129820526E1,5.060975647E0
1.770801107E2,-1.248254242E0,1.132365234E1,4.618944855E0
1.770900701E2,-2.021995239E0,1.090407486E1,3.763473816E0
1.771000281E2,-1.327140198E0,1.053853500E1,5.279221802E0
1.771099861E2,8.439450073E-1,1.010907806E1,9.682315521E0
1.771199441E2,3.793860626E0,1.005054977E1,1.442430450E1
1.771299031E2,6.462361450E0,1.039692947E1,1.841650269E1
1.771398611E2,6.390810242E0,9.578431549E0,1.882350632E1
1.771498191E2,4.078718262E0,7.595056000E0,1.554427551E1
1.771597771E2,1.474583588E0,5.306315460E0,1.146465912E1
1.771697351E2,-5.248086548E-1,3.397185516E0,8.013136597E0
1.771796941E2,-1.879042511E0,2.440973969E0,5.499413910E0
1.771896521E2,-2.379302216E0,2.207010498E0,3.745960236E0
1.771996101E2,-2.202519836E0,2.290985870E0,2.432591400E0
1.772095681E2,-1.619931335E0,2.583777008E0,1.581461334E0
1.772195271E2,-8.207432556E-1,3.131188660E0,1.329684906E0
1.772294851E2,-2.634521484E-2,3.771557007E0,1.298549652E0
1.772394431E2,6.460565186E-1,4.411775665E0,1.232985992E0
1.772494011E2,1.600471802E0,5.232369232E0,1.927990723E0
1.772593601E2,2.371219025E0,5.824238434E0,3.574866028E0
1.772693181E2,2.399510193E0,5.966442719E0,4.671635284E0
1.772792761E2,2.106120300E0,5.803282013E0,4.969515839E0
1.772892341E2,1.673370209E0,5.410648499E0,5.355413361E0
1.772991921E2,1.155147858E0,5.087470551E0,5.672005005E0
1.773091511E2,6.933581543E-1,5.045857086E0,6.033054199E0
1.773191091E2,2.833607483E-1,5.044360199E0,6.344556427E0
1.773290671E2,1.008901978E-1,5.030439148E0,6.509064331E0
1.773390251E2,-3.493734741E-1,5.086422729E0,6.963968353E0
1.773489841E2,-9.383985901E-1,5.595813446E0,8.500672760E0
1.773589421E2,-1.573677521E0,5.963299255E0,9.729766846E0
1.773689001E2,-2.179916840E0,6.162385254E0,9.892328796E0
1.773788581E2,-1.766326904E0,6.420298920E0,1.021625519E1
1.773888171E2,-4.965174866E-1,7.054679718E0,1.108370132E1
1.773987751E2,1.411714325E0,8.372539215E0,1.185085602E1
