"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.776055333E0,2.218028307E0,2.115638494E0,7.807325125E-1
3.786013333E0,2.491287231E0,1.303243279E0,1.043852568E0
3.795971333E0,2.707843542E0,3.512006104E-1,1.286830544E0
3.805929333E0,2.751037836E0,-4.009067118E-1,1.443995595E0
3.815887333E0,2.627946377E0,-7.220197320E-1,1.467985392E0
3.825845333E0,2.331595421E0,-5.091977119E-1,1.394110084E0
3.835803333E0,1.850852251E0,6.555481255E-2,1.301582336E0
3.845761333E0,1.207167625E0,7.531851530E-1,1.275934219E0
3.855718333E0,5.231601596E-1,1.254239559E0,1.341147423E0
3.865676333E0,-3.386289626E-2,1.551609993E0,1.475543857E0
3.875634333E0,-4.000681043E-1,1.646923423E0,1.650243044E0
3.885592333E0,-5.983990431E-1,1.532377124E0,1.752613902E0
3.895550333E0,-6.668016315E-1,1.332151651E0,1.747626305E0
3.905508333E0,-6.483528614E-1,1.064805388E0,1.648627520E0
3.915466333E0,-5.962662101E-1,7.823973298E-1,1.527944803E0
3.925424333E0,-5.660510659E-1,4.870083034E-1,1.423156381E0
3.935382833E0,-5.634882450E-1,2.057712078E-1,1.351747870E0
3.945340833E0,-6.048892140E-1,3.559947386E-2,1.280672908E0
3.955298833E0,-6.512226462E-1,-1.980760135E-3,1.159682751E0
3.965256833E0,-6.304425597E-1,9.218754619E-2,1.006087899E0
3.975214833E0,-5.096937418E-1,2.650125921E-1,8.536137938E-1
3.985172833E0,-3.472683132E-1,4.448092282E-1,7.279965281E-1
3.995130833E0,-2.148852944E-1,5.387005210E-1,6.050997376E-1
4.005088833E0,-1.108736768E-1,4.763289690E-1,4.706340432E-1
4.015046833E0,-4.487411678E-2,2.767782211E-1,3.165771365E-1
4.025004833E0,-2.613851056E-2,-4.117952287E-2,1.506115943E-1
4.034962833E0,-6.818725914E-2,-4.443532228E-1,-4.362711310E-2
4.044920833E0,-1.225493029E-1,-8.084704876E-1,-2.684847414E-1
4.054877833E0,-1.950223744E-1,-1.034710765E0,-5.409758091E-1
4.064835833E0,-2.740812302E-1,-9.686238766E-1,-8.485038280E-1
4.074793833E0,-3.859183788E-1,-6.664955020E-1,-1.111914396E0
4.084751833E0,-6.119595170E-1,-3.516693711E-1,-1.265181422E0
4.094709833E0,-9.396097064E-1,-1.215745956E-1,-1.348177791E0
4.104667833E0,-1.280523658E0,-7.143100351E-2,-1.411654472E0
4.114625833E0,-1.510890961E0,-1.802327037E-1,-1.510896087E0
4.124583833E0,-1.581738472E0,-4.252600372E-1,-1.670843124E0
4.134541833E0,-1.550741434E0,-8.200159073E-1,-1.874346972E0
4.144499833E0,-1.548967600E0,-1.287994385E0,-2.063734293E0
4.154457833E0,-1.619450808E0,-1.677109361E0,-2.218712807E0
4.164415833E0,-1.725725055E0,-1.914366126E0,-2.347440720E0
4.174373833E0,-1.805711389E0,-1.899887681E0,-2.442196369E0
4.184331833E0,-1.892402887E0,-1.661391973E0,-2.474178553E0
4.194289833E0,-2.016899109E0,-1.182674170E0,-2.444537401E0
4.204247833E0,-2.206474066E0,-4.662941992E-1,-2.380426168E0
4.214205833E0,-2.440859795E0,3.620024323E-1,-2.270051241E0
4.224163833E0,-2.604790926E0,1.044344544E0,-2.106149673E0
4.234121833E0,-2.614885092E0,1.421573758E0,-1.916448593E0
4.244079833E0,-2.461374283E0,1.468519688E0,-1.757479191E0
4.254036833E0,-2.166690588E0,1.206544042E0,-1.640331030E0
4.263994833E0,-1.729371786E0,7.357562184E-1,-1.558053970E0
4.273952833E0,-1.191565633E0,2.035184354E-1,-1.482679486E0
4.283910833E0,-6.311640739E-1,-3.006802797E-1,-1.393699288E0
4.293868833E0,-7.755300403E-2,-6.569658518E-1,-1.251677752E0
4.303826833E0,4.411463737E-1,-8.497310281E-1,-1.041478515E0
4.313784833E0,9.104286432E-1,-8.981233239E-1,-7.788301706E-1
4.323742833E0,1.302498102E0,-8.382967710E-1,-5.000272989E-1
4.333700833E0,1.604137659E0,-7.087166905E-1,-2.514198124E-1
4.343658833E0,1.844303608E0,-5.239774585E-1,-6.761722267E-2
4.353616833E0,2.002651453E0,-3.260551691E-1,4.538678378E-2
4.363574833E0,2.035545111E0,-1.890579164E-1,7.746136189E-2
4.373532833E0,1.940260649E0,-8.122768998E-2,5.190717801E-2
4.383490833E0,1.800060987E0,1.384356916E-1,-2.000775933E-2
4.393448833E0,1.669457316E0,5.081959367E-1,-1.159993187E-1
4.403406833E0,1.520356774E0,8.827825785E-1,-1.738905758E-1
4.413364833E0,1.364461422E0,1.207983851E0,-1.782480776E-1
4.423322833E0,1.211408734E0,1.517880917E0,-6.729440391E-2
4.433280833E0,1.121230006E0,1.860615015E0,9.308008850E-2
4.443237833E0,1.221140385E0,2.311300516E0,2.133718729E-1
4.453195833E0,1.478653550E0,2.638675213E0,3.883377612E-1
4.463153833E0,1.668942571E0,2.569275856E0,7.050563097E-1
4.473111833E0,1.761046767E0,2.028152943E0,1.127944946E0
4.483069833E0,1.894409060E0,1.153367639E0,1.523199320E0
4.493027833E0,2.175957918E0,2.221516222E-1,1.796051860E0
4.502985833E0,2.469879866E0,-4.347921312E-1,1.960502028E0
4.512943833E0,2.562403917E0,-6.206634045E-1,2.069516659E0
4.522901833E0,2.355121136E0,-3.704428971E-1,2.158664703E0
4.532859833E0,1.872446656E0,2.076212615E-1,2.233324051E0
4.542817833E0,1.225505233E0,8.367193341E-1,2.316381931E0
4.552775833E0,5.510332584E-1,1.364546895E0,2.420091152E0
4.562733833E0,-2.743225172E-2,1.714194298E0,2.512862444E0
4.572691833E0,-4.208253324E-1,1.785771847E0,2.549070597E0
4.582649833E0,-6.137090325E-1,1.587941527E0,2.485042095E0
4.592607833E0,-6.320915222E-1,1.210503459E0,2.319512129E0
4.602565833E0,-5.452415943E-1,7.446766496E-1,2.083322763E0
4.612523833E0,-4.414585233E-1,2.986506522E-1,1.820610523E0
4.622481833E0,-3.857989907E-1,-4.010424018E-2,1.573401213E0
4.632439833E0,-4.422114491E-1,-2.428060323E-1,1.384953618E0
4.642396833E0,-5.921480060E-1,-3.238438964E-1,1.253967047E0
4.652354833E0,-7.717347145E-1,-2.956210077E-1,1.152294636E0
4.662312833E0,-8.667451143E-1,-1.540129930E-1,1.040850163E0
4.672270833E0,-8.178977370E-1,7.550960779E-2,8.968023658E-1
4.682228833E0,-6.456191540E-1,2.914421558E-1,7.124064565E-1
4.692186833E0,-3.875344992E-1,4.542503655E-1,4.735755920E-1
4.702144833E0,-1.668775082E-1,5.734377503E-1,2.278702110E-1
4.712102833E0,-7.300236821E-2,5.275912881E-1,1.552304369E-3
4.722060833E0,-1.319426447E-1,3.393742144E-1,-1.733462662E-1
4.732018833E0,-2.752297521E-1,5.969305336E-2,-3.154656887E-1
4.741976833E0,-4.184390903E-1,-2.416468263E-1,-4.703157246E-1
4.751934833E0,-5.212175250E-1,-5.976276398E-1,-6.619550586E-1
4.761892833E0,-5.649487376E-1,-9.676648378E-1,-8.977795243E-1
4.771850833E0,-5.096629858E-1,-1.219955444E0,-1.122656465E0
4.781808833E0,-4.383829236E-1,-1.249432445E0,-1.237766385E0
4.791766833E0,-5.279403925E-1,-1.235192418E0,-1.217558503E0
4.801724833E0,-8.027802110E-1,-1.164036274E0,-1.121820807E0
4.811682833E0,-1.113257289E0,-9.570015073E-1,-1.076080084E0
4.821639833E0,-1.339053154E0,-7.290831804E-1,-1.148515105E0
4.831597833E0,-1.483276010E0,-6.823668480E-1,-1.243691921E0
4.841555833E0,-1.594872236E0,-8.764907718E-1,-1.313448548E0
4.851513833E0,-1.638877511E0,-1.166348577E0,-1.394658923E0
4.861471833E0,-1.611169457E0,-1.422510386E0,-1.464148998E0
4.871429833E0,-1.587820888E0,-1.720348597E0,-1.476261497E0
4.881387833E0,-1.568359613E0,-1.951709628E0,-1.440770149E0
4.891345833E0,-1.515284300E0,-1.955403447E0,-1.408535838E0
4.901303833E0,-1.422744513E0,-1.590458751E0,-1.400826693E0
4.911261833E0,-1.367206693E0,-1.019843698E0,-1.377004027E0
4.921219833E0,-1.353843808E0,-5.005473495E-1,-1.367650151E0
4.931177833E0,-1.296437383E0,-1.585473418E-1,-1.412568808E0
4.941136500E0,-1.163256764E0,-8.350558579E-2,-1.460546732E0
4.951094500E0,-9.621635079E-1,-2.546322644E-1,-1.476544023E0
4.961052500E0,-7.222084403E-1,-5.855047703E-1,-1.463490248E0
4.971010500E0,-4.694870114E-1,-9.632830024E-1,-1.409982443E0
4.980968500E0,-2.459561974E-1,-1.314008832E0,-1.294574022E0
4.990926500E0,-4.917065799E-2,-1.566690683E0,-1.136174917E0
5.000883500E0,1.689020246E-1,-1.661794901E0,-9.569401741E-1
5.010841500E0,3.963743150E-1,-1.575306535E0,-7.275804877E-1
5.020799500E0,6.179572940E-1,-1.369591475E0,-5.211799145E-1
5.030757500E0,8.333086967E-1,-1.034373403E0,-3.960321546E-1
5.040715500E0,1.018828511E0,-5.918095708E-1,-3.451500833E-1
5.050673500E0,1.128071904E0,-9.494339675E-2,-3.543619812E-1
5.060631500E0,1.118913531E0,3.776428103E-1,-3.954412341E-1
5.070589500E0,9.959527254E-1,8.191779852E-1,-4.046262205E-1
5.080547500E0,7.866213322E-1,1.288080215E0,-3.616899252E-1
5.090505500E0,5.162785649E-1,1.879391670E0,-3.439416885E-1
5.100463500E0,2.672050893E-1,2.555216312E0,-3.829737902E-1
5.110421500E0,6.034148112E-2,3.110349178E0,-4.417887926E-1
5.120379500E0,-2.150032818E-1,3.512032986E0,-5.432786345E-1
5.130337500E0,-5.330592394E-1,3.922986269E0,-7.192624211E-1
5.140295500E0,-5.216159225E-1,4.195876598E0,-8.697525859E-1
5.150253500E0,1.331644654E-1,4.047740459E0,-7.708389759E-1
5.160211500E0,1.308259845E0,3.532568455E0,-3.168208599E-1
5.170169500E0,2.707993746E0,2.976226807E0,3.839064538E-1
5.180127500E0,3.987573862E0,2.358639240E0,1.107816696E0
5.190084500E0,4.855789185E0,1.653223753E0,1.668566704E0
5.200042500E0,5.209712505E0,9.967217445E-1,1.993659019E0
5.210000500E0,5.136259079E0,5.504999757E-1,2.073891163E0
5.219958500E0,4.913347721E0,4.374490678E-1,1.945157290E0
5.229916500E0,4.464739323E0,3.525137007E-1,1.793643236E0
5.239874500E0,3.676085711E0,1.075188518E-1,1.673512340E0
5.249832500E0,2.639296293E0,-1.271126568E-1,1.519707441E0
5.259790500E0,1.498300195E0,-2.843781710E-1,1.336472631E0
5.269748500E0,3.550854027E-1,-3.695456982E-1,1.170998573E0
5.279706500E0,-6.623657346E-1,-3.795341253E-1,1.053456187E0
5.289664500E0,-1.501993299E0,-2.847887278E-1,9.699037075E-1
5.299622500E0,-2.104422808E0,-1.185632572E-1,8.961564898E-1
5.309580500E0,-2.448201656E0,1.271824241E-1,8.346685171E-1
5.319538500E0,-2.527717829E0,4.136205912E-1,8.430995345E-1
5.329496500E0,-2.395619869E0,6.849502325E-1,9.342981577E-1
5.339454500E0,-2.175967693E0,9.472116828E-1,1.026286960E0
5.349412500E0,-1.905804157E0,1.189177990E0,1.051816821E0
5.359369500E0,-1.548133016E0,1.263324857E0,1.013566136E0
5.369327500E0,-1.116998792E0,1.163438559E0,9.610617161E-1
5.379285500E0,-6.907760501E-1,1.006881356E0,8.796265125E-1
5.389243500E0,-4.141858220E-1,8.606039882E-1,7.656664848E-1
5.399201500E0,-4.679204226E-1,7.553985119E-1,6.347742677E-1
5.409159500E0,-8.949003220E-1,7.140752077E-1,4.280591011E-1
5.419117500E0,-1.585482478E0,7.096301317E-1,6.549874693E-2
5.429075500E0,-2.194648027E0,5.891826153E-1,-4.599348903E-1
5.439033500E0,-2.406893492E0,3.486663699E-1,-1.100176096E0
5.448991500E0,-2.275648594E0,2.201517820E-1,-1.725324631E0
5.458949500E0,-2.010062933E0,5.166984797E-1,-2.169797659E0
5.468907500E0,-1.816992879E0,1.151402235E0,-2.333184719E0
5.478865500E0,-1.936388135E0,1.882870078E0,-2.287427664E0
5.488823500E0,-2.387547493E0,2.321591139E0,-2.266828775E0
5.498781500E0,-2.820176363E0,2.137037039E0,-2.392742634E0
5.508739500E0,-2.806584835E0,1.457862496E0,-2.590431929E0
5.518697500E0,-2.314615011E0,4.396018684E-1,-2.747745514E0
5.528654500E0,-1.563182712E0,-6.156178713E-1,-2.765850306E0
5.538612500E0,-7.522259951E-1,-1.599954963E0,-2.591037989E0
5.548570500E0,2.187949046E-2,-2.397433996E0,-2.240281343E0
5.558528500E0,6.473633647E-1,-2.973374128E0,-1.797848105E0
5.568486500E0,1.077584267E0,-3.321467400E0,-1.378317595E0
5.578444500E0,1.352556944E0,-3.422563076E0,-1.043010473E0
5.588402500E0,1.507314324E0,-3.336903334E0,-8.333865404E-1
5.598360500E0,1.514705181E0,-3.148184299E0,-7.652849555E-1
5.608318500E0,1.340494156E0,-2.903639078E0,-8.136851192E-1
5.618276500E0,9.744475484E-1,-2.636471510E0,-9.167297482E-1
5.628234500E0,4.629872739E-1,-2.336672306E0,-1.021453381E0
5.638192500E0,-8.624707162E-2,-2.019579172E0,-1.107805252E0
5.648150500E0,-5.523279905E-1,-1.716946840E0,-1.176854968E0
5.658108500E0,-8.563512564E-1,-1.440826058E0,-1.227654457E0
5.668066500E0,-1.000983119E0,-1.167739272E0,-1.256520629E0
5.678024500E0,-1.038712621E0,-8.344824910E-1,-1.260791183E0
5.687982500E0,-9.794603586E-1,-3.534624279E-1,-1.247272968E0
5.697939500E0,-8.310818076E-1,1.722554117E-1,-1.218399048E0
5.707897500E0,-5.370274186E-1,6.376861334E-1,-1.181186318E0
5.717855500E0,-8.609139174E-2,1.038310528E0,-1.156371832E0
5.727813500E0,4.027511477E-1,1.363350272E0,-1.073950291E0
5.737771500E0,7.658201456E-1,1.525646210E0,-9.258649349E-1
5.747729500E0,1.030411005E0,1.563267231E0,-7.457092404E-1
5.757687500E0,1.289493084E0,1.610392094E0,-6.035501957E-1
5.767645500E0,1.617145300E0,1.582796693E0,-5.210716724E-1
5.777603500E0,2.092196465E0,1.451362729E0,-4.296842217E-1
5.787561500E0,2.656702518E0,1.400817513E0,-3.544618487E-1
5.797519500E0,3.116897821E0,1.679729581E0,-3.141589165E-1
5.807477500E0,3.309172392E0,2.109026670E0,-1.757903844E-1
5.817435500E0,3.137433529E0,2.533237219E0,1.026425660E-1
5.827393500E0,2.701848269E0,2.761824369E0,4.731474817E-1
5.837351500E0,2.299125195E0,2.575968981E0,9.236374497E-1
5.847309500E0,2.125257730E0,1.973762393E0,1.334201932E0
5.857267500E0,2.140614748E0,1.215455770E0,1.617114782E0
5.867224500E0,2.163784504E0,5.598877072E-1,1.762097955E0
5.877182500E0,2.078860044E0,2.873112857E-1,1.787181735E0
5.887140500E0,1.810517669E0,4.599103034E-1,1.774801016E0
5.897098500E0,1.334130883E0,8.620274067E-1,1.771800995E0
5.907056500E0,6.942765713E-1,1.308829069E0,1.754619598E0
5.917014500E0,5.027653649E-2,1.668956399E0,1.765101314E0
5.926972500E0,-4.864987433E-1,1.854120016E0,1.831858516E0
5.936929583E0,-9.213252664E-1,1.852000475E0,1.934852004E0
5.946887583E0,-1.256994843E0,1.626880765E0,2.009757757E0
5.956845583E0,-1.492454529E0,1.222008348E0,2.021388292E0
5.966803583E0,-1.675607920E0,7.008682489E-1,1.979559064E0
5.976761583E0,-1.843126059E0,1.691681594E-1,1.929829597E0
5.986719583E0,-1.965430617E0,-2.564273775E-1,1.890296102E0
5.996677583E0,-1.979361296E0,-4.957044125E-1,1.855498433E0
6.006635583E0,-1.886573911E0,-6.894580722E-1,1.819750786E0
6.016593583E0,-1.656283021E0,-8.998723030E-1,1.800366163E0
6.026551583E0,-1.282987595E0,-1.094407201E0,1.778422713E0
6.036508583E0,-8.476251960E-1,-1.381960392E0,1.733879924E0
6.046466583E0,-3.869184852E-1,-1.602741361E0,1.581325650E0
6.056424583E0,3.405217454E-2,-1.600475550E0,1.287857890E0
6.066382583E0,3.070445359E-1,-1.361325860E0,9.019885063E-1
6.076340583E0,3.530679643E-1,-9.743374586E-1,5.236587524E-1
6.086298583E0,1.526191235E-1,-4.812884331E-1,1.918254346E-1
6.096256583E0,-1.975559294E-1,1.000604481E-1,-1.318080127E-1
6.106214583E0,-5.898408294E-1,6.216645241E-1,-4.878876805E-1
6.116172583E0,-9.509010315E-1,9.420473576E-1,-8.495135307E-1
6.126130583E0,-1.200625777E0,1.084698439E0,-1.187382340E0
6.136088583E0,-1.260218263E0,1.176109791E0,-1.469917417E0
6.146046583E0,-1.178546548E0,1.249143481E0,-1.645844340E0
6.156004583E0,-1.125788569E0,1.190440536E0,-1.705999613E0
6.165962583E0,-1.213643074E0,9.564778805E-1,-1.746502995E0
6.175920583E0,-1.396025896E0,5.900498629E-1,-1.806218743E0
6.185878583E0,-1.517695069E0,9.531141818E-2,-1.812456727E0
6.195835583E0,-1.454271793E0,-4.669660628E-1,-1.749759078E0
6.205793583E0,-1.186669111E0,-9.407864809E-1,-1.663728118E0
6.215751583E0,-7.899446487E-1,-1.246785283E0,-1.547097683E0
6.225709583E0,-4.253291488E-1,-1.402290702E0,-1.319279552E0
6.235667583E0,-2.507722676E-1,-1.506620646E0,-1.003692508E0
6.245625583E0,-2.421536446E-1,-1.511026740E0,-6.990754008E-1
6.255583583E0,-3.059688509E-1,-1.409238935E0,-4.694797695E-1
6.265541583E0,-4.070239365E-1,-1.290020704E0,-3.516282439E-1
6.275499583E0,-5.519725680E-1,-1.264249802E0,-3.040162623E-1
6.285457583E0,-7.786808610E-1,-1.359564424E0,-2.971195877E-1
6.295415583E0,-1.064157128E0,-1.448673725E0,-2.883966863E-1
6.305373583E0,-1.398082376E0,-1.459730983E0,-2.503261268E-1
6.315331583E0,-1.718679786E0,-1.389072537E0,-1.734279096E-1
6.325289583E0,-1.903428197E0,-1.200407743E0,-4.256393760E-2
6.335247583E0,-1.907287598E0,-9.357024431E-1,1.185953915E-1
6.345205583E0,-1.737135768E0,-6.043676138E-1,2.284389883E-1
6.355162583E0,-1.399647236E0,-2.568700910E-1,2.328419834E-1
6.365120583E0,-9.615839124E-1,-3.953990526E-4,1.387130022E-1
6.375078583E0,-5.109642744E-1,1.445631236E-1,-7.840489037E-3
6.385036583E0,-1.039948538E-1,2.874270976E-1,-1.578013152E-1
6.394994583E0,2.189232856E-1,4.712075889E-1,-2.900919616E-1
6.404952583E0,3.985885978E-1,6.038541198E-1,-3.767878115E-1
6.414910583E0,4.792131186E-1,7.162805796E-1,-4.283591211E-1
6.424868583E0,4.899764061E-1,9.630582929E-1,-3.993270397E-1
6.434826583E0,4.273809493E-1,1.226418614E0,-2.844316065E-1
6.444784583E0,3.429704607E-1,1.401113391E0,-1.334107965E-1
6.454742583E0,3.099954724E-1,1.562817931E0,-5.398920923E-2
6.464700583E0,3.757821023E-1,1.690765619E0,-1.346555501E-1
6.474658583E0,6.160863042E-1,1.809143662E0,-3.308812678E-1
6.484616583E0,9.855733514E-1,1.834296227E0,-4.627579749E-1
6.494574583E0,1.323341012E0,1.516136408E0,-3.886570930E-1
6.504532583E0,1.483856082E0,8.296461701E-1,-1.069241092E-1
6.514489583E0,1.457288980E0,-4.124158993E-2,2.853227854E-1
6.524447583E0,1.312736392E0,-8.016999364E-1,6.489065289E-1
6.534405583E0,1.095883131E0,-1.152039409E0,8.636111021E-1
6.544363583E0,7.831690311E-1,-1.085558176E0,8.576707244E-1
6.554321583E0,3.626822531E-1,-4.583989382E-1,7.246181369E-1
6.564279583E0,-2.876738012E-1,4.389791489E-1,6.479480863E-1
6.574237583E0,-1.151777625E0,1.327317238E0,6.608185768E-1
6.584195583E0,-2.064718723E0,2.125961781E0,6.732398272E-1
6.594153583E0,-2.778915167E0,2.740477085E0,6.005799770E-1
6.604111583E0,-3.131175518E0,3.036649227E0,4.692028463E-1
6.614069583E0,-3.104844093E0,2.962104559E0,3.801115751E-1
6.624027583E0,-2.824212074E0,2.547089815E0,3.632302582E-1
6.633985583E0,-2.429368496E0,1.931117177E0,4.068605602E-1
6.643943583E0,-1.970326781E0,1.276108861E0,5.127257705E-1
6.653901583E0,-1.463692546E0,6.622662544E-1,6.527566314E-1
6.663859583E0,-9.725210071E-1,9.736647457E-2,7.557153702E-1
6.673816583E0,-5.258122087E-1,-3.496445715E-1,7.648673058E-1
6.683774583E0,-1.565840840E-1,-6.199409962E-1,6.399832368E-1
6.693732583E0,8.366073668E-2,-7.477540970E-1,4.141762257E-1
6.703690583E0,1.645187736E-1,-8.332408071E-1,1.319255233E-1
6.713648583E0,1.451037973E-1,-8.511306047E-1,-1.083741486E-1
6.723606583E0,8.884508163E-2,-7.140504718E-1,-2.364967912E-1
6.733564583E0,1.300065126E-2,-5.026692748E-1,-2.269099504E-1
6.743522583E0,-3.366376087E-2,-3.119259179E-1,-1.002066806E-1
6.753480583E0,-3.329224885E-2,-2.078040391E-1,5.875846371E-2
6.763438583E0,9.172447957E-3,-2.245437950E-1,1.206329763E-1
6.773396583E0,8.707922697E-2,-3.198801577E-1,3.356092423E-2
6.783354583E0,1.905443519E-1,-4.068118334E-1,-2.178151608E-1
6.793312583E0,2.715366781E-1,-4.879045486E-1,-5.996855497E-1
6.803270583E0,3.301031888E-1,-6.396737695E-1,-9.897252321E-1
6.813228583E0,4.588984549E-1,-9.719388485E-1,-1.233165860E0
6.823186583E0,7.172392607E-1,-1.312569141E0,-1.279218912E0
6.833143583E0,1.098746061E0,-1.380574226E0,-1.168697715E0
6.843101583E0,1.477840900E0,-1.099464536E0,-9.707116485E-1
6.853059583E0,1.676690698E0,-6.586048007E-1,-8.499628901E-1
6.863017583E0,1.647072792E0,-2.541069984E-1,-8.134436011E-1
6.872975583E0,1.470688105E0,-7.756888401E-3,-7.106186748E-1
6.882933583E0,1.132115006E0,-5.258304998E-2,-5.235309601E-1
6.892891583E0,7.528364062E-1,-1.897025555E-1,-3.867531419E-1
6.902849583E0,5.395281315E-1,-1.912551820E-1,-4.308859706E-1
6.912807583E0,5.178062916E-1,-1.513759345E-1,-5.760796666E-1
6.922765583E0,5.770606995E-1,-1.083939746E-1,-6.748355627E-1
6.932723583E0,6.022928357E-1,-8.585324883E-2,-6.494780183E-1
6.942681458E0,5.701495409E-1,-6.931746006E-2,-5.347968340E-1
6.952639458E0,4.948630631E-1,-3.805353865E-2,-3.720593452E-1
6.962597458E0,3.799595535E-1,-3.171252087E-3,-1.880881488E-1
6.972555458E0,2.069573998E-1,9.484355338E-3,-9.939461015E-3
6.982512458E0,-2.234376594E-2,3.784290329E-2,1.360594630E-1
6.992470458E0,-2.684888244E-1,8.253979683E-2,2.418836355E-1
7.002428458E0,-4.850793183E-1,1.149620861E-1,2.748495042E-1
7.012386458E0,-6.182653904E-1,1.128182411E-1,1.908611059E-1
7.022344458E0,-6.516890526E-1,9.092343599E-2,4.421165958E-2
7.032302458E0,-6.277341843E-1,7.478680462E-2,-9.831991792E-2
7.042260458E0,-5.616498590E-1,7.883191854E-2,-1.751472801E-1
7.052218458E0,-4.061044753E-1,1.483207196E-1,-1.706958115E-1
7.062176458E0,-1.685696095E-1,2.272425145E-1,-8.076250553E-2
7.072134458E0,9.063052386E-2,3.133102953E-1,5.892429128E-2
7.082092458E0,2.984242737E-1,4.411748052E-1,2.147504538E-1
7.092050458E0,4.197570682E-1,5.893352628E-1,3.083424866E-1
7.102008458E0,5.212013125E-1,7.834313512E-1,2.809280157E-1
7.111966458E0,6.676594615E-1,1.006146550E0,1.385879219E-1
7.121924458E0,8.487360477E-1,1.131116390E0,7.878507487E-3
7.131881458E0,1.001842022E0,1.081801414E0,-5.579954013E-2
7.141839458E0,1.164909124E0,9.218043089E-1,-3.435891494E-2
7.151797458E0,1.399600387E0,6.591838598E-1,8.677390218E-2
7.161755458E0,1.552565098E0,2.902599871E-1,2.937106192E-1
7.171713458E0,1.447033882E0,-2.321896404E-1,4.705564976E-1
7.181671458E0,1.074716210E0,-7.505649328E-1,5.251380205E-1
7.191629458E0,5.580648780E-1,-1.001457691E0,4.479854703E-1
7.201587458E0,1.399584208E-2,-8.298841715E-1,2.994848192E-1
7.211545458E0,-5.132700801E-1,-2.441661358E-1,1.924984604E-1
7.221503458E0,-9.744758010E-1,4.958397746E-1,2.247901708E-1
7.231461458E0,-1.340569139E0,1.084180355E0,4.206424952E-1
7.241419458E0,-1.534968853E0,1.275203824E0,6.973559856E-1
7.251377458E0,-1.506626129E0,1.213348746E0,9.056013823E-1
7.261335458E0,-1.270828962E0,1.061491489E0,9.977907538E-1
7.271293458E0,-9.129061103E-1,7.926784158E-1,1.011954784E0
7.281250458E0,-5.339797735E-1,4.527249932E-1,9.859141111E-1
7.291208458E0,-2.381502390E-1,1.382565200E-1,9.078206420E-1
7.301166458E0,-8.161717653E-2,-8.776688576E-2,8.165016770E-1
7.311124458E0,-6.559693068E-2,-2.157339156E-1,7.388814688E-1
7.321082458E0,-1.593128145E-1,-2.041580081E-1,7.168229818E-1
7.331040458E0,-3.185344338E-1,-8.277779073E-2,7.421336770E-1
7.340998458E0,-4.901297390E-1,1.312880665E-1,7.794554234E-1
7.350956458E0,-6.298447847E-1,4.159418941E-1,8.297790289E-1
7.360914458E0,-7.150592804E-1,7.189832330E-1,8.871682882E-1
7.370872458E0,-7.287764549E-1,9.541246295E-1,9.216996431E-1
7.380830458E0,-6.607227325E-1,1.084818363E0,9.043465257E-1
7.390788458E0,-5.040090680E-1,1.062436819E0,8.067064881E-1
7.400746458E0,-2.804046869E-1,8.842447400E-1,6.335596442E-1
7.410704458E0,-5.246473104E-2,5.004344583E-1,4.719079137E-1
7.420662458E0,9.254672378E-2,-1.059633717E-1,3.223006427E-1
7.430619458E0,1.362153739E-1,-8.392144442E-1,1.223582104E-1
7.440577458E0,1.410384774E-1,-1.470354915E0,-1.489320993E-1
7.450535458E0,2.299177498E-1,-1.784936070E0,-4.348432124E-1
7.460493458E0,3.960787058E-1,-1.628378749E0,-6.655476689E-1
7.470451458E0,5.476253629E-1,-1.224376917E0,-7.637363076E-1
7.480409458E0,6.372244358E-1,-7.198256850E-1,-6.852738261E-1
7.490367458E0,6.372518539E-1,-2.924916446E-1,-4.852880239E-1
7.500325458E0,5.066499114E-1,-1.548107415E-1,-3.191190362E-1
