"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.398649996E1,1.668521881E0,-4.300037003E1,1.123846436E1
8.399645796E1,1.502201080E0,-4.312055588E1,1.084027100E1
8.400641633E1,1.333892822E0,-4.300700378E1,1.039210510E1
8.401637433E1,8.602561951E-1,-4.312812042E1,1.050226593E1
8.402633133E1,5.288581848E-1,-4.302406693E1,1.034502411E1
8.403628933E1,4.683227539E-1,-4.317229462E1,1.010392761E1
8.404624733E1,4.288692474E-1,-4.330995178E1,9.976371765E0
8.405620533E1,3.828945160E-1,-4.339049149E1,9.791191101E0
8.406616333E1,4.149475098E-1,-4.336644363E1,9.914604187E0
8.407612033E1,5.358390808E-1,-4.332240677E1,1.001705933E1
8.408607833E1,4.240913391E-1,-4.321710205E1,1.022947693E1
8.409603633E1,4.155597687E-1,-4.316773224E1,1.053210449E1
8.410599433E1,4.989967346E-1,-4.322461319E1,1.072859192E1
8.411595233E1,6.109352112E-1,-4.303387833E1,1.098776245E1
8.412590933E1,9.255828857E-1,-4.285498810E1,1.153644562E1
8.413586733E1,9.625091553E-1,-4.263583755E1,1.193907928E1
8.414582533E1,1.192451477E0,-4.249971390E1,1.230841827E1
8.415578333E1,1.615743637E0,-4.241577911E1,1.279276276E1
8.416574033E1,2.046361923E0,-4.245401382E1,1.263330841E1
8.417569833E1,2.574666977E0,-4.242946243E1,1.269345856E1
8.418565633E1,3.031320572E0,-4.238163757E1,1.258016968E1
8.419561433E1,3.613471985E0,-4.245687485E1,1.212323761E1
8.420557233E1,4.129812241E0,-4.264060593E1,1.139999390E1
8.421552933E1,4.672111511E0,-4.285790634E1,1.064749908E1
8.422548733E1,5.044589996E0,-4.303386688E1,9.608291626E0
8.423544533E1,5.305837631E0,-4.314789200E1,8.638496399E0
8.424540333E1,5.835233688E0,-4.333190155E1,7.933898926E0
8.425536033E1,5.966365814E0,-4.344427872E1,7.258842468E0
8.426531833E1,6.289609909E0,-4.352073288E1,7.026771545E0
8.427527633E1,6.229089737E0,-4.342132568E1,6.458305359E0
8.428523433E1,6.265016556E0,-4.349797058E1,6.580558777E0
8.429519233E1,6.280754089E0,-4.350297165E1,6.816184998E0
8.430514933E1,6.174697876E0,-4.362984085E1,6.757072449E0
8.431510733E1,6.214309692E0,-4.359294510E1,7.321556091E0
8.432506533E1,6.229425430E0,-4.332199860E1,7.705093384E0
8.433502333E1,6.110715866E0,-4.328621292E1,7.927635193E0
8.434498033E1,6.264280319E0,-4.337826920E1,8.155410767E0
8.435493833E1,6.320081711E0,-4.331687927E1,8.257652283E0
8.436489633E1,6.564609528E0,-4.316188431E1,8.367790222E0
8.437485433E1,6.706228256E0,-4.325310898E1,8.363365173E0
8.438481233E1,6.890232086E0,-4.315586472E1,8.350257874E0
8.439476933E1,7.175516129E0,-4.298991394E1,8.329154968E0
8.440472733E1,7.373970032E0,-4.296290970E1,8.094093323E0
8.441468533E1,7.667274475E0,-4.294351196E1,8.309036255E0
8.442464333E1,7.911041260E0,-4.285250854E1,8.674270630E0
8.443460033E1,8.059410095E0,-4.271059418E1,9.307441711E0
8.444455833E1,8.029918671E0,-4.248207474E1,9.595825195E0
8.445451633E1,7.943550110E0,-4.232988358E1,1.047722626E1
8.446447433E1,7.572135925E0,-4.211382294E1,1.135046387E1
8.447443233E1,7.160114288E0,-4.184982681E1,1.208010864E1
8.448438933E1,6.607149124E0,-4.182966614E1,1.304125977E1
8.449434733E1,6.019460678E0,-4.151130295E1,1.415715790E1
8.450430533E1,5.307971954E0,-4.143716812E1,1.478861237E1
8.451426333E1,4.798921585E0,-4.142945099E1,1.533283234E1
8.452422133E1,4.207914352E0,-4.115865707E1,1.576239014E1
8.453417833E1,3.618110657E0,-4.124284744E1,1.598715210E1
8.454413633E1,3.153964996E0,-4.118647766E1,1.595240784E1
8.455409433E1,2.331581116E0,-4.134504700E1,1.526950073E1
8.456405233E1,1.867414474E0,-4.157783508E1,1.494396210E1
8.457400933E1,1.303787231E0,-4.180768585E1,1.430756378E1
8.458396733E1,7.396354675E-1,-4.202091599E1,1.370085907E1
8.459392533E1,3.376865387E-1,-4.232510757E1,1.296997070E1
8.460388333E1,-1.540565491E-1,-4.255928802E1,1.221760559E1
8.461384133E1,-8.838787079E-1,-4.271376801E1,1.165059662E1
8.462379833E1,-1.410503387E0,-4.295957184E1,1.084062195E1
8.463375633E1,-1.929870605E0,-4.312529755E1,1.015674591E1
8.464371433E1,-2.482648849E0,-4.310927963E1,9.583717346E0
8.465367233E1,-3.073143005E0,-4.318214798E1,8.980911255E0
8.466362933E1,-3.682109833E0,-4.334757996E1,8.766326904E0
8.467358733E1,-4.175092697E0,-4.333834839E1,8.502738953E0
8.468354533E1,-4.460113525E0,-4.335994339E1,8.445304871E0
8.469350333E1,-4.946434021E0,-4.326925278E1,8.526786804E0
8.470346133E1,-5.189355850E0,-4.321619415E1,8.733703613E0
8.471341833E1,-5.275959015E0,-4.326292419E1,8.743515015E0
8.472337633E1,-5.435932159E0,-4.315971756E1,8.770774841E0
8.473333433E1,-5.587511063E0,-4.320685196E1,8.617172241E0
8.474329233E1,-5.499845505E0,-4.322378159E1,8.774230957E0
8.475325033E1,-5.407337189E0,-4.307604980E1,8.935401917E0
8.476320733E1,-5.110073090E0,-4.311230469E1,9.175437927E0
8.477316533E1,-5.028251648E0,-4.296061707E1,9.489379883E0
8.478312333E1,-4.680902481E0,-4.291853714E1,9.778251648E0
8.479308133E1,-4.260982513E0,-4.281098175E1,1.042121124E1
8.480303833E1,-3.971899033E0,-4.281007385E1,1.077331543E1
8.481299633E1,-3.673398972E0,-4.260829544E1,1.152372742E1
8.482295433E1,-3.339134216E0,-4.238602448E1,1.204572296E1
8.483291233E1,-2.781192780E0,-4.240509033E1,1.260205841E1
8.484287033E1,-2.124322891E0,-4.217176437E1,1.340007782E1
8.485282733E1,-1.661447525E0,-4.199616241E1,1.395018005E1
8.486278533E1,-1.161588669E0,-4.188738251E1,1.413052368E1
8.487274333E1,-3.458404541E-1,-4.196000290E1,1.439633942E1
8.488270133E1,4.632282257E-1,-4.175234222E1,1.445899200E1
8.489265833E1,1.134077072E0,-4.192543411E1,1.427490234E1
8.490261633E1,1.903575897E0,-4.210549164E1,1.383064270E1
8.491257433E1,2.621128082E0,-4.231385422E1,1.300304413E1
8.492253233E1,3.282894135E0,-4.240386200E1,1.256110382E1
8.493249033E1,3.819087982E0,-4.259381866E1,1.180715179E1
8.494244733E1,4.247049332E0,-4.283155441E1,1.108542633E1
8.495240533E1,4.680503845E0,-4.296964645E1,1.047909546E1
8.496236333E1,5.229570389E0,-4.307756805E1,9.867759705E0
8.497232133E1,5.597959518E0,-4.323309708E1,9.018875122E0
8.498227933E1,5.877157211E0,-4.313953781E1,8.848480225E0
8.499223633E1,6.231187820E0,-4.308116531E1,7.981353760E0
8.500219433E1,6.140777588E0,-4.311142349E1,7.672935486E0
8.501215175E1,6.295389175E0,-4.325539398E1,7.399673462E0
8.502210975E1,6.062551498E0,-4.320850754E1,7.074539185E0
8.503206675E1,5.939575195E0,-4.331258774E1,7.285728455E0
8.504202475E1,5.837278366E0,-4.306894684E1,7.424736023E0
8.505198275E1,5.692443848E0,-4.329038620E1,7.843894958E0
8.506194075E1,5.668306351E0,-4.316722488E1,8.607398987E0
8.507189875E1,5.707391739E0,-4.303012085E1,9.403877258E0
8.508185575E1,5.629650116E0,-4.292180252E1,1.022311401E1
8.509181375E1,5.368703842E0,-4.286182022E1,1.089019775E1
8.510177175E1,5.070320129E0,-4.274173355E1,1.110041046E1
8.511172975E1,4.872077942E0,-4.272326279E1,1.165780640E1
8.512168775E1,4.608078003E0,-4.259938431E1,1.199916840E1
8.513164475E1,4.185506821E0,-4.249132538E1,1.243518066E1
8.514160275E1,3.807664871E0,-4.234134674E1,1.284074402E1
8.515156075E1,3.334976196E0,-4.238482285E1,1.314834595E1
8.516151875E1,2.823570251E0,-4.227644348E1,1.343204498E1
8.517147675E1,2.194244385E0,-4.229579926E1,1.368833923E1
8.518143375E1,1.505781174E0,-4.224232864E1,1.389076233E1
8.519139175E1,7.655010223E-1,-4.228128815E1,1.408028412E1
8.520134975E1,1.808605194E-1,-4.204006195E1,1.414271545E1
8.521130775E1,-3.098373413E-1,-4.196924591E1,1.418954468E1
8.522126475E1,-8.115997314E-1,-4.207879639E1,1.388255310E1
8.523122275E1,-1.122053146E0,-4.222625351E1,1.364234924E1
8.524118075E1,-1.456523895E0,-4.247116089E1,1.309231567E1
8.525113875E1,-1.856634140E0,-4.261416245E1,1.239678955E1
8.526109675E1,-2.235101700E0,-4.266056061E1,1.230432129E1
8.527105375E1,-2.567193985E0,-4.273747253E1,1.185666656E1
8.528101175E1,-2.847589493E0,-4.271416855E1,1.173274231E1
8.529096975E1,-3.130746841E0,-4.286863708E1,1.133821869E1
8.530092775E1,-3.348888397E0,-4.284610748E1,1.132006836E1
8.531088575E1,-3.400373459E0,-4.287176895E1,1.087735748E1
8.532084275E1,-3.597530365E0,-4.305614090E1,1.052037811E1
8.533080075E1,-3.524017334E0,-4.313194275E1,9.956222534E0
8.534075875E1,-3.621805191E0,-4.325189972E1,9.353530884E0
8.535071675E1,-3.596858978E0,-4.340628052E1,8.910659790E0
8.536067375E1,-3.624034882E0,-4.347571945E1,8.310958862E0
8.537063175E1,-3.754508972E0,-4.349699020E1,8.009368896E0
8.538058975E1,-3.734617233E0,-4.357959747E1,7.727157593E0
8.539054775E1,-3.771800995E0,-4.367377853E1,7.749000549E0
8.540050575E1,-3.805711746E0,-4.354059982E1,7.962600708E0
8.541046275E1,-3.677165985E0,-4.351429749E1,8.349205017E0
8.542042075E1,-3.563711166E0,-4.338335037E1,8.614753723E0
8.543037875E1,-3.322433472E0,-4.331900024E1,9.098602295E0
8.544033675E1,-3.052047729E0,-4.321137238E1,9.503608704E0
8.545029475E1,-2.768714905E0,-4.322606277E1,1.004766846E1
8.546025175E1,-2.324048996E0,-4.297424316E1,1.029276276E1
8.547020975E1,-1.865406036E0,-4.287286758E1,1.072211456E1
8.548016775E1,-1.449407578E0,-4.276573944E1,1.117074585E1
8.549012575E1,-1.238279343E0,-4.273785782E1,1.165672302E1
8.550008275E1,-9.586257935E-1,-4.272097015E1,1.197541809E1
8.551004075E1,-5.991592407E-1,-4.256484604E1,1.224146271E1
8.551999875E1,-3.508949280E-1,-4.261317825E1,1.234057617E1
8.552995675E1,2.539157867E-1,-4.260299301E1,1.263565826E1
8.553991475E1,9.286994934E-1,-4.253816986E1,1.272217560E1
8.554987175E1,1.561744690E0,-4.247769165E1,1.276914978E1
8.555982975E1,2.171863556E0,-4.244901657E1,1.232199860E1
8.556978775E1,2.860034943E0,-4.263399506E1,1.178424835E1
8.557974575E1,3.201700211E0,-4.276565170E1,1.124800873E1
8.558970375E1,3.420217514E0,-4.309500504E1,1.026698303E1
8.559966075E1,3.561660767E0,-4.325711823E1,9.131774902E0
8.560961875E1,3.669147491E0,-4.337317276E1,7.764068604E0
8.561957675E1,3.776195526E0,-4.370700455E1,6.400344849E0
8.562953475E1,4.102725983E0,-4.393830490E1,5.128395081E0
8.563949175E1,4.416183472E0,-4.408205032E1,3.963684082E0
8.564944975E1,5.119258881E0,-4.408469009E1,3.223190308E0
8.565940775E1,5.309720993E0,-4.395350266E1,2.673751831E0
8.566936575E1,5.520191193E0,-4.399637604E1,2.408828735E0
8.567932375E1,5.622838974E0,-4.395211029E1,2.041168213E0
8.568928075E1,5.697399139E0,-4.394830704E1,1.667984009E0
8.569923875E1,5.732854843E0,-4.388522339E1,1.698532104E0
8.570919675E1,5.712598801E0,-4.411601257E1,1.370117188E0
8.571915475E1,5.896116257E0,-4.407241821E1,1.358688354E0
8.572911275E1,6.345645905E0,-4.400242615E1,1.511688232E0
8.573906975E1,6.571765900E0,-4.399247360E1,1.561676025E0
8.574902775E1,6.942140579E0,-4.381838989E1,1.843124390E0
8.575898575E1,7.341312408E0,-4.384667587E1,2.142150879E0
8.576894375E1,7.530076981E0,-4.369556046E1,2.696151733E0
8.577890175E1,7.864944458E0,-4.355830383E1,3.480468750E0
8.578885875E1,7.826080322E0,-4.362178421E1,3.933471680E0
8.579881675E1,7.985244751E0,-4.349180603E1,4.924743652E0
8.580877475E1,7.677181244E0,-4.334783936E1,5.541168213E0
8.581873275E1,7.581110001E0,-4.326966095E1,6.525291443E0
8.582868975E1,7.319257736E0,-4.303644943E1,8.023864746E0
8.583864775E1,6.771623611E0,-4.292001343E1,9.247383118E0
8.584860575E1,6.219760895E0,-4.278416824E1,1.064485168E1
8.585856375E1,5.216270447E0,-4.260657501E1,1.167443848E1
8.586852175E1,3.974218369E0,-4.234605026E1,1.243225861E1
8.587847875E1,2.588884354E0,-4.242354965E1,1.309903717E1
8.588843675E1,8.746986389E-1,-4.257102966E1,1.329603577E1
8.589839475E1,-7.030067444E-1,-4.238071060E1,1.369557190E1
8.590835275E1,-2.311117172E0,-4.237491608E1,1.328197479E1
8.591831075E1,-3.824520111E0,-4.237575531E1,1.285627747E1
8.592826775E1,-5.113016129E0,-4.241329193E1,1.218745422E1
8.593822575E1,-6.356998444E0,-4.235652542E1,1.151336670E1
8.594818375E1,-7.414321899E0,-4.247309875E1,1.079181671E1
8.595814175E1,-8.479812622E0,-4.264196014E1,9.872245789E0
8.596809975E1,-9.186364174E0,-4.272780991E1,8.778068542E0
8.597805675E1,-9.747267723E0,-4.273804474E1,7.465980530E0
8.598801475E1,-1.044177914E1,-4.287666321E1,6.587837219E0
8.599797275E1,-1.106186008E1,-4.285040283E1,5.405632019E0
8.600793083E1,-1.148004246E1,-4.302844620E1,4.414680481E0
8.601788783E1,-1.181149769E1,-4.304548645E1,3.468505859E0
8.602784583E1,-1.198293304E1,-4.289827728E1,2.345840454E0
8.603780383E1,-1.226527214E1,-4.287150955E1,1.686782837E0
8.604776183E1,-1.272268867E1,-4.284502792E1,8.086547852E-1
8.605771983E1,-1.308656406E1,-4.276949310E1,4.546203613E-1
8.606767683E1,-1.339966965E1,-4.271690750E1,8.529663086E-2
8.607763483E1,-1.377530575E1,-4.268920135E1,1.378173828E-1
8.608759283E1,-1.419216347E1,-4.242343903E1,8.000183105E-2
8.609755083E1,-1.440552330E1,-4.235530853E1,4.761199951E-1
8.610750883E1,-1.450923443E1,-4.231839752E1,1.005813599E0
8.611746583E1,-1.451216030E1,-4.225642395E1,1.526184082E0
8.612742383E1,-1.461135769E1,-4.218339920E1,2.528091431E0
8.613738183E1,-1.452934933E1,-4.211893082E1,3.356018066E0
8.614733983E1,-1.424215889E1,-4.217140579E1,4.138290405E0
8.615729783E1,-1.383193684E1,-4.225566483E1,4.520645142E0
8.616725483E1,-1.320534229E1,-4.230109787E1,5.305671692E0
8.617721283E1,-1.275897598E1,-4.240135574E1,5.722938538E0
8.618717083E1,-1.215675163E1,-4.257720184E1,6.100090027E0
8.619712883E1,-1.146587181E1,-4.270507812E1,6.138511658E0
8.620708583E1,-1.069486332E1,-4.286699677E1,6.001968384E0
8.621704383E1,-9.949254036E0,-4.292694473E1,6.064285278E0
8.622700183E1,-9.159240723E0,-4.327046967E1,5.862327576E0
8.623695983E1,-8.312151909E0,-4.334277344E1,5.475440979E0
8.624691783E1,-7.427782059E0,-4.363279343E1,4.951248169E0
8.625687483E1,-6.732849121E0,-4.389552689E1,4.513702393E0
8.626683283E1,-5.782407761E0,-4.399809265E1,4.314613342E0
8.627679083E1,-5.130039215E0,-4.414705658E1,3.865127563E0
8.628674883E1,-4.486530304E0,-4.419672012E1,3.456596375E0
8.629670683E1,-3.627737045E0,-4.428841400E1,2.878280640E0
8.630666383E1,-3.060081482E0,-4.445153046E1,2.358917236E0
8.631662183E1,-2.360057831E0,-4.460506058E1,1.743392944E0
8.632657983E1,-1.898065567E0,-4.453923798E1,1.179138184E0
8.633653783E1,-1.366113663E0,-4.451315689E1,9.317626953E-1
8.634649583E1,-8.948230743E-1,-4.457835770E1,6.691589355E-1
8.635645283E1,-5.419216156E-1,-4.454914474E1,4.981231689E-1
8.636641083E1,-3.398647308E-1,-4.460815048E1,5.245819092E-1
8.637636883E1,-1.975841522E-1,-4.461483765E1,5.633392334E-1
8.638632683E1,-1.424083710E-1,-4.465205383E1,7.766113281E-1
8.639628483E1,-7.249832153E-3,-4.465534210E1,1.231857300E0
8.640624183E1,-1.386795044E-1,-4.452453232E1,1.558181763E0
8.641619983E1,-2.706947327E-1,-4.452087021E1,1.876693726E0
8.642615783E1,-4.478836060E-1,-4.454437637E1,2.346527100E0
8.643611583E1,-6.182804108E-1,-4.440992355E1,2.485000610E0
8.644607383E1,-6.961402893E-1,-4.436915588E1,2.879104614E0
8.645603083E1,-9.543247223E-1,-4.430031204E1,3.460311890E0
8.646598883E1,-1.155927658E0,-4.428512955E1,4.206291199E0
8.647594683E1,-1.363870621E0,-4.426185608E1,4.946563721E0
8.648590483E1,-1.552877426E0,-4.425760269E1,5.853126526E0
8.649586283E1,-1.759046555E0,-4.392455673E1,6.992301941E0
8.650581983E1,-2.018720627E0,-4.374797440E1,8.364379883E0
8.651577783E1,-2.264978409E0,-4.337089157E1,9.926765442E0
8.652573583E1,-2.600608826E0,-4.290676117E1,1.121192169E1
8.653569383E1,-2.954589844E0,-4.244394302E1,1.267283630E1
8.654565183E1,-3.258100510E0,-4.182964706E1,1.377284241E1
8.655560883E1,-3.988809586E0,-4.160256577E1,1.485731506E1
8.656556683E1,-4.690320969E0,-4.124312973E1,1.603637695E1
8.657552483E1,-5.727191925E0,-4.068431473E1,1.687277222E1
8.658548283E1,-6.465124130E0,-4.020010376E1,1.730509186E1
8.659544083E1,-7.376607895E0,-3.973813248E1,1.786388397E1
8.660539783E1,-8.403233528E0,-3.933460236E1,1.850649261E1
8.661535583E1,-9.242017746E0,-3.908284378E1,1.889612579E1
8.662531383E1,-1.026965332E1,-3.884010315E1,1.904117584E1
8.663527183E1,-1.093442917E1,-3.862015915E1,1.908697510E1
8.664522983E1,-1.150892162E1,-3.833968735E1,1.915038300E1
8.665518683E1,-1.219193077E1,-3.832012177E1,1.860144806E1
8.666514483E1,-1.279844379E1,-3.839043045E1,1.828245544E1
8.667510283E1,-1.330572605E1,-3.862049484E1,1.771508789E1
8.668506083E1,-1.370822239E1,-3.882455444E1,1.696932983E1
8.669501883E1,-1.408889771E1,-3.902779007E1,1.610263062E1
8.670497583E1,-1.456345177E1,-3.921255493E1,1.510485077E1
8.671493383E1,-1.483487701E1,-3.933833313E1,1.452584839E1
8.672489183E1,-1.517123985E1,-3.956892395E1,1.398245239E1
8.673484983E1,-1.542436981E1,-3.948546219E1,1.377076721E1
8.674480783E1,-1.563289547E1,-3.953054428E1,1.337667847E1
8.675476483E1,-1.586551285E1,-3.944181442E1,1.333862305E1
8.676472283E1,-1.597552395E1,-3.932804108E1,1.343422699E1
8.677468083E1,-1.608750343E1,-3.916690826E1,1.347420502E1
8.678463883E1,-1.595579815E1,-3.911874390E1,1.399521637E1
8.679459683E1,-1.588898182E1,-3.917425537E1,1.426249695E1
8.680455383E1,-1.560782909E1,-3.912503815E1,1.428548431E1
8.681451183E1,-1.512171364E1,-3.901316833E1,1.494193268E1
8.682446983E1,-1.498462677E1,-3.903855133E1,1.545061493E1
8.683442783E1,-1.430469990E1,-3.903683472E1,1.596121216E1
8.684438583E1,-1.388684082E1,-3.914160919E1,1.582607269E1
8.685434283E1,-1.311030197E1,-3.943152237E1,1.615342712E1
8.686430083E1,-1.231914902E1,-3.961949539E1,1.629841614E1
8.687425883E1,-1.144546032E1,-3.981078720E1,1.626277924E1
8.688421683E1,-1.032929516E1,-4.011143112E1,1.619355774E1
8.689417483E1,-9.584154129E0,-4.035170746E1,1.559644318E1
8.690413183E1,-8.603964806E0,-4.073761749E1,1.528279114E1
8.691408983E1,-7.596788406E0,-4.113304520E1,1.458905792E1
8.692404783E1,-6.781059265E0,-4.162271500E1,1.387628174E1
8.693400583E1,-6.116588593E0,-4.190235901E1,1.319939423E1
8.694396383E1,-5.409172058E0,-4.228252029E1,1.229771423E1
8.695392083E1,-4.893966675E0,-4.259270859E1,1.180636597E1
8.696387883E1,-4.354249954E0,-4.276125717E1,1.117588806E1
8.697383683E1,-3.930088043E0,-4.301068115E1,1.021439362E1
8.698379483E1,-3.330200195E0,-4.316851807E1,9.809852600E0
8.699375283E1,-2.786117554E0,-4.319150925E1,9.075263977E0
8.700370983E1,-2.220071793E0,-4.347932434E1,8.307228088E0
8.701366837E1,-1.614961624E0,-4.352505493E1,7.578987122E0
8.702362637E1,-1.277898788E0,-4.381052017E1,6.898956299E0
8.703358437E1,-8.694534302E-1,-4.401511765E1,6.190399170E0
8.704354237E1,-8.555221558E-1,-4.413188171E1,5.758049011E0
8.705349937E1,-1.119260788E0,-4.417684555E1,5.350486755E0
8.706345737E1,-1.231164932E0,-4.410187912E1,5.565406799E0
8.707341537E1,-1.365787506E0,-4.410784531E1,5.990455627E0
8.708337337E1,-1.495983124E0,-4.414976883E1,6.673957825E0
8.709333137E1,-1.600236893E0,-4.389740372E1,7.427055359E0
8.710328837E1,-1.897611618E0,-4.355981445E1,8.463851929E0
8.711324637E1,-1.969835281E0,-4.344073486E1,9.393722534E0
8.712320437E1,-2.012310028E0,-4.323733902E1,1.032871246E1
8.713316237E1,-2.221050262E0,-4.301645279E1,1.117575836E1
8.714312037E1,-2.220727921E0,-4.272967911E1,1.184811401E1
8.715307737E1,-2.246103287E0,-4.258936310E1,1.251487732E1
8.716303537E1,-2.347673416E0,-4.239706421E1,1.292763519E1
8.717299337E1,-2.420778275E0,-4.214839935E1,1.367765808E1
8.718295137E1,-2.462478638E0,-4.185292435E1,1.449975586E1
8.719290937E1,-2.861318588E0,-4.160297012E1,1.528035736E1
8.720286637E1,-3.190565109E0,-4.130670929E1,1.608904266E1
8.721282437E1,-3.560665131E0,-4.094011307E1,1.689529419E1
8.722278237E1,-4.202966690E0,-4.058581161E1,1.794166565E1
8.723274037E1,-4.762439728E0,-4.002304459E1,1.873987579E1
8.724269837E1,-5.183698654E0,-3.958543396E1,1.953677368E1
8.725265537E1,-5.785959244E0,-3.912023163E1,2.047711182E1
8.726261337E1,-6.516223907E0,-3.870443726E1,2.123427582E1
8.727257137E1,-7.221834183E0,-3.835596848E1,2.142139435E1
8.728252937E1,-7.943208694E0,-3.797880554E1,2.155173492E1
8.729248737E1,-8.537422180E0,-3.810688400E1,2.120372772E1
8.730244437E1,-9.152589798E0,-3.812588501E1,2.095341492E1
8.731240237E1,-9.828356743E0,-3.822417450E1,2.036231232E1
8.732236037E1,-1.046749973E1,-3.863392639E1,1.923883057E1
8.733231837E1,-1.095485687E1,-3.901503754E1,1.829205322E1
8.734227637E1,-1.154110813E1,-3.936013412E1,1.720391083E1
8.735223337E1,-1.185469437E1,-3.963392258E1,1.652941895E1
8.736219137E1,-1.232293606E1,-3.982556915E1,1.536246490E1
8.737214937E1,-1.273676491E1,-4.005187607E1,1.434449005E1
8.738210737E1,-1.325936413E1,-4.013166809E1,1.379736328E1
8.739206537E1,-1.355976772E1,-4.034396362E1,1.304093933E1
8.740202237E1,-1.456468010E1,-4.006322479E1,1.278010559E1
8.741198037E1,-1.507171059E1,-3.993916321E1,1.309033966E1
8.742193837E1,-1.532894230E1,-3.975601578E1,1.338974762E1
8.743189637E1,-1.571471024E1,-3.945163345E1,1.383094788E1
8.744185437E1,-1.607141113E1,-3.917885208E1,1.432983398E1
8.745181137E1,-1.629613113E1,-3.893358994E1,1.458425140E1
8.746176937E1,-1.642787552E1,-3.866235352E1,1.503777313E1
8.747172737E1,-1.631964302E1,-3.840760040E1,1.522895050E1
8.748168537E1,-1.619955826E1,-3.850661850E1,1.549123383E1
8.749164337E1,-1.583380699E1,-3.848659134E1,1.541697693E1
8.750160037E1,-1.519060230E1,-3.879833984E1,1.536209106E1
8.751155837E1,-1.460257912E1,-3.915694427E1,1.527405548E1
8.752151637E1,-1.398060322E1,-3.956356049E1,1.479946899E1
8.753147437E1,-1.331004906E1,-3.981024933E1,1.451761627E1
8.754143237E1,-1.260914230E1,-4.014994049E1,1.429080200E1
8.755138938E1,-1.170314217E1,-4.071337891E1,1.362374878E1
8.756134737E1,-1.089107037E1,-4.111260223E1,1.288459778E1
8.757130537E1,-9.914864540E0,-4.164316177E1,1.191658783E1
8.758126338E1,-9.148787498E0,-4.211154556E1,1.130169678E1
8.759122137E1,-8.198259354E0,-4.254074097E1,1.054141998E1
8.760117837E1,-7.310441971E0,-4.274065781E1,9.709014893E0
8.761113637E1,-6.460927963E0,-4.295928955E1,8.930526733E0
8.762109437E1,-5.709152222E0,-4.329676056E1,8.187858582E0
8.763105237E1,-5.327203751E0,-4.353763199E1,7.285873413E0
8.764101037E1,-4.892328262E0,-4.381814957E1,6.264045715E0
8.765096737E1,-4.612743378E0,-4.391780090E1,5.447929382E0
8.766092537E1,-4.312438965E0,-4.412573242E1,4.359191895E0
8.767088337E1,-4.246257782E0,-4.412543869E1,3.306739807E0
8.768084137E1,-4.154317856E0,-4.424060822E1,2.385421753E0
8.769079937E1,-4.088787079E0,-4.429310226E1,1.780471802E0
8.770075637E1,-4.102884293E0,-4.436960602E1,1.499237061E0
8.771071437E1,-4.144742966E0,-4.432669067E1,1.555267334E0
8.772067237E1,-4.094610214E0,-4.432659531E1,1.611892700E0
8.773063037E1,-4.208528519E0,-4.434482956E1,1.351150513E0
8.774058837E1,-4.085409164E0,-4.424976730E1,1.140914917E0
8.775054537E1,-3.828500748E0,-4.434565735E1,9.446563721E-1
8.776050337E1,-3.534713745E0,-4.431830597E1,8.545837402E-1
8.777046137E1,-3.244001389E0,-4.447082138E1,1.040618896E0
8.778041937E1,-3.034341812E0,-4.447034836E1,1.113861084E0
8.779037737E1,-2.779176712E0,-4.455142593E1,1.157104492E0
8.780033438E1,-2.533863068E0,-4.443046570E1,1.391967773E0
8.781029237E1,-2.195217133E0,-4.444377518E1,1.734008789E0
8.782025037E1,-1.849851608E0,-4.454710770E1,1.966690063E0
8.783020838E1,-1.513021469E0,-4.446754074E1,2.376663208E0
8.784016637E1,-1.125099182E0,-4.432041931E1,2.896835327E0
8.785012337E1,-9.288482666E-1,-4.420605469E1,3.759025574E0
8.786008137E1,-7.831230164E-1,-4.426228714E1,4.528465271E0
8.787003937E1,-4.952297211E-1,-4.422119904E1,5.440177917E0
8.787999737E1,-5.762023926E-1,-4.408220291E1,6.406600952E0
8.788995537E1,-9.237804413E-1,-4.388138199E1,7.352752686E0
8.789991337E1,-1.389242172E0,-4.358553696E1,8.301551819E0
8.790987037E1,-1.670240402E0,-4.329335403E1,9.683052063E0
8.791982837E1,-2.226850510E0,-4.324356461E1,1.021282196E1
8.792978637E1,-2.717975616E0,-4.315803909E1,1.053191376E1
8.793974437E1,-3.008493423E0,-4.308041382E1,1.078073883E1
8.794970237E1,-3.232322693E0,-4.312803268E1,1.067229462E1
8.795965937E1,-3.344142914E0,-4.313774109E1,1.011419678E1
8.796961737E1,-3.413747787E0,-4.337913895E1,9.331436157E0
8.797957537E1,-3.382133484E0,-4.365948486E1,8.196197510E0
8.798953337E1,-3.409692764E0,-4.377771759E1,6.855323792E0
8.799949137E1,-3.412527084E0,-4.389205933E1,4.981765747E0
8.800944783E1,-3.117149353E0,-4.412293625E1,3.630256653E0
8.801940583E1,-3.299640656E0,-4.431724548E1,2.055099487E0
8.802936383E1,-3.595430374E0,-4.431479263E1,1.003021240E0
8.803932183E1,-3.870513916E0,-4.421592712E1,9.960937500E-2
8.804927983E1,-4.360055923E0,-4.428647995E1,-2.517547607E-1
8.805923683E1,-4.995668411E0,-4.421608734E1,-5.364837646E-1
8.806919483E1,-5.559612274E0,-4.413192368E1,-6.026153564E-1
8.807915283E1,-6.281011581E0,-4.411106873E1,-8.153381348E-1
