"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.342119488E2,-1.225950623E-1,5.830375671E-1,1.148801056E1
1.342219037E2,-2.706372070E-1,3.855981445E-1,1.124701172E1
1.342318597E2,-2.010319519E-1,3.167413330E-1,1.078537170E1
1.342418148E2,-9.684860229E-2,3.891906738E-1,1.052371582E1
1.342517698E2,9.430389404E-3,4.188290405E-1,1.061293030E1
1.342617258E2,1.383123779E-1,4.261637878E-1,1.069795349E1
1.342716808E2,1.904040527E-1,4.037104797E-1,1.066127975E1
1.342816367E2,1.691482544E-1,2.622546387E-1,1.064825684E1
1.342915917E2,9.624984741E-2,7.723937988E-2,1.076172089E1
1.343015478E2,7.155120850E-2,-1.573228455E-1,1.094718521E1
1.343115028E2,1.347198486E-1,-2.688409424E-1,1.105091949E1
1.343214588E2,1.874102783E-1,-2.721340942E-1,1.101723953E1
1.343314138E2,1.404080200E-1,-1.505868530E-1,1.054182816E1
1.343413697E2,8.352630615E-2,1.044827271E-1,9.775272217E0
1.343513247E2,4.236190796E-2,4.029620361E-1,9.061706085E0
1.343612808E2,3.128494263E-2,6.213578796E-1,8.595874786E0
1.343712358E2,1.315763855E-1,7.538323975E-1,8.304879913E0
1.343811908E2,2.758763123E-1,9.795629883E-1,7.976163483E0
1.343911468E2,4.498146057E-1,1.130748596E0,7.727081451E0
1.344011018E2,6.228547668E-1,1.149459686E0,7.929610291E0
1.344110577E2,6.524931335E-1,1.099912720E0,8.276439056E0
1.344210128E2,4.698728943E-1,8.913963318E-1,8.481213226E0
1.344309688E2,1.342707825E-1,4.857398987E-1,8.732839966E0
1.344409238E2,-1.294807434E-1,1.618135071E-1,9.041198730E0
1.344508798E2,-2.517764282E-1,4.715194702E-2,9.255702667E0
1.344608347E2,-2.781216431E-1,-2.544708252E-3,9.460177460E0
1.344707907E2,-1.971400452E-1,3.113525391E-2,9.580976257E0
1.344807458E2,-3.113525391E-2,2.112107849E-1,9.587412872E0
1.344907008E2,2.459385681E-1,4.641847229E-1,9.652976532E0
1.345006568E2,3.770658875E-1,6.987469482E-1,9.745783539E0
1.345106118E2,3.189866638E-1,7.643106079E-1,9.618697815E0
1.345205677E2,2.668949890E-1,8.009843445E-1,9.598040771E0
1.345305227E2,1.992356873E-1,8.433462524E-1,9.765692139E0
1.345404788E2,1.043330383E-1,8.232879639E-1,9.858648834E0
1.345504338E2,4.221221924E-2,7.842192078E-1,9.994416504E0
1.345603898E2,3.472778320E-2,8.102650452E-1,1.007195526E1
1.345703448E2,7.559280396E-2,8.960366821E-1,1.004111938E1
1.345802998E2,1.672023010E-1,9.991722107E-1,1.004261627E1
1.345902557E2,2.948867798E-1,1.091230774E0,1.005533981E1
1.346002108E2,4.944218445E-1,1.125808868E0,1.023646317E1
1.346101668E2,6.792874146E-1,1.168170776E0,1.046114594E1
1.346201218E2,7.083270264E-1,1.196312256E0,1.051069290E1
1.346300778E2,6.706054688E-1,1.217418365E0,1.030187714E1
1.346400328E2,6.876699829E-1,1.348845062E0,1.016536102E1
1.346499887E2,5.816903687E-1,1.483714600E0,9.822274475E0
1.346599438E2,3.992198181E-1,1.607806549E0,9.175170135E0
1.346698998E2,3.218307495E-1,1.769320679E0,8.704399109E0
1.346798548E2,2.963836670E-1,1.840722198E0,8.449778595E0
1.346898108E2,3.056643677E-1,1.773811340E0,8.507857819E0
1.346997657E2,3.776646423E-1,1.658700714E0,8.633296967E0
1.347097207E2,3.826043701E-1,1.509910126E0,8.873247986E0
1.347196768E2,3.317102051E-1,1.210832062E0,9.033265228E0
1.347296318E2,1.808239746E-1,9.077124023E-1,9.206455078E0
1.347395878E2,-3.906875610E-2,6.330335999E-1,9.281748505E0
1.347495428E2,-1.589694214E-1,4.150868225E-1,9.263336792E0
1.347594987E2,-2.152523804E-1,2.841091919E-1,9.229806519E0
1.347694537E2,-1.585203552E-1,2.758763123E-1,9.157357178E0
1.347794098E2,-6.167175293E-2,3.508703613E-1,9.104067993E0
1.347893648E2,2.963836670E-2,3.433859253E-1,9.043893127E0
1.347993198E2,1.565744019E-1,3.537144470E-1,9.009015656E0
1.348092758E2,1.992356873E-1,3.845503235E-1,9.038953400E0
1.348192307E2,1.082249451E-1,3.511697388E-1,8.989855499E0
1.348291867E2,3.098556519E-2,2.833607483E-1,8.880582733E0
1.348391417E2,-3.577560425E-2,1.989363098E-1,8.800499268E0
1.348490977E2,-7.334747314E-2,2.270777893E-1,8.669821014E0
1.348590527E2,-3.367996216E-2,4.516108704E-1,8.457712097E0
1.348690087E2,8.068222046E-2,7.860154724E-1,8.100554810E0
1.348789637E2,2.386038208E-1,1.154698792E0,7.779322815E0
1.348889197E2,3.836521912E-1,1.536405029E0,7.590265961E0
1.348988747E2,6.054908752E-1,1.901645508E0,7.612270203E0
1.349088297E2,8.394543457E-1,2.173480225E0,7.778274994E0
1.349187857E2,1.043779449E0,2.379451904E0,7.978408813E0
1.349287407E2,1.049467621E0,2.415676575E0,8.131091309E0
1.349386967E2,8.644523621E-1,2.309846649E0,8.281528473E0
1.349486517E2,6.270460510E-1,2.179168396E0,8.478219452E0
1.349586077E2,4.073030090E-1,2.111509094E0,8.619675293E0
1.349685627E2,1.936972046E-1,2.210603027E0,8.528514862E0
1.349785187E2,5.837860107E-2,2.478096771E0,8.221952362E0
1.349884737E2,-2.634521484E-2,2.769690399E0,7.929610291E0
1.349984297E2,1.616638184E-2,3.034789124E0,7.889044647E0
1.350083847E2,1.492396545E-1,3.286565552E0,8.054151306E0
1.350183397E2,3.444337463E-1,3.403921509E0,8.450676727E0
1.350282957E2,4.766088867E-1,3.351530457E0,9.003177795E0
1.350382507E2,6.221063232E-1,3.216660919E0,9.556127930E0
1.350482067E2,6.026467896E-1,3.111878815E0,9.953701172E0
1.350581617E2,3.619473267E-1,2.850372620E0,1.019095779E1
1.350681177E2,4.191284180E-2,2.545756073E0,1.031415161E1
1.350780727E2,-2.088157654E-1,2.376158752E0,1.039722885E1
1.350880287E2,-2.680924988E-1,2.315085754E0,1.053853500E1
1.350979837E2,-2.415975952E-1,2.257904663E0,1.055200699E1
1.351079397E2,-9.071136475E-2,2.219284973E0,1.053539154E1
1.351178947E2,1.856140137E-2,2.252066803E0,1.063927551E1
1.351278497E2,4.700225830E-2,2.201322327E0,1.057850189E1
1.351378057E2,-1.796264648E-3,2.063608704E0,1.023287064E1
1.351477607E2,2.844085693E-2,1.949396210E0,9.954299927E0
1.351577167E2,2.236349487E-1,1.884431305E0,9.689799957E0
1.351676717E2,4.418811035E-1,1.920356598E0,9.765392761E0
1.351776277E2,5.888754272E-1,2.013612671E0,9.900861053E0
1.351875827E2,3.769161987E-1,2.234553223E0,9.673932953E0
1.351975387E2,-4.864883423E-2,2.562521210E0,9.282347260E0
1.352074937E2,-7.756869507E-1,3.263962555E0,8.596174164E0
1.352174487E2,-1.471440125E0,3.748654633E0,6.880741425E0
1.352274047E2,-1.182391205E0,3.976630554E0,4.366419983E0
1.352373597E2,7.843688965E-1,4.201463013E0,4.001179504E0
1.352473157E2,3.796405334E0,3.844156036E0,8.299341431E0
1.352572707E2,5.696853333E0,2.692151642E0,1.405442368E1
1.352672267E2,5.109474792E0,6.710545349E-1,1.816876785E1
1.352771817E2,2.078128510E0,-1.873204651E0,1.908396469E1
1.352871377E2,-1.344504089E0,-3.342998199E0,1.773916122E1
1.352970927E2,-3.495531006E0,-3.588787079E0,1.642175079E1
1.353070487E2,-3.700454865E0,-2.790946198E0,1.523262360E1
1.353170037E2,-2.092798004E0,-1.190324707E0,1.460018875E1
1.353269587E2,-2.097138977E-1,5.927673340E-1,1.423599609E1
1.353369147E2,9.147477722E-1,1.702858887E0,1.312964676E1
1.353468697E2,1.381028137E0,2.571502533E0,1.169083878E1
1.353568257E2,1.601369934E0,3.322341156E0,1.023302032E1
1.353667807E2,1.647024994E0,3.777993622E0,8.976982269E0
1.353767367E2,1.747615814E0,4.189637604E0,8.270750885E0
1.353866917E2,1.967508545E0,4.568649445E0,7.612868958E0
1.353966477E2,2.175126801E0,4.797972565E0,6.861880646E0
1.354066027E2,2.240241394E0,4.761448517E0,6.319109344E0
1.354165577E2,2.177072754E0,4.609664154E0,5.743705902E0
1.354265137E2,2.027084656E0,4.382286987E0,5.210364990E0
1.354364687E2,1.790127411E0,3.960613861E0,5.150040436E0
1.354464247E2,1.490450592E0,3.399730225E0,5.529950409E0
1.354563797E2,1.295106812E0,2.906505890E0,5.847589874E0
1.354663357E2,1.069974976E0,2.556683350E0,6.324498138E0
1.354762907E2,9.596543884E-1,2.084864502E0,6.979386292E0
1.354862467E2,8.216413879E-1,1.604214020E0,7.687264252E0
1.354962017E2,9.297166443E-1,1.289718018E0,8.355025635E0
1.355061577E2,1.347946930E0,1.057850189E0,9.110205231E0
1.355161127E2,1.901645508E0,1.004111938E0,9.972412262E0
1.355260677E2,2.370021515E0,1.018931122E0,1.075588303E1
1.355360237E2,2.693199463E0,9.702822876E-1,1.132095795E1
1.355459787E2,2.755619659E0,9.458830261E-1,1.161629379E1
1.355559347E2,2.619552612E0,8.849597168E-1,1.156584869E1
1.355658897E2,2.451901245E0,7.803273010E-1,1.135284164E1
1.355758457E2,2.287692719E0,7.988887024E-1,1.087937622E1
1.355858007E2,2.290836182E0,1.041234741E0,1.009291168E1
1.355957567E2,2.396067352E0,1.430724792E0,9.327852631E0
1.356057117E2,2.503244476E0,1.762584686E0,8.869356079E0
1.356156667E2,2.755020905E0,2.144590302E0,8.601862335E0
1.356256227E2,2.964435425E0,2.599045258E0,8.369844818E0
1.356355777E2,3.059487762E0,2.901416473E0,8.092770996E0
1.356455337E2,3.095712433E0,3.127147064E0,8.034093018E0
1.356554887E2,3.004252625E0,3.352129211E0,8.083190918E0
1.356654447E2,3.018323364E0,3.486250305E0,8.295449524E0
1.356753997E2,3.115770721E0,3.634442139E0,8.592581635E0
1.356853557E2,3.075803833E0,3.652105408E0,9.089398499E0
1.356953107E2,2.877466278E0,3.484454041E0,9.622290344E0
1.357052667E2,2.604583740E0,3.322341156E0,1.009889923E1
1.357152217E2,2.357597351E0,3.258424072E0,1.046863037E1
1.357251767E2,2.123633881E0,3.167862396E0,1.083102676E1
1.357351327E2,1.806892548E0,3.059338074E0,1.109208389E1
1.357450877E2,1.612895966E0,2.866539001E0,1.146885040E1
1.357550437E2,1.498833160E0,2.675386505E0,1.184876038E1
1.357649987E2,1.464704132E0,2.621498566E0,1.216520233E1
1.357749547E2,1.377884674E0,2.461331635E0,1.263941620E1
1.357849097E2,1.266366577E0,2.256108398E0,1.304103104E1
1.357948657E2,1.074765015E0,2.241438904E0,1.314042435E1
1.358048207E2,7.430548096E-1,2.251318359E0,1.279838562E1
1.358147761E2,4.183799744E-1,2.202669525E0,1.227866638E1
1.358247321E2,2.504292297E-1,2.121987305E0,1.184247345E1
1.358346871E2,3.969744873E-1,1.916015625E0,1.182436111E1
1.358446431E2,5.622308350E-1,1.458716583E0,1.219933136E1
1.358545981E2,4.632865906E-1,8.334667969E-1,1.251427643E1
1.358645541E2,2.465373230E-1,2.095642090E-1,1.250724106E1
1.358745091E2,1.302291870E-2,-1.877096558E-1,1.203886505E1
1.358844651E2,-2.008822632E-1,-2.622546387E-1,1.114761841E1
1.358944201E2,-2.956352234E-1,-1.856140137E-1,1.018332367E1
1.359043751E2,-3.847000122E-1,8.831634521E-3,9.535919952E0
1.359143311E2,-3.923341370E-1,1.151106262E-1,9.122629395E0
1.359242861E2,-1.950444031E-1,1.799258423E-1,8.805738373E0
1.359342421E2,7.379653931E-2,2.227368164E-1,8.677455139E0
1.359441971E2,3.740721130E-1,3.525169373E-1,8.717871094E0
1.359541531E2,7.276368713E-1,5.530998230E-1,8.735983429E0
1.359641081E2,1.043031006E0,6.809339905E-1,8.949738922E0
1.359740641E2,1.253193970E0,7.450007629E-1,9.213640137E0
1.359840191E2,1.441053314E0,8.726852417E-1,9.204359436E0
1.359939741E2,1.518143005E0,9.469308472E-1,9.305848389E0
1.360039301E2,1.424886932E0,9.322613525E-1,9.402397614E0
1.360138851E2,1.219514008E0,1.007854156E0,9.276509399E0
1.360238411E2,9.883946228E-1,1.117276611E0,8.902586975E0
1.360337961E2,7.092251587E-1,1.317410431E0,8.371491394E0
1.360437521E2,4.150868225E-1,1.480870514E0,7.788304138E0
1.360537071E2,1.827699280E-1,1.630110168E0,7.230114899E0
1.360636631E2,-1.401086426E-1,1.818268890E0,6.806795197E0
1.360736181E2,-4.671784973E-1,2.009122009E0,6.538702698E0
1.360835741E2,-6.234535217E-1,2.124382324E0,6.339017944E0
1.360935291E2,-6.899153137E-1,2.138602753E0,6.395300903E0
1.361034841E2,-8.065228271E-1,1.997895355E0,6.720724182E0
1.361134401E2,-7.538323975E-1,1.781295776E0,7.286846924E0
1.361233951E2,-6.110293579E-1,1.694476318E0,8.075556793E0
1.361333511E2,-6.746470642E-1,1.583556976E0,8.518036652E0
1.361433061E2,-7.741900635E-1,1.512903900E0,8.707692261E0
1.361532621E2,-9.466314697E-1,1.521136780E0,8.994196472E0
1.361632171E2,-9.880952454E-1,1.432371368E0,9.254205780E0
1.361731731E2,-7.704478455E-1,1.461410980E0,9.569599915E0
1.361831281E2,-2.642005920E-1,1.665736084E0,1.006851242E1
1.361930831E2,1.975891113E-1,1.878443756E0,1.066636917E1
1.362030391E2,3.478765869E-1,1.934127960E0,1.086485641E1
1.362129941E2,2.098635864E-1,1.811981964E0,1.094538895E1
1.362229501E2,-1.287322998E-2,1.688488770E0,1.083836151E1
1.362329051E2,-2.462379456E-1,1.738933868E0,1.060200302E1
1.362428611E2,-3.155438232E-1,1.832040253E0,1.031504974E1
1.362528161E2,-1.872605896E-1,2.008223877E0,1.022628433E1
1.362627721E2,1.344204712E-1,2.083068237E0,1.042671753E1
1.362727271E2,5.641767883E-1,1.869163055E0,1.096574661E1
1.362826821E2,1.328936462E0,1.491348724E0,1.217538116E1
1.362926381E2,2.140548706E0,1.113384705E0,1.367406464E1
1.363025931E2,2.422562256E0,4.147874451E-1,1.459494965E1
1.363125491E2,2.204615479E0,-4.179309082E-1,1.544727722E1
1.363225041E2,1.732646942E0,-9.050180054E-1,1.586311249E1
1.363324601E2,1.334774323E0,-1.127605133E0,1.464524506E1
1.363424151E2,1.018931122E0,-1.077309723E0,1.314716034E1
1.363523711E2,8.731343079E-1,-8.535250854E-1,1.152962402E1
1.363623261E2,1.032552795E0,-4.492158508E-1,9.762398987E0
1.363722811E2,1.564845886E0,8.322692871E-2,8.984915771E0
1.363822371E2,2.039059753E0,4.339476013E-1,9.300160217E0
1.363921921E2,2.207908630E0,5.212161255E-1,1.024903702E1
1.364021481E2,1.872755585E0,-2.245330811E-3,1.123832977E1
1.364121031E2,1.188977509E0,-1.214274902E0,1.205353455E1
1.364220591E2,6.542893982E-1,-2.658172302E0,1.289927582E1
1.364320141E2,8.445437622E-1,-3.919000397E0,1.460812225E1
1.364419701E2,2.412982178E0,-4.546794891E0,1.662532745E1
1.364519251E2,4.746779022E0,-4.537514191E0,1.896615967E1
1.364618801E2,6.471642151E0,-3.723656616E0,2.041739182E1
1.364718361E2,6.759942627E0,-2.777923279E0,2.026665527E1
1.364817911E2,5.535788269E0,-2.401905212E0,1.786010971E1
1.364917471E2,3.996239777E0,-1.683099976E0,1.465377731E1
1.365017021E2,3.025209045E0,-6.084846497E-1,1.223450821E1
1.365116581E2,2.443069611E0,2.875520325E-1,1.024574387E1
1.365216131E2,2.068548431E0,8.458909607E-1,7.824379120E0
1.365315691E2,1.569635925E0,1.789229279E0,6.505322113E0
1.365415241E2,1.477427673E0,2.813249817E0,7.028783569E0
1.365514791E2,1.470691681E0,3.699407043E0,8.184081116E0
1.365614351E2,4.977149963E-1,3.861819305E0,9.698930969E0
1.365713901E2,-6.460565186E-1,3.208577728E0,1.029544052E1
1.365813461E2,-1.487307129E0,2.713856506E0,9.999655609E0
1.365913011E2,-1.957030334E0,1.594783630E0,9.360933838E0
1.366012571E2,-1.172661438E0,1.172661438E0,9.555978241E0
1.366112121E2,1.228495331E0,1.472487946E0,1.096903976E1
1.366211681E2,3.859723663E0,1.258582764E0,1.276590317E1
1.366311231E2,5.683830414E0,8.470884705E-1,1.297052765E1
1.366410781E2,4.534370728E0,-2.691253510E0,1.157228531E1
1.366510341E2,4.079167328E0,-1.732646942E0,9.677675171E0
1.366609891E2,3.115022278E0,-2.357148285E0,6.645580444E0
1.366709451E2,8.132588196E-1,-2.593207397E0,3.794609070E0
1.366809001E2,-1.481918335E0,-2.511477356E0,1.369053040E0
1.366908561E2,-2.269879761E0,-1.368603973E0,6.179150391E-1
1.367008111E2,-4.866380310E-1,-6.195616150E-1,5.087919617E-1
1.367107671E2,2.431693268E0,-7.554789734E-1,2.106269989E0
1.367207221E2,5.153183899E0,-8.425978088E-1,5.981112213E0
1.367306771E2,6.105802917E0,-2.258054352E0,8.814270630E0
1.367406331E2,6.595434723E0,-2.149230652E0,9.322613525E0
1.367505881E2,5.948629761E0,-5.780978394E-1,8.499175873E0
1.367605441E2,4.132755890E0,1.530118103E0,5.900579681E0
1.367704991E2,1.179846497E0,2.944077759E0,2.793341217E0
1.367804551E2,-2.139051819E-1,4.750970306E0,1.031055908E0
1.367904101E2,-4.299060059E-1,5.878276062E0,7.619155884E-2
1.368003651E2,-1.289718018E0,5.852379913E0,1.110839996E0
1.368103211E2,-2.804118805E0,4.709656219E0,4.750820618E0
1.368202762E2,-4.700974274E0,4.052073669E0,7.163802795E0
1.368302322E2,-7.267537079E0,4.125121765E0,5.931116180E0
1.368401872E2,-9.164392548E0,5.400769043E0,2.378404083E0
1.368501432E2,-8.422086182E0,7.069049835E0,-5.144801331E-1
1.368600982E2,-5.247787170E0,8.221503296E0,-9.467811584E-1
1.368700542E2,-3.195854187E-1,8.449928284E0,3.173101501E0
1.368800092E2,2.911295929E0,7.304510193E0,9.390871582E0
1.368899642E2,3.388054504E0,5.589676208E0,1.340297836E1
1.368999202E2,2.168540497E0,4.052522736E0,1.429931442E1
1.369098752E2,-9.550140381E-2,2.499951324E0,1.383902161E1
1.369198312E2,-2.414778442E0,1.400936737E0,1.341046280E1
1.369297862E2,-3.689677277E0,1.255139923E0,1.309342209E1
1.369397422E2,-3.745062103E0,1.585203552E0,1.275647278E1
1.369496972E2,-3.049458618E0,2.162702637E0,1.175161240E1
1.369596532E2,-2.320624237E0,2.758314056E0,1.019574783E1
1.369696082E2,-1.831591187E0,3.559298401E0,8.828491058E0
1.369795632E2,-2.064357147E0,4.096680908E0,7.505093079E0
1.369895192E2,-2.588716736E0,4.402644653E0,5.786965942E0
1.369994742E2,-3.222349091E0,4.905299377E0,4.104614410E0
1.370094302E2,-4.461322632E0,5.539081421E0,2.846181335E0
1.370193852E2,-6.551875305E0,6.090983734E0,1.225950623E0
1.370293412E2,-8.214916992E0,6.575526123E0,-7.375163269E-1
1.370392962E2,-8.412955170E0,7.479346619E0,-1.693877563E0
1.370492512E2,-6.771169281E0,8.597521362E0,-1.504221954E0
1.370592072E2,-2.353106689E0,9.407636719E0,6.468049622E-1
1.370691622E2,1.954635315E0,9.183403015E0,7.149133301E0
1.370791182E2,4.451443176E0,8.504265289E0,1.480196915E1
1.370890732E2,4.692591705E0,5.664520569E0,1.928574509E1
1.370990292E2,2.402653656E0,1.271006927E0,2.119831787E1
1.371089842E2,-8.113128662E-1,-2.283202057E0,2.154200317E1
1.371189402E2,-2.908751221E0,-3.687282257E0,2.016606445E1
1.371288952E2,-3.366499329E0,-3.568728790E0,1.782837570E1
1.371388502E2,-2.623145142E0,-2.982996826E0,1.610261444E1
1.371488062E2,-1.127156067E0,-2.310894470E0,1.515433640E1
1.371587612E2,-1.434017944E-1,-1.346599731E0,1.398167496E1
1.371687172E2,3.706292725E-1,-4.173321533E-1,1.179801590E1
1.371786722E2,4.526586914E-1,4.336482239E-1,9.254804535E0
1.371886282E2,5.583389282E-1,1.294358368E0,7.001540222E0
1.371985832E2,7.141648865E-1,1.741179199E0,5.635480957E0
1.372085392E2,7.927514648E-1,2.560425568E0,5.481900330E0
1.372184942E2,1.268611908E0,3.635939026E0,5.905968475E0
1.372284492E2,1.884281616E0,4.917124786E0,6.458469543E0
1.372384052E2,2.344574432E0,6.012995911E0,6.739435272E0
1.372483602E2,2.618355103E0,6.748266907E0,7.062014465E0
1.372583162E2,2.639760590E0,7.053332520E0,7.314988403E0
1.372682712E2,2.591860199E0,6.699767761E0,7.898325348E0
1.372782272E2,2.565964050E0,5.769003296E0,9.064101105E0
1.372881822E2,2.354154510E0,4.565206604E0,1.057865158E1
1.372981382E2,1.864822083E0,3.399281158E0,1.166584076E1
1.373080932E2,1.329235840E0,2.295326843E0,1.262339951E1
1.373180482E2,1.078507233E0,1.797013092E0,1.314222061E1
1.373280042E2,1.258133698E0,2.073637848E0,1.255214767E1
1.373379592E2,1.886826324E0,3.093616791E0,1.105271576E1
1.373479152E2,2.663561096E0,4.332889709E0,9.015003204E0
1.373578702E2,3.050207062E0,5.161716156E0,7.513625336E0
1.373678262E2,3.111878815E0,5.605543213E0,6.278244324E0
1.373777812E2,2.945275269E0,5.804180145E0,5.595514069E0
1.373877362E2,2.704875183E0,5.635930023E0,5.067262573E0
1.373976922E2,2.298320618E0,5.438340912E0,4.425996094E0
1.374076472E2,2.129471741E0,5.216502228E0,4.146676941E0
1.374176032E2,2.035766602E0,4.838538208E0,4.592599640E0
1.374275582E2,1.673669586E0,4.360731812E0,5.050946503E0
1.374375142E2,1.251098328E0,3.658542023E0,5.425467682E0
1.374474692E2,9.818083191E-1,3.162174225E0,6.003864899E0
1.374574252E2,8.494834900E-1,2.860701141E0,6.592590637E0
1.374673802E2,8.271798706E-1,2.695594482E0,7.244485016E0
1.374773352E2,9.604028320E-1,2.732567596E0,7.774832153E0
1.374872912E2,1.256487122E0,2.919977875E0,8.244405670E0
1.374972462E2,1.415007477E0,2.977158966E0,8.946445770E0
1.375072022E2,1.255888367E0,2.972817993E0,9.247619476E0
1.375171572E2,9.473799133E-1,3.031495972E0,8.929530945E0
1.375271132E2,8.680448914E-1,3.242856445E0,8.727451172E0
1.375370682E2,8.649014282E-1,3.659739532E0,8.257877655E0
1.375470232E2,8.656498718E-1,4.157903595E0,8.033943329E0
1.375569792E2,1.082099762E0,4.583768005E0,7.753426666E0
1.375669342E2,1.362466736E0,4.858895874E0,7.663613434E0
1.375768902E2,1.493743744E0,4.736899567E0,7.802823944E0
1.375868452E2,1.515598297E0,4.353247375E0,8.363707581E0
1.375968012E2,1.443598022E0,3.852089539E0,9.226663055E0
1.376067562E2,1.489552460E0,3.398233337E0,9.645492096E0
1.376167112E2,1.344354401E0,3.195704498E0,1.021430923E1
1.376266672E2,1.348545685E0,3.060236206E0,1.027523254E1
1.376366222E2,1.171164551E0,3.175945587E0,9.942175140E0
1.376465782E2,9.062155151E-1,3.328927460E0,9.423354034E0
1.376565332E2,6.204597473E-1,3.303031311E0,9.321865082E0
1.376664892E2,2.239343262E-1,3.169059906E0,9.824968872E0
1.376764442E2,-1.459465027E-1,3.327580261E0,1.024933640E1
1.376864002E2,-4.761598206E-1,3.665278015E0,1.031385223E1
1.376963552E2,-4.962181091E-1,3.968996429E0,9.962832184E0
1.377063102E2,3.451821899E-1,3.946393433E0,1.033989807E1
1.377162662E2,1.653760986E0,3.872746582E0,1.160761185E1
1.377262212E2,2.589764557E0,3.265609131E0,1.293879364E1
1.377361772E2,3.106190643E0,1.908531189E0,1.416594177E1
1.377461322E2,2.971919861E0,4.382885742E-1,1.530806671E1
1.377560882E2,2.440973969E0,-6.947053528E-1,1.607372452E1
1.377660432E2,1.914668427E0,-1.420845337E0,1.629137192E1
1.377759992E2,1.395398254E0,-1.549128571E0,1.642145142E1
1.377859542E2,8.822653198E-1,-1.327439575E0,1.523651550E1
1.377959092E2,5.992039490E-1,-9.812095642E-1,1.326765976E1
1.378058652E2,6.732998657E-1,-4.960684204E-1,1.180385376E1
1.378158205E2,9.210346985E-1,-1.094224548E-1,1.070663544E1
1.378257765E2,1.164877625E0,2.998265076E-1,9.533674622E0
1.378357315E2,1.550475769E0,8.156538391E-1,8.551417236E0
1.378456875E2,2.070195007E0,1.447340240E0,7.761958923E0
1.378556425E2,2.303110657E0,2.020348663E0,7.005132751E0
1.378655975E2,2.518213348E0,2.005978546E0,6.522985382E0
1.378755535E2,2.425106964E0,1.522483978E0,7.141499176E0
1.378855085E2,2.158810730E0,9.223818970E-1,8.684640198E0
1.378954645E2,1.877096558E0,2.496807861E-1,9.906848602E0
1.379054195E2,1.245859222E0,-4.180805969E-1,1.057296341E1
1.379153755E2,6.581813049E-1,-7.415579224E-1,1.020847137E1
1.379253305E2,3.778143311E-1,-5.852828979E-1,9.066047058E0
1.379352855E2,6.382727051E-1,-8.771759033E-2,8.018076324E0
1.379452415E2,1.174906769E0,5.101391602E-1,7.328909454E0
1.379551965E2,1.664388885E0,1.059047699E0,6.609355774E0
1.379651525E2,2.052831116E0,1.245709534E0,6.059998169E0
1.379751075E2,2.440075836E0,1.135838013E0,6.025270386E0
1.379850635E2,2.570005646E0,7.545808411E-1,6.327342224E0
1.379950185E2,2.742147675E0,5.179229736E-2,7.347171478E0
1.380049745E2,2.835403748E0,-7.921527100E-1,8.959019623E0
1.380149295E2,2.900518341E0,-1.671274567E0,1.049287994E1
1.380248845E2,3.272943878E0,-2.195783844E0,1.121228394E1
1.380348405E2,3.729793854E0,-2.326162720E0,1.151705017E1
1.380447955E2,4.104165344E0,-2.351160736E0,1.160611496E1
1.380547515E2,4.603377228E0,-2.198178864E0,1.100541412E1
1.380647065E2,4.922214203E0,-1.321452026E0,9.694589996E0
1.380746625E2,4.824467468E0,1.631607056E-1,8.262218628E0
1.380846175E2,4.640799408E0,1.894759827E0,6.681206360E0
1.380945725E2,4.986131287E0,3.435505829E0,4.665048981E0
1.381045285E2,5.911656647E0,4.580774231E0,3.301983490E0
1.381144835E2,7.622149658E0,5.244793396E0,3.842509460E0
1.381244395E2,8.359366608E0,5.054389343E0,7.345674591E0
1.381343945E2,7.341333618E0,3.056194611E0,1.161240189E1
1.381443505E2,5.669160919E0,4.808001709E-1,1.415037415E1
1.381543055E2,3.418441315E0,-1.823957062E0,1.481379456E1
1.381642605E2,1.069376221E0,-3.003204803E0,1.425291092E1
1.381742165E2,-1.448986816E-1,-2.835403748E0,1.292038193E1
1.381841715E2,5.197192383E-1,-1.487157440E0,1.131077911E1
1.381941275E2,2.008972321E0,3.055146790E-1,1.058284286E1
1.382040825E2,3.446133728E0,1.630858612E0,1.032133667E1
1.382140385E2,4.404740295E0,2.556533661E0,1.007045837E1
1.382239935E2,4.470603333E0,2.827021179E0,9.385632477E0
1.382339495E2,3.908522186E0,2.604883118E0,8.501570892E0
1.382439045E2,3.453767853E0,2.239343262E0,7.515122223E0
1.382538595E2,3.137026520E0,2.105222168E0,7.260801086E0
1.382638155E2,2.862048340E0,1.957629089E0,7.252268829E0
1.382737705E2,2.573448486E0,1.890718231E0,6.829398193E0
1.382837265E2,2.382146301E0,2.008373566E0,6.290668488E0
1.382936815E2,2.385439453E0,2.218087463E0,6.105503540E0
1.383036375E2,2.390828247E0,2.594853973E0,5.720803528E0
1.383135925E2,2.272125092E0,2.917732544E0,5.849386139E0
1.383235475E2,2.123633881E0,2.697241058E0,6.344406738E0
1.383335035E2,1.861079865E0,2.389630737E0,7.078480225E0
1.383434585E2,1.633253632E0,2.073338470E0,7.932154999E0
1.383534145E2,1.435215454E0,1.698667603E0,8.683442688E0
1.383633695E2,1.378782806E0,1.492246857E0,9.116492157E0
1.383733255E2,1.671424255E0,1.346150665E0,9.807305603E0
1.383832805E2,1.964664459E0,1.332079926E0,1.079091019E1
1.383932355E2,2.221679993E0,1.358724518E0,1.194007050E1
