"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.243992187E0,2.442755997E-1,6.845597625E-1,9.971773148E0
4.253993750E0,1.796991974E-1,8.005635738E-1,9.841815948E0
4.263993750E0,6.828263402E-2,8.916773200E-1,9.630322456E0
4.275993750E0,-2.885491960E-2,9.486784935E-1,9.264076233E0
4.285993750E0,4.797022790E-2,9.671329856E-1,9.174638748E0
4.295993750E0,1.681687385E-1,9.262591600E-1,9.110654831E0
4.307993750E0,1.764143556E-1,9.969168901E-1,9.415945053E0
4.317993750E0,1.619150639E-1,1.034199357E0,9.767739296E0
4.329992187E0,1.893334687E-1,1.080014825E0,1.010643291E1
4.339993750E0,1.759642512E-1,1.052759290E0,1.019962502E1
4.349993750E0,9.209057689E-2,1.018905163E0,1.009762192E1
4.361993750E0,-2.320460230E-2,9.595289826E-1,1.005726528E1
4.371993750E0,-1.830127649E-2,9.494829178E-1,1.013331509E1
4.383992187E0,4.547068104E-2,1.079852104E0,1.010089779E1
4.393993750E0,6.753564626E-2,1.177995086E0,1.009719181E1
4.403993750E0,1.124795973E-1,1.251726985E0,1.025605202E1
4.415992187E0,5.974970013E-2,1.251803637E0,1.052106094E1
4.425993750E0,-6.697060913E-2,1.172842741E0,1.058400917E1
4.435993750E0,4.277959466E-2,1.012278080E0,1.060349846E1
4.445993750E0,-1.918234490E-2,8.299643397E-1,1.061567974E1
4.457993750E0,8.590395562E-3,7.541543841E-1,1.058338642E1
4.469992187E0,-1.056513265E-1,7.556483746E-1,1.036036205E1
4.479993750E0,-1.145386100E-1,8.495489359E-1,1.022008133E1
4.489993750E0,-7.478528470E-2,9.534668326E-1,1.002479076E1
4.501992187E0,-9.754935652E-2,1.051715374E0,1.005557060E1
4.511993750E0,-1.666364376E-3,1.087695479E0,1.026087761E1
4.521993750E0,6.204812974E-2,1.146439552E0,1.025400162E1
4.533993750E0,-8.331821300E-3,1.315565944E0,1.020009422E1
4.543993750E0,-1.329260785E-2,1.357406974E0,1.029094887E1
4.555992187E0,-1.149504110E-1,1.177746058E0,1.055880260E1
4.565993750E0,-1.840566546E-1,1.018119931E0,1.083768940E1
4.575993750E0,-1.770847291E-1,7.864665389E-1,1.115115738E1
4.585993750E0,-1.843535155E-2,6.723684669E-1,1.122654629E1
4.597993750E0,4.023216665E-1,3.509229422E-1,1.136616611E1
4.607993750E0,4.623969793E-1,2.490257174E-1,1.122052288E1
4.619993750E0,2.707746327E-1,2.027505785E-1,1.086682224E1
4.629993750E0,1.573660821E-1,1.588026136E-1,1.066537380E1
4.641992187E0,3.485957626E-3,9.581594914E-2,1.030996895E1
4.651993750E0,-9.796115756E-2,3.835510835E-2,1.014680862E1
4.661993750E0,-8.590395004E-2,-9.874644876E-2,1.005192184E1
4.673993750E0,-2.577118762E-2,-1.862976253E-1,1.027002430E1
4.683993750E0,-6.578309089E-2,-2.333867848E-1,1.042493820E1
4.693993750E0,2.227661014E-1,-1.763760597E-1,1.044635296E1
4.705993750E0,4.940770268E-1,-9.167876840E-2,1.022561646E1
4.715993750E0,4.626363814E-1,3.009032644E-2,9.795176506E0
4.727992187E0,2.792022526E-1,1.144524142E-1,9.468981743E0
4.737993750E0,8.541554213E-2,9.871772677E-2,9.530445099E0
4.747993750E0,-4.093126953E-2,1.040998939E-2,9.641316414E0
4.759993750E0,8.810661733E-2,-1.006426588E-1,9.728800774E0
4.769993750E0,3.169252574E-1,-2.060737312E-1,9.676090240E0
4.779993750E0,4.417685270E-1,-2.064184844E-1,9.502682686E0
4.791993750E0,6.219944358E-1,-2.332335562E-1,9.543220520E0
4.801993750E0,7.633385658E-1,-1.888546348E-1,9.619547844E0
4.813992187E0,8.043368459E-1,-1.084573343E-1,9.538767815E0
4.823993750E0,7.657998204E-1,-1.804270409E-2,9.502462387E0
4.833993750E0,6.662775874E-1,6.766971946E-2,9.263789177E0
4.845993750E0,4.421611726E-1,8.681374788E-2,9.174839973E0
4.855993750E0,3.949474990E-1,4.017470405E-2,9.176467896E0
4.865993750E0,2.835596502E-1,5.319916084E-2,9.241378784E0
4.875993750E0,2.994284332E-1,2.671929076E-3,9.302986145E0
4.887993750E0,1.806664616E-1,1.209550630E-2,9.545049667E0
4.899992187E0,1.298614889E-1,1.086009853E-2,1.041591740E1
4.909993750E0,7.829039544E-2,-4.637089744E-2,9.905635834E0
4.921992187E0,9.462842345E-2,3.999944627E-1,9.135603905E0
4.931993750E0,2.065812945E-1,3.795958757E-1,8.919742584E0
4.941993750E0,2.119730413E-1,4.930331707E-1,9.271881104E0
4.951993750E0,1.185608655E-1,5.044391751E-1,9.034664154E0
4.963993750E0,1.742500067E-1,5.329588652E-1,8.554636002E0
4.973993750E0,2.039572597E-1,4.956763685E-1,8.446331978E0
4.985992187E0,1.657074839E-1,3.231597543E-1,8.551647186E0
4.995993750E0,2.705256343E-1,1.441405118E-1,8.556943893E0
5.005993750E0,4.340879321E-1,-5.374504253E-2,9.065759659E0
5.017993750E0,3.520913124E-1,-2.210326865E-2,9.112149239E0
5.027993750E0,3.909827173E-1,8.669883013E-2,8.974512100E0
5.037993750E0,4.456471205E-1,2.083721608E-1,9.129771233E0
5.049993750E0,2.946591675E-1,4.196652472E-1,8.853480339E0
5.059993750E0,1.848994195E-1,6.494703293E-1,8.736259460E0
5.071992187E0,3.332441449E-1,7.260273099E-1,8.996452332E0
5.081993750E0,2.984133065E-1,6.890033484E-1,9.247431755E0
5.091993750E0,2.245569676E-1,6.750116348E-1,9.207956314E0
5.103993750E0,3.460004628E-1,7.168718576E-1,9.413943291E0
5.113993750E0,2.922554016E-1,8.180125356E-1,9.364152908E0
5.124006250E0,4.216763973E-1,9.375981688E-1,9.660182953E0
5.135993750E0,2.415845394E-1,1.126424074E0,9.678732872E0
5.145993750E0,3.187544346E-1,1.200299501E0,9.578262329E0
5.155993750E0,4.429847598E-1,1.249390244E0,9.695405960E0
5.165993750E0,1.662342101E-1,1.249610424E0,9.686450958E0
5.175993750E0,7.055233419E-2,1.212117314E0,9.890724182E0
5.187992187E0,6.275681406E-2,1.174365520E0,9.750223160E0
5.197992187E0,3.677493893E-3,1.241058350E0,9.917922974E0
5.207993750E0,5.845683068E-2,1.230887771E0,1.033967590E1
5.219992187E0,5.514325202E-2,1.302828908E0,1.041681767E1
5.229992187E0,1.086967513E-1,1.442209601E0,1.022530937E1
5.239992187E0,1.795268208E-1,1.378112078E0,1.055659103E1
5.249992187E0,8.021533489E-2,1.288798809E0,1.083215332E1
5.259993750E0,5.527732894E-2,1.152903914E0,1.081544209E1
5.269993750E0,1.707257330E-1,1.054176688E0,1.101158524E1
5.279993750E0,1.419091225E-1,9.988705516E-1,1.127858639E1
5.289993750E0,1.308096051E-1,9.625935555E-1,1.126543713E1
5.300035937E0,1.460654587E-1,1.005239129E0,1.116960239E1
5.311992187E0,5.924212560E-2,1.158132792E0,1.098649311E1
5.321992187E0,-8.025363833E-2,1.212442875E0,1.092030907E1
5.331992187E0,-2.900719047E-1,1.244917870E0,1.089091682E1
5.341992187E0,-4.358021915E-1,1.135474086E0,1.099083233E1
5.351992187E0,-4.817708433E-1,1.044360399E0,1.110678768E1
5.361993750E0,-3.460387588E-1,9.593662024E-1,1.131929684E1
5.371993750E0,-1.532576382E-1,9.458054304E-1,1.149658298E1
5.381993750E0,-3.491703793E-2,9.113959670E-1,1.160979939E1
5.393993750E0,-6.473921239E-3,7.952293158E-1,1.119423294E1
5.403993750E0,1.350904405E-1,6.795606017E-1,1.113344002E1
5.415992187E0,2.535363734E-1,4.271830320E-1,1.082106304E1
5.425993750E0,4.514219463E-1,2.154590040E-1,1.072141743E1
5.435993750E0,4.154897630E-1,1.286260933E-1,1.068679714E1
5.445998437E0,2.348520309E-1,1.976365596E-1,1.046113873E1
5.457993750E0,3.618117422E-2,3.454928994E-1,1.005624104E1
5.467993750E0,-9.467631578E-2,2.416994423E-1,1.028786564E1
5.479993750E0,-2.816060185E-1,-5.462610722E-2,1.021221828E1
5.489993750E0,-2.949847877E-1,-3.112941086E-1,1.026901817E1
5.501992187E0,-2.942952812E-1,-7.736048698E-1,1.101500416E1
5.511993750E0,-4.147810638E-1,-9.831358194E-1,1.055910969E1
5.521993750E0,-2.083147019E-1,-1.034065366E0,1.027183437E1
5.533993750E0,-1.155345961E-1,-1.052826285E0,1.028072166E1
5.543993750E0,-1.653052717E-1,-9.045868516E-1,9.968737602E0
5.555992187E0,-1.840087622E-1,-6.871262789E-1,9.652703285E0
5.565993750E0,-1.448683590E-1,-5.829784870E-1,9.574182510E0
5.575995312E0,-1.797566712E-1,-4.781412482E-1,9.518388748E0
5.587992187E0,-1.377910972E-1,-5.268680453E-1,9.066736221E0
5.597993750E0,3.256114200E-3,-4.629045427E-1,8.810978889E0
5.607993750E0,8.157524467E-2,-4.874594808E-1,8.764971733E0
5.617993750E0,1.526542902E-1,-4.769728780E-1,8.754025459E0
5.629993750E0,1.694232970E-1,-4.149151742E-1,8.723963737E0
5.641992187E0,9.561483562E-2,-2.501366138E-1,8.814004898E0
5.651993750E0,6.345592439E-2,-1.424933076E-1,8.716273308E0
5.661993750E0,7.700709999E-2,-7.852981798E-3,8.894315720E0
5.673992187E0,-1.359906606E-2,-7.833828032E-2,9.035659790E0
5.683993750E0,6.771759689E-2,-8.896853775E-3,9.059342384E0
5.693993750E0,3.332728753E-3,-5.496129766E-2,8.739085197E0
5.705993750E0,-9.720458649E-3,4.608359560E-2,8.789755821E0
5.715993750E0,9.509769082E-2,-3.820187971E-2,9.062426567E0
5.725993750E0,1.650466919E-1,1.593580656E-2,9.029386520E0
5.737993750E0,1.078252643E-1,1.243452579E-1,9.007964134E0
5.747993750E0,5.200206302E-3,2.539290190E-1,9.211432457E0
5.759992187E0,-2.253518403E-1,3.724420071E-1,9.315551758E0
5.769993750E0,-1.851388216E-1,4.071770906E-1,9.509108543E0
5.779993750E0,-1.560061872E-1,4.230841696E-1,9.551830292E0
5.789993750E0,-2.446969897E-1,5.598505139E-1,9.284101486E0
5.801992187E0,-3.282833695E-1,5.353339314E-1,8.982987404E0
5.811992187E0,-1.387200505E-1,6.072365642E-1,9.602492332E0
5.821992187E0,-3.150482178E-1,6.976416707E-1,8.732601166E0
5.831992187E0,-3.705649674E-1,9.218443036E-1,8.699820518E0
5.841992187E0,-4.137563407E-1,8.808076978E-1,8.853518486E0
5.851992187E0,-5.710650086E-1,9.726780057E-1,8.878485680E0
5.861993750E0,-5.895769596E-1,9.906344414E-1,9.203167915E0
5.871993750E0,-5.780465007E-1,1.020054460E0,9.245209694E0
5.883992187E0,-5.200588703E-1,1.189994931E0,8.930822372E0
5.893993750E0,-3.617255688E-1,1.224959850E0,9.053567886E0
5.903993750E0,-4.208527803E-1,1.228263736E0,9.306022644E0
5.913993750E0,-4.154801965E-1,1.223954201E0,9.515563011E0
5.925993750E0,-5.266860723E-1,1.307990670E0,9.343132973E0
5.935993750E0,-2.529521883E-1,1.305270910E0,9.849113464E0
5.947993750E0,-3.032878935E-1,1.382718563E0,9.920116425E0
5.957993750E0,-2.015534788E-1,1.468162894E0,1.017316437E1
5.967993750E0,-2.872084454E-2,1.495188594E0,1.041990089E1
5.979993750E0,-3.395935893E-2,1.450311661E0,1.040745163E1
5.989993750E0,-1.988240778E-1,1.361745358E0,1.059887218E1
6.001992187E0,-4.722419083E-1,1.229738593E0,1.062472916E1
6.011993750E0,-3.511240482E-1,1.170285821E0,1.085216904E1
6.021993750E0,-3.254294693E-1,1.027064681E0,1.082715416E1
6.033993750E0,-3.166762590E-1,9.371384382E-1,1.081334496E1
6.043993750E0,-2.503185868E-1,9.812683463E-1,1.088571644E1
6.053993750E0,-3.153163791E-1,1.053151846E0,1.074556065E1
6.065993750E0,-1.752076894E-1,1.133271456E0,1.056249046E1
6.075993750E0,-7.778282464E-2,1.252272844E0,1.045366859E1
6.087992187E0,1.115985289E-1,1.517895103E0,1.048198700E1
6.097993750E0,-1.683602668E-2,1.688295245E0,1.027089596E1
6.107993750E0,2.225171030E-1,1.709603667E0,1.023321056E1
6.119993750E0,2.948794663E-1,1.552783489E0,1.039361191E1
6.129993750E0,4.558751583E-1,1.276712894E0,1.097927284E1
6.141992187E0,7.424323559E-1,7.969531417E-1,1.139177418E1
6.151993750E0,9.693165421E-1,5.056074858E-1,1.149190903E1
6.161993750E0,8.965519667E-1,1.439777017E-1,1.109611893E1
6.173992187E0,7.709808350E-1,-2.768175900E-1,1.108668613E1
6.183993750E0,6.192650795E-1,-4.157387614E-1,1.097407246E1
6.193993750E0,4.385124147E-1,-4.690336883E-1,1.067250919E1
6.205993750E0,4.170507789E-1,-4.134882092E-1,1.059347057E1
6.215993750E0,2.539673448E-1,-3.031729758E-1,1.031355095E1
6.227992187E0,3.355904520E-1,-3.502908647E-1,1.031811905E1
6.237993750E0,2.051735073E-1,-3.031633794E-1,1.036119556E1
6.247993750E0,-1.679388881E-1,-1.536119878E-1,1.009294891E1
6.259992187E0,-1.845833808E-1,-3.268564120E-2,9.824281693E0
6.269993750E0,-1.598656327E-1,-8.073247969E-3,9.701228142E0
6.281992187E0,-1.927140802E-1,-5.883032084E-2,9.805654526E0
6.291993750E0,-2.990262210E-1,-1.718558073E-1,9.986435890E0
6.301993750E0,2.039859816E-2,-3.478392065E-1,1.011525249E1
6.313992187E0,4.765802026E-1,-4.112951458E-1,1.009627151E1
6.323993750E0,7.105128765E-1,-2.914701104E-1,9.971544266E0
6.333993750E0,8.789114356E-1,-1.804270297E-1,9.914149284E0
6.345992187E0,1.028721452E0,-7.263050228E-2,9.615860939E0
6.355993750E0,9.988705516E-1,2.514869533E-2,9.016190529E0
6.365993750E0,9.363818169E-1,7.218997180E-2,8.931559563E0
6.375993750E0,8.001517653E-1,1.697489023E-1,8.910242081E0
6.387993750E0,5.523614883E-1,1.246229857E-1,9.098780632E0
6.399992187E0,4.839447737E-1,9.106585383E-2,8.976742744E0
6.409993750E0,4.762450159E-1,7.085879147E-2,8.887467384E0
6.421992187E0,4.677408040E-1,4.127603490E-3,8.918468475E0
6.431993750E0,4.660265744E-1,4.807556979E-3,9.069609642E0
6.441993750E0,3.226617873E-1,-2.575203404E-2,9.201893806E0
6.451993750E0,1.248815581E-1,-2.617341280E-2,9.122828484E0
6.463993750E0,9.367074817E-2,4.361277819E-2,9.110397339E0
6.473993750E0,1.052586809E-1,9.151596576E-2,9.235307693E0
6.485992187E0,1.952710897E-1,2.372366637E-1,9.305974960E0
6.495993750E0,2.579895854E-1,3.056916893E-1,9.279360771E0
6.505993750E0,3.906666934E-1,3.432135880E-1,9.326363564E0
6.517993750E0,4.967872500E-1,2.545323670E-1,9.291743279E0
6.527993750E0,5.809578300E-1,2.474263757E-1,9.298294067E0
6.537996875E0,5.744838715E-1,1.738381982E-1,9.289511681E0
6.549993750E0,4.413184226E-1,1.854740083E-1,9.385997772E0
6.559993750E0,5.459641814E-1,2.975896895E-1,9.189779282E0
6.571992187E0,5.380920172E-1,3.899963200E-1,9.012646675E0
6.581993750E0,5.977842808E-1,5.553686023E-1,9.052285194E0
6.591993750E0,6.984364986E-1,6.372215748E-1,9.080124855E0
6.603993750E0,5.861293077E-1,6.902579069E-1,9.086981773E0
6.613993750E0,5.264658332E-1,6.450362802E-1,9.158492088E0
6.624006250E0,2.960574031E-1,5.861867666E-1,9.234043121E0
6.635993750E0,2.755725980E-1,4.895376265E-1,9.264526367E0
6.645993750E0,2.592633069E-1,4.661702216E-1,9.262812614E0
6.657992187E0,3.992187679E-1,5.378525853E-1,9.379227638E0
6.667993750E0,3.471783996E-1,6.944333911E-1,9.546380997E0
6.677993750E0,3.761578202E-1,9.209823608E-1,9.767807007E0
6.689993750E0,3.872669041E-1,1.094925880E0,9.717490196E0
6.699993750E0,3.708330989E-1,1.126500607E0,9.791508675E0
6.709993750E0,2.746149302E-1,1.117268562E0,9.867788315E0
6.721993750E0,3.328610957E-1,1.095931530E0,1.002560425E1
6.731993750E0,3.146843016E-1,1.064059854E0,1.007086468E1
6.743992187E0,3.666097522E-1,1.129957914E0,1.004130077E1
6.753993750E0,4.258039892E-1,1.229125738E0,1.021298409E1
6.763993750E0,3.899867237E-1,1.308258772E0,1.011791611E1
6.775993750E0,3.955317140E-1,1.402465940E0,1.031361675E1
6.785993750E0,3.238684535E-1,1.391414285E0,1.007221508E1
6.795993750E0,2.987101674E-1,1.428648949E0,1.033870888E1
6.807993750E0,2.084870934E-1,1.308603644E0,1.044418716E1
6.817993750E0,2.289527059E-1,1.186164141E0,1.055798912E1
6.829992187E0,3.077027798E-1,1.044571042E0,1.065619946E1
6.839993750E0,3.704308867E-1,9.956527352E-1,1.070366192E1
6.849993750E0,3.697700799E-1,1.000134587E0,1.084948826E1
6.861993750E0,1.899846941E-1,1.138644099E0,1.100912380E1
6.871993750E0,-6.445190869E-3,1.134602666E0,1.125150299E1
6.881993750E0,-3.202867210E-1,1.099024773E0,1.111826038E1
6.893993750E0,-3.516986370E-1,1.043488860E0,1.128365231E1
6.903993750E0,-2.757258415E-1,8.376641273E-1,1.135260582E1
6.915992187E0,-1.504229009E-1,7.537425756E-1,1.148930454E1
6.925993750E0,3.468719497E-2,5.604443550E-1,1.160342216E1
6.935993750E0,1.373122633E-1,4.217050970E-1,1.143757057E1
6.947993750E0,-1.197100803E-2,4.534139037E-1,1.082592869E1
6.957993750E0,1.325525790E-1,2.286366820E-1,1.066024017E1
6.967993750E0,2.340763062E-1,4.981854931E-2,1.055882263E1
6.979993750E0,3.969586641E-2,-8.381621540E-2,1.041172218E1
6.989993750E0,-1.430774946E-2,-2.344402373E-1,1.046875191E1
7.001992187E0,9.507853538E-2,-1.702851951E-1,1.075549126E1
7.011993750E0,2.031240612E-2,-1.794693619E-1,1.042038918E1
7.021993750E0,-5.267243832E-3,-1.205720007E-1,1.010172081E1
7.033993750E0,-4.254017770E-2,-2.140607983E-1,1.039367962E1
7.043993750E0,-4.821922258E-2,-3.652594090E-1,1.030520916E1
7.053993750E0,8.424717188E-2,-3.642346859E-1,1.010637474E1
7.065993750E0,2.930407226E-1,-3.658627570E-1,9.889518738E0
7.075993750E0,2.911732495E-1,-3.790021241E-1,9.554551125E0
7.085993750E0,4.228543341E-1,-4.477827549E-1,9.483586311E0
7.097993750E0,4.683824778E-1,-5.886000991E-1,9.573665619E0
7.107993750E0,3.682665527E-1,-6.109811664E-1,9.450698853E0
7.119993750E0,3.395265341E-1,-5.868188739E-1,9.305410385E0
7.129993750E0,1.460558772E-1,-5.686420202E-1,9.269400597E0
7.139993750E0,-1.149312556E-1,-4.301326871E-1,9.400315285E0
7.151993750E0,-2.205251306E-1,-3.190608919E-1,9.469067574E0
7.161993750E0,-2.135915160E-1,-1.663012505E-1,9.419440269E0
7.173992187E0,-3.092829883E-1,-3.857537732E-2,9.037124634E0
7.183993750E0,-1.051533371E-1,-5.522944778E-2,9.194156647E0
7.193993750E0,-2.681505866E-3,-7.885543257E-2,8.954573631E0
7.205993750E0,1.163677797E-1,-5.546886474E-2,8.775515556E0
7.215993750E0,8.582733572E-2,-7.843405008E-3,9.097094536E0
7.225993750E0,1.382890902E-2,-2.277364768E-2,9.279657364E0
7.237993750E0,-1.094628964E-2,6.361872703E-2,9.370427132E0
7.247993750E0,3.645890579E-2,1.211083010E-1,9.288745880E0
7.257993750E0,1.554315723E-2,1.964107305E-1,9.312314034E0
7.269993750E0,-4.960786086E-3,2.354745269E-1,8.947159767E0
7.281992187E0,1.124317124E-1,8.334694803E-2,9.129530907E0
7.291993750E0,1.409706026E-1,-3.568318114E-2,9.467679024E0
7.301993750E0,3.573106602E-2,-1.185608655E-2,9.729566574E0
7.313992187E0,8.609549142E-3,1.212423742E-1,9.322294235E0
7.323993750E0,2.341816574E-1,1.860677749E-1,9.284542084E0
7.333993750E0,1.783009917E-1,2.810601294E-1,9.264919281E0
7.345992187E0,2.762908638E-1,3.064195216E-1,9.490576744E0
7.355993750E0,2.269032896E-1,2.956168950E-1,9.479401588E0
7.365993750E0,7.186435908E-2,3.442479074E-1,9.306990623E0
7.375993750E0,6.832093745E-2,4.958104491E-1,9.251031876E0
7.387993750E0,4.359362274E-2,6.488765478E-1,9.131226540E0
7.399992187E0,-1.007480100E-1,7.843021750E-1,8.746766090E0
7.409993750E0,1.888546348E-2,8.872624040E-1,8.872412682E0
7.419993750E0,-1.941218786E-2,9.735206962E-1,8.721242905E0
7.431992187E0,-7.514920086E-2,8.672851920E-1,8.640540123E0
7.441993750E0,-9.897629917E-2,8.186062574E-1,9.002629280E0
7.451993750E0,-9.436985850E-2,7.908143997E-1,9.280548096E0
7.463993750E0,-3.620032966E-2,7.121505141E-1,9.773467064E0
7.473993750E0,-7.584831119E-2,7.685291767E-1,9.527313232E0
7.485992187E0,1.265000403E-1,8.481889963E-1,9.829778671E0
7.495993750E0,1.805994213E-1,8.897045255E-1,9.741134644E0
7.505993750E0,3.769431263E-2,9.536679983E-1,9.423193932E0
7.517992187E0,1.038413197E-1,1.114807367E0,9.513293266E0
7.527993750E0,-7.311891764E-2,1.260336518E0,9.684076309E0
7.537993750E0,-1.018014550E-1,1.381348968E0,9.907139778E0
7.549993750E0,-5.117845535E-2,1.538351178E0,1.015830040E1
7.559993750E0,4.689761996E-2,1.549422026E0,1.011597157E1
7.571992187E0,3.148088157E-1,1.294611931E0,1.052525616E1
7.581993750E0,2.549058795E-1,1.241910815E0,1.070420837E1
7.591993750E0,1.192120910E-1,1.030541062E0,1.076627541E1
7.603993750E0,7.177817076E-2,9.631107450E-1,1.095253372E1
7.613993750E0,-8.620083332E-2,8.810662031E-1,1.070906353E1
7.624007812E0,1.350712925E-1,9.182530046E-1,1.077302647E1
7.635993750E0,4.049265385E-1,9.121812582E-1,1.097632313E1
7.645993750E0,5.239662528E-1,8.906239271E-1,1.088261414E1
7.657993750E0,3.522732556E-1,1.144907236E0,1.074013996E1
7.667993750E0,2.999838889E-1,1.377403498E0,1.044820976E1
7.677993750E0,4.530787468E-1,1.644490957E0,1.069391251E1
7.689993750E0,2.948890328E-1,1.592431426E0,1.072171402E1
7.699993750E0,2.953965962E-1,1.389623404E0,1.104687500E1
7.709993750E0,3.326790929E-1,1.133577824E0,1.122844219E1
7.721993750E0,6.514144540E-1,8.845042586E-1,1.128558731E1
7.731993750E0,8.386792541E-1,7.441657782E-1,1.099056339E1
7.743992187E0,8.270338774E-1,4.961934984E-1,1.116128063E1
7.753993750E0,8.274648190E-1,1.425507665E-1,1.131925869E1
7.763993750E0,6.973830462E-1,-1.214913726E-1,1.139648628E1
7.775993750E0,6.242545843E-1,-2.930311263E-1,1.108436775E1
7.785993750E0,6.400371790E-1,-3.516891003E-1,1.099512196E1
7.795993750E0,5.534053445E-1,-3.708330989E-1,1.076120853E1
7.807993750E0,4.548600018E-1,-2.496865094E-1,1.054936981E1
7.817993750E0,2.499546558E-1,-1.999828815E-1,1.022523308E1
7.829992187E0,4.480030015E-2,-1.378102507E-2,9.594801903E0
7.839993750E0,-5.100607127E-2,1.113782637E-2,9.238468170E0
7.849993750E0,1.566382498E-1,-6.488286704E-2,9.365015984E0
7.861993750E0,1.150557548E-1,-8.146031946E-2,9.585196495E0
7.871993750E0,2.123369575E-1,-2.093873024E-1,9.890801430E0
7.881993750E0,2.605657578E-1,-3.682760894E-1,9.952782631E0
7.893993750E0,3.082678318E-1,-4.935407341E-1,9.764741898E0
7.903993750E0,5.710937381E-1,-6.142946482E-1,9.779547691E0
7.915992187E0,7.793126702E-1,-8.669500351E-1,9.980699539E0
7.925993750E0,8.509280682E-1,-8.434485197E-1,9.805424690E0
7.935993750E0,1.037896037E0,-6.731058955E-1,9.515486717E0
7.947993750E0,1.100068569E0,-4.890779555E-1,9.330587387E0
7.957993750E0,9.512929916E-1,-4.063056111E-1,9.131256104E0
7.967993750E0,7.565773129E-1,-2.897750139E-1,9.093369484E0
7.979993750E0,5.078197718E-1,-1.790671349E-1,9.049565315E0
7.989993750E0,3.766558170E-1,-1.131595448E-1,8.932019234E0
8.001992187E0,3.394690752E-1,-5.707777105E-3,8.949899673E0
8.011993750E0,1.318630576E-1,3.301125392E-2,8.898921967E0
8.021993750E0,1.717025787E-1,1.240866855E-1,8.955003738E0
8.033993750E0,2.362693995E-1,1.621161848E-1,9.163864136E0
8.043993750E0,1.842769235E-1,1.948114038E-1,9.236992836E0
8.053993750E0,2.385486811E-1,2.306765467E-1,8.966094017E0
8.065993750E0,4.884075522E-1,2.035454512E-1,9.531604767E0
8.075993750E0,5.138914585E-1,1.001063585E-1,9.492530823E0
8.087992187E0,4.100309610E-1,1.102769300E-1,8.717269897E0
8.097993750E0,5.676460862E-1,1.750448793E-1,9.065252304E0
8.107993750E0,6.293686032E-1,1.115889475E-1,9.444924355E0
8.119993750E0,5.640930533E-1,7.565677911E-2,9.207669258E0
8.129996875E0,5.873168111E-1,2.020802051E-1,9.291896820E0
8.141992187E0,6.113545895E-1,2.057960033E-1,9.525360107E0
8.151993750E0,5.900270343E-1,2.917095423E-1,9.671665192E0
8.161993750E0,4.036528468E-1,3.174232543E-1,9.782937050E0
8.173992187E0,5.311009288E-1,3.027132750E-1,9.263261795E0
8.183993750E0,5.181914568E-1,3.869221509E-1,8.863191605E0
8.193993750E0,3.384922445E-1,4.376313388E-1,9.042334557E0
8.205993750E0,2.316821069E-1,4.225766063E-1,9.003088951E0
8.215993750E0,6.372407079E-2,5.589886308E-1,8.825487137E0
