"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.956987375E1,-2.437500000E0,-3.137500000E1,-4.181250000E1
5.957988312E1,-2.375000000E0,-3.143750000E1,-4.175000000E1
5.959987219E1,-2.250000000E0,-3.175000000E1,-4.175000000E1
5.960987375E1,-2.125000000E0,-3.193750000E1,-4.193750000E1
5.962988625E1,-2.312500000E0,-3.187500000E1,-4.181250000E1
5.964987375E1,-2.500000000E0,-3.175000000E1,-4.187500000E1
5.966987219E1,-2.687500000E0,-3.168750000E1,-4.200000000E1
5.967987219E1,-2.562500000E0,-3.162500000E1,-4.193750000E1
5.968987219E1,-2.312500000E0,-3.150000000E1,-4.200000000E1
5.969987219E1,-2.312500000E0,-3.150000000E1,-4.175000000E1
5.970987375E1,-2.187500000E0,-3.143750000E1,-4.200000000E1
5.971987375E1,-2.062500000E0,-3.143750000E1,-4.212500000E1
5.973987219E1,-1.875000000E0,-3.168750000E1,-4.212500000E1
5.974987219E1,-1.812500000E0,-3.162500000E1,-4.218750000E1
5.975987219E1,-1.937500000E0,-3.156250000E1,-4.218750000E1
5.976987219E1,-2.062500000E0,-3.175000000E1,-4.225000000E1
5.977987375E1,-2.000000000E0,-3.162500000E1,-4.231250000E1
5.978987375E1,-1.812500000E0,-3.162500000E1,-4.256250000E1
5.979987375E1,-2.062500000E0,-3.168750000E1,-4.243750000E1
5.981987219E1,-2.312500000E0,-3.181250000E1,-4.218750000E1
5.982987219E1,-2.500000000E0,-3.175000000E1,-4.231250000E1
5.983987219E1,-2.687500000E0,-3.162500000E1,-4.243750000E1
5.984987375E1,-2.562500000E0,-3.162500000E1,-4.262500000E1
5.985987375E1,-2.500000000E0,-3.156250000E1,-4.256250000E1
5.986987531E1,-2.687500000E0,-3.162500000E1,-4.262500000E1
5.988987219E1,-2.625000000E0,-3.143750000E1,-4.262500000E1
5.989987219E1,-2.687500000E0,-3.150000000E1,-4.275000000E1
5.990987219E1,-2.750000000E0,-3.131250000E1,-4.293750000E1
5.991987219E1,-2.812500000E0,-3.143750000E1,-4.293750000E1
5.992987375E1,-2.687500000E0,-3.150000000E1,-4.275000000E1
5.993987375E1,-2.875000000E0,-3.137500000E1,-4.268750000E1
5.995987219E1,-2.875000000E0,-3.162500000E1,-4.262500000E1
5.996987219E1,-2.875000000E0,-3.162500000E1,-4.275000000E1
5.997987219E1,-2.812500000E0,-3.162500000E1,-4.268750000E1
5.998987219E1,-2.812500000E0,-3.162500000E1,-4.268750000E1
5.999987375E1,-2.812500000E0,-3.175000000E1,-4.250000000E1
6.000987375E1,-3.125000000E0,-3.168750000E1,-4.256250000E1
6.002987219E1,-3.187500000E0,-3.200000000E1,-4.262500000E1
6.003987375E1,-3.250000000E0,-3.206250000E1,-4.250000000E1
6.005987375E1,-3.500000000E0,-3.206250000E1,-4.231250000E1
6.006987375E1,-3.875000000E0,-3.206250000E1,-4.237500000E1
6.008987375E1,-3.875000000E0,-3.206250000E1,-4.218750000E1
6.010987219E1,-3.625000000E0,-3.237500000E1,-4.212500000E1
6.011987219E1,-3.687500000E0,-3.231250000E1,-4.187500000E1
6.012988625E1,-3.750000000E0,-3.212500000E1,-4.200000000E1
6.014987375E1,-3.625000000E0,-3.218750000E1,-4.187500000E1
6.016987219E1,-3.687500000E0,-3.193750000E1,-4.162500000E1
6.017987219E1,-3.625000000E0,-3.206250000E1,-4.181250000E1
6.018987219E1,-3.562500000E0,-3.181250000E1,-4.187500000E1
6.019987219E1,-3.687500000E0,-3.162500000E1,-4.181250000E1
6.020987375E1,-3.687500000E0,-3.175000000E1,-4.175000000E1
6.021987375E1,-3.687500000E0,-3.187500000E1,-4.175000000E1
6.023987219E1,-3.937500000E0,-3.168750000E1,-4.175000000E1
6.024987219E1,-3.812500000E0,-3.175000000E1,-4.181250000E1
6.025987219E1,-3.562500000E0,-3.181250000E1,-4.187500000E1
6.026987219E1,-3.812500000E0,-3.162500000E1,-4.187500000E1
6.027987375E1,-3.750000000E0,-3.168750000E1,-4.175000000E1
6.028987375E1,-3.687500000E0,-3.168750000E1,-4.175000000E1
6.029987375E1,-3.875000000E0,-3.143750000E1,-4.187500000E1
6.031987219E1,-4.000000000E0,-3.137500000E1,-4.156250000E1
6.032987219E1,-4.000000000E0,-3.125000000E1,-4.175000000E1
6.033987219E1,-4.250000000E0,-3.112500000E1,-4.181250000E1
6.034987375E1,-4.562500000E0,-3.106250000E1,-4.187500000E1
6.035987375E1,-4.500000000E0,-3.106250000E1,-4.181250000E1
6.036987375E1,-4.562500000E0,-3.081250000E1,-4.181250000E1
6.038987219E1,-4.500000000E0,-3.056250000E1,-4.206250000E1
6.039987219E1,-4.687500000E0,-3.062500000E1,-4.193750000E1
6.040987219E1,-4.687500000E0,-3.056250000E1,-4.212500000E1
6.041987219E1,-4.812500000E0,-3.056250000E1,-4.218750000E1
6.042987375E1,-4.812500000E0,-3.068750000E1,-4.225000000E1
6.043987375E1,-4.875000000E0,-3.062500000E1,-4.218750000E1
6.045987219E1,-4.812500000E0,-3.075000000E1,-4.281250000E1
6.046987375E1,-4.937500000E0,-3.081250000E1,-4.268750000E1
6.048987219E1,-5.000000000E0,-3.068750000E1,-4.287500000E1
6.049987375E1,-5.250000000E0,-3.043750000E1,-4.306250000E1
6.050987375E1,-5.125000000E0,-3.031250000E1,-4.306250000E1
6.052987219E1,-5.000000000E0,-2.993750000E1,-4.293750000E1
6.053987219E1,-4.875000000E0,-3.000000000E1,-4.281250000E1
6.054987219E1,-5.125000000E0,-2.956250000E1,-4.262500000E1
6.055987219E1,-5.000000000E0,-2.956250000E1,-4.268750000E1
6.056987375E1,-4.875000000E0,-2.956250000E1,-4.256250000E1
6.057988312E1,-4.812500000E0,-2.943750000E1,-4.281250000E1
6.059987375E1,-4.625000000E0,-2.950000000E1,-4.268750000E1
6.061987219E1,-4.625000000E0,-2.956250000E1,-4.293750000E1
6.062988625E1,-4.625000000E0,-2.950000000E1,-4.300000000E1
6.064987375E1,-4.437500000E0,-2.962500000E1,-4.356250000E1
6.065987375E1,-4.625000000E0,-2.968750000E1,-4.356250000E1
6.066987375E1,-4.562500000E0,-2.975000000E1,-4.356250000E1
6.068987219E1,-4.500000000E0,-2.975000000E1,-4.362500000E1
6.069987219E1,-4.437500000E0,-2.968750000E1,-4.350000000E1
6.070987375E1,-4.312500000E0,-2.975000000E1,-4.362500000E1
6.071987375E1,-4.062500000E0,-2.981250000E1,-4.368750000E1
6.073987219E1,-3.875000000E0,-2.981250000E1,-4.325000000E1
6.074987219E1,-3.687500000E0,-2.956250000E1,-4.331250000E1
6.075987219E1,-3.437500000E0,-2.975000000E1,-4.337500000E1
6.076987219E1,-3.125000000E0,-2.962500000E1,-4.343750000E1
6.077987375E1,-3.000000000E0,-2.981250000E1,-4.343750000E1
6.078987375E1,-2.875000000E0,-2.981250000E1,-4.362500000E1
6.079987375E1,-2.875000000E0,-2.987500000E1,-4.356250000E1
6.081987219E1,-2.687500000E0,-3.012500000E1,-4.343750000E1
6.082987375E1,-2.687500000E0,-3.012500000E1,-4.343750000E1
6.084987219E1,-2.625000000E0,-3.037500000E1,-4.325000000E1
6.085987375E1,-2.812500000E0,-3.037500000E1,-4.318750000E1
6.086987375E1,-2.687500000E0,-3.056250000E1,-4.318750000E1
6.088987219E1,-2.437500000E0,-3.081250000E1,-4.300000000E1
6.089987219E1,-2.437500000E0,-3.075000000E1,-4.287500000E1
6.090987219E1,-2.250000000E0,-3.043750000E1,-4.287500000E1
6.091987219E1,-2.187500000E0,-3.043750000E1,-4.287500000E1
6.092987375E1,-2.000000000E0,-3.050000000E1,-4.306250000E1
6.093987375E1,-1.937500000E0,-3.025000000E1,-4.300000000E1
6.095987219E1,-1.437500000E0,-3.012500000E1,-4.306250000E1
6.096987375E1,-1.312500000E0,-3.018750000E1,-4.306250000E1
6.098987219E1,-1.062500000E0,-3.018750000E1,-4.325000000E1
6.099987375E1,-1.062500000E0,-3.018750000E1,-4.331250000E1
6.100987375E1,-1.000000000E0,-3.025000000E1,-4.331250000E1
6.102987219E1,-7.500000000E-1,-3.012500000E1,-4.343750000E1
6.103987375E1,-6.875000000E-1,-3.012500000E1,-4.356250000E1
6.105987219E1,-5.000000000E-1,-2.987500000E1,-4.368750000E1
6.106987375E1,-5.000000000E-1,-2.981250000E1,-4.368750000E1
6.107987375E1,-3.125000000E-1,-2.987500000E1,-4.368750000E1
6.108987531E1,-3.750000000E-1,-3.006250000E1,-4.368750000E1
6.110987375E1,-1.875000000E-1,-3.031250000E1,-4.356250000E1
6.112988625E1,-6.250000000E-2,-3.037500000E1,-4.331250000E1
6.114987375E1,-1.875000000E-1,-3.075000000E1,-4.318750000E1
6.116987219E1,0.000000000E0,-3.093750000E1,-4.306250000E1
6.117987219E1,1.875000000E-1,-3.093750000E1,-4.287500000E1
6.118987219E1,3.125000000E-1,-3.087500000E1,-4.275000000E1
6.119987375E1,5.000000000E-1,-3.093750000E1,-4.256250000E1
6.120987375E1,6.250000000E-1,-3.087500000E1,-4.250000000E1
6.121987375E1,6.250000000E-1,-3.087500000E1,-4.231250000E1
6.122987375E1,8.750000000E-1,-3.062500000E1,-4.212500000E1
6.124987219E1,1.125000000E0,-3.050000000E1,-4.200000000E1
6.125987375E1,1.187500000E0,-3.075000000E1,-4.193750000E1
6.127987375E1,1.625000000E0,-3.106250000E1,-4.187500000E1
6.128987375E1,1.437500000E0,-3.087500000E1,-4.187500000E1
6.129987375E1,1.437500000E0,-3.093750000E1,-4.193750000E1
6.130987375E1,1.375000000E0,-3.100000000E1,-4.200000000E1
6.132987219E1,1.562500000E0,-3.100000000E1,-4.212500000E1
6.133987219E1,1.500000000E0,-3.112500000E1,-4.231250000E1
6.134987219E1,1.687500000E0,-3.087500000E1,-4.237500000E1
6.135987375E1,1.500000000E0,-3.100000000E1,-4.243750000E1
6.136987375E1,1.437500000E0,-3.062500000E1,-4.250000000E1
6.138987219E1,1.750000000E0,-3.062500000E1,-4.256250000E1
6.139987375E1,1.937500000E0,-3.068750000E1,-4.275000000E1
6.141987219E1,2.000000000E0,-3.081250000E1,-4.287500000E1
6.142987375E1,2.250000000E0,-3.056250000E1,-4.275000000E1
6.143987375E1,2.250000000E0,-3.050000000E1,-4.268750000E1
6.145987219E1,2.437500000E0,-3.031250000E1,-4.300000000E1
6.146987219E1,2.625000000E0,-3.037500000E1,-4.293750000E1
6.147987219E1,2.750000000E0,-3.031250000E1,-4.293750000E1
6.148987219E1,2.750000000E0,-3.000000000E1,-4.287500000E1
6.149987375E1,3.000000000E0,-2.987500000E1,-4.293750000E1
6.150987375E1,3.187500000E0,-2.987500000E1,-4.300000000E1
6.152987219E1,3.187500000E0,-2.962500000E1,-4.312500000E1
6.153987219E1,3.250000000E0,-2.962500000E1,-4.300000000E1
6.154987219E1,3.312500000E0,-2.950000000E1,-4.300000000E1
6.155987219E1,3.125000000E0,-2.937500000E1,-4.312500000E1
6.156987375E1,3.187500000E0,-2.943750000E1,-4.318750000E1
6.157988312E1,3.250000000E0,-2.968750000E1,-4.318750000E1
6.159987375E1,2.875000000E0,-2.968750000E1,-4.293750000E1
6.160987375E1,2.937500000E0,-2.968750000E1,-4.287500000E1
6.161987375E1,2.875000000E0,-2.962500000E1,-4.281250000E1
6.162988625E1,3.062500000E0,-2.956250000E1,-4.306250000E1
6.164987375E1,3.250000000E0,-2.975000000E1,-4.325000000E1
6.166987375E1,3.187500000E0,-2.956250000E1,-4.325000000E1
6.168987219E1,3.187500000E0,-2.950000000E1,-4.356250000E1
6.169987219E1,3.062500000E0,-2.956250000E1,-4.368750000E1
6.170987375E1,3.125000000E0,-2.962500000E1,-4.387500000E1
6.171987375E1,3.000000000E0,-2.987500000E1,-4.381250000E1
6.172987375E1,3.125000000E0,-2.981250000E1,-4.375000000E1
6.174987219E1,3.187500000E0,-2.987500000E1,-4.375000000E1
6.175987219E1,3.125000000E0,-3.000000000E1,-4.393750000E1
6.176987219E1,3.062500000E0,-2.993750000E1,-4.381250000E1
6.177987375E1,3.125000000E0,-2.993750000E1,-4.381250000E1
6.178987375E1,3.125000000E0,-2.981250000E1,-4.362500000E1
6.179987375E1,3.312500000E0,-3.012500000E1,-4.350000000E1
6.181987219E1,3.375000000E0,-3.037500000E1,-4.325000000E1
6.182987375E1,3.375000000E0,-3.037500000E1,-4.331250000E1
6.184987219E1,3.187500000E0,-3.018750000E1,-4.293750000E1
6.185987375E1,3.250000000E0,-3.018750000E1,-4.300000000E1
6.186987375E1,3.312500000E0,-3.043750000E1,-4.287500000E1
6.188987219E1,3.312500000E0,-3.037500000E1,-4.281250000E1
6.189987219E1,3.312500000E0,-3.043750000E1,-4.281250000E1
6.190987219E1,3.125000000E0,-3.025000000E1,-4.293750000E1
6.191987219E1,3.125000000E0,-3.018750000E1,-4.275000000E1
6.192987375E1,3.125000000E0,-3.043750000E1,-4.293750000E1
6.193987375E1,3.125000000E0,-3.050000000E1,-4.281250000E1
6.195987219E1,3.250000000E0,-3.050000000E1,-4.287500000E1
6.196987219E1,3.125000000E0,-3.068750000E1,-4.287500000E1
6.197987219E1,3.062500000E0,-3.068750000E1,-4.268750000E1
6.198987219E1,2.875000000E0,-3.068750000E1,-4.268750000E1
6.199987375E1,2.937500000E0,-3.100000000E1,-4.262500000E1
6.200987375E1,2.625000000E0,-3.106250000E1,-4.268750000E1
6.202987219E1,3.000000000E0,-3.118750000E1,-4.268750000E1
6.203987375E1,2.937500000E0,-3.106250000E1,-4.256250000E1
6.205987219E1,2.562500000E0,-3.125000000E1,-4.262500000E1
6.206987375E1,2.562500000E0,-3.137500000E1,-4.275000000E1
6.207987375E1,2.562500000E0,-3.143750000E1,-4.268750000E1
6.208987375E1,2.500000000E0,-3.137500000E1,-4.262500000E1
6.210987219E1,2.687500000E0,-3.168750000E1,-4.268750000E1
6.211987219E1,2.375000000E0,-3.143750000E1,-4.250000000E1
6.212988625E1,2.312500000E0,-3.156250000E1,-4.262500000E1
6.214987375E1,2.375000000E0,-3.125000000E1,-4.268750000E1
6.216987219E1,2.250000000E0,-3.106250000E1,-4.287500000E1
6.217987219E1,2.312500000E0,-3.093750000E1,-4.293750000E1
6.218987375E1,2.187500000E0,-3.087500000E1,-4.293750000E1
6.219987375E1,1.875000000E0,-3.068750000E1,-4.300000000E1
6.220987375E1,1.812500000E0,-3.087500000E1,-4.318750000E1
6.221987375E1,1.687500000E0,-3.062500000E1,-4.306250000E1
6.222987375E1,1.500000000E0,-3.043750000E1,-4.306250000E1
6.224987219E1,1.500000000E0,-3.050000000E1,-4.300000000E1
6.225987219E1,1.625000000E0,-3.062500000E1,-4.306250000E1
6.226987219E1,1.562500000E0,-3.056250000E1,-4.306250000E1
6.227987375E1,1.375000000E0,-3.050000000E1,-4.312500000E1
6.228987375E1,1.375000000E0,-3.043750000E1,-4.312500000E1
6.230987219E1,1.312500000E0,-3.050000000E1,-4.293750000E1
6.231987219E1,1.250000000E0,-3.056250000E1,-4.281250000E1
6.232987219E1,1.250000000E0,-3.050000000E1,-4.281250000E1
6.233987219E1,1.125000000E0,-3.056250000E1,-4.293750000E1
6.234987219E1,8.750000000E-1,-3.031250000E1,-4.287500000E1
6.235987375E1,8.125000000E-1,-3.050000000E1,-4.268750000E1
6.236987375E1,7.500000000E-1,-3.031250000E1,-4.256250000E1
6.238987219E1,4.375000000E-1,-3.025000000E1,-4.275000000E1
6.239987375E1,3.750000000E-1,-3.018750000E1,-4.287500000E1
6.241987219E1,2.500000000E-1,-3.012500000E1,-4.281250000E1
6.242987375E1,6.250000000E-2,-3.000000000E1,-4.275000000E1
6.243987375E1,0.000000000E0,-3.012500000E1,-4.268750000E1
6.245987219E1,0.000000000E0,-3.018750000E1,-4.306250000E1
6.246987219E1,1.250000000E-1,-3.037500000E1,-4.312500000E1
6.247987375E1,0.000000000E0,-3.025000000E1,-4.300000000E1
6.249987375E1,1.875000000E-1,-3.031250000E1,-4.300000000E1
6.250987375E1,1.250000000E-1,-3.037500000E1,-4.325000000E1
6.252987219E1,6.250000000E-2,-3.037500000E1,-4.331250000E1
6.253987375E1,1.875000000E-1,-3.056250000E1,-4.343750000E1
6.255987219E1,2.500000000E-1,-3.037500000E1,-4.325000000E1
6.256987375E1,3.125000000E-1,-3.056250000E1,-4.331250000E1
6.257988312E1,3.750000000E-1,-3.050000000E1,-4.312500000E1
6.259987219E1,5.000000000E-1,-3.050000000E1,-4.306250000E1
6.260987219E1,6.875000000E-1,-3.068750000E1,-4.306250000E1
6.261987219E1,5.625000000E-1,-3.075000000E1,-4.300000000E1
6.262988625E1,5.000000000E-1,-3.062500000E1,-4.293750000E1
6.264987375E1,3.125000000E-1,-3.081250000E1,-4.293750000E1
6.266987219E1,0.000000000E0,-3.093750000E1,-4.300000000E1
6.267987219E1,0.000000000E0,-3.100000000E1,-4.281250000E1
6.268987219E1,6.250000000E-2,-3.112500000E1,-4.268750000E1
6.269987219E1,0.000000000E0,-3.112500000E1,-4.262500000E1
6.270987375E1,1.250000000E-1,-3.137500000E1,-4.268750000E1
6.271987375E1,1.250000000E-1,-3.137500000E1,-4.268750000E1
6.272987375E1,3.750000000E-1,-3.137500000E1,-4.268750000E1
6.274987219E1,3.750000000E-1,-3.150000000E1,-4.256250000E1
6.275987219E1,3.750000000E-1,-3.150000000E1,-4.262500000E1
6.276987219E1,5.000000000E-1,-3.168750000E1,-4.268750000E1
6.277987375E1,5.000000000E-1,-3.181250000E1,-4.268750000E1
6.278987375E1,6.875000000E-1,-3.193750000E1,-4.262500000E1
6.279987375E1,6.875000000E-1,-3.187500000E1,-4.243750000E1
6.281987219E1,5.000000000E-1,-3.212500000E1,-4.237500000E1
6.282987219E1,5.000000000E-1,-3.225000000E1,-4.237500000E1
6.283987219E1,5.625000000E-1,-3.225000000E1,-4.212500000E1
6.284987219E1,8.750000000E-1,-3.237500000E1,-4.200000000E1
6.285987375E1,8.750000000E-1,-3.243750000E1,-4.181250000E1
6.286987375E1,9.375000000E-1,-3.237500000E1,-4.181250000E1
6.288987219E1,9.375000000E-1,-3.256250000E1,-4.181250000E1
6.289987219E1,1.125000000E0,-3.275000000E1,-4.206250000E1
6.290987219E1,1.250000000E0,-3.281250000E1,-4.193750000E1
6.291987219E1,1.437500000E0,-3.293750000E1,-4.187500000E1
6.292987375E1,1.562500000E0,-3.318750000E1,-4.206250000E1
6.293987375E1,1.375000000E0,-3.331250000E1,-4.212500000E1
6.295987219E1,1.437500000E0,-3.337500000E1,-4.225000000E1
6.296987219E1,1.625000000E0,-3.350000000E1,-4.218750000E1
6.297987219E1,1.812500000E0,-3.325000000E1,-4.243750000E1
6.298987219E1,1.687500000E0,-3.325000000E1,-4.237500000E1
6.299987375E1,1.562500000E0,-3.325000000E1,-4.237500000E1
6.300987375E1,1.687500000E0,-3.312500000E1,-4.231250000E1
6.302987219E1,1.750000000E0,-3.293750000E1,-4.225000000E1
6.303987219E1,1.750000000E0,-3.293750000E1,-4.237500000E1
6.304987219E1,1.625000000E0,-3.287500000E1,-4.231250000E1
6.305987219E1,1.562500000E0,-3.287500000E1,-4.212500000E1
6.306987375E1,1.500000000E0,-3.281250000E1,-4.193750000E1
6.307987375E1,1.687500000E0,-3.275000000E1,-4.187500000E1
6.308987375E1,1.937500000E0,-3.250000000E1,-4.193750000E1
6.310987219E1,1.750000000E0,-3.218750000E1,-4.187500000E1
6.311987219E1,1.750000000E0,-3.206250000E1,-4.175000000E1
6.312988625E1,1.812500000E0,-3.206250000E1,-4.162500000E1
6.314987375E1,1.750000000E0,-3.175000000E1,-4.181250000E1
6.316987219E1,2.062500000E0,-3.143750000E1,-4.187500000E1
6.317987219E1,1.875000000E0,-3.143750000E1,-4.187500000E1
6.318991750E1,1.937500000E0,-3.118750000E1,-4.187500000E1
6.320987375E1,2.250000000E0,-3.137500000E1,-4.206250000E1
6.321987375E1,2.375000000E0,-3.118750000E1,-4.212500000E1
6.322987375E1,2.500000000E0,-3.118750000E1,-4.206250000E1
6.324987219E1,2.125000000E0,-3.112500000E1,-4.225000000E1
6.325987375E1,2.187500000E0,-3.112500000E1,-4.225000000E1
6.327987375E1,2.312500000E0,-3.137500000E1,-4.250000000E1
6.328987375E1,2.250000000E0,-3.137500000E1,-4.250000000E1
6.329987375E1,2.187500000E0,-3.125000000E1,-4.237500000E1
6.331987219E1,2.125000000E0,-3.112500000E1,-4.256250000E1
6.332987219E1,2.125000000E0,-3.112500000E1,-4.268750000E1
6.333987219E1,2.312500000E0,-3.106250000E1,-4.281250000E1
6.334987219E1,2.250000000E0,-3.125000000E1,-4.293750000E1
6.335987375E1,2.250000000E0,-3.106250000E1,-4.293750000E1
6.336987375E1,2.312500000E0,-3.100000000E1,-4.306250000E1
6.338987219E1,2.500000000E0,-3.093750000E1,-4.300000000E1
6.339987375E1,2.562500000E0,-3.125000000E1,-4.300000000E1
6.341987219E1,2.687500000E0,-3.112500000E1,-4.275000000E1
6.342987375E1,2.562500000E0,-3.118750000E1,-4.275000000E1
6.343987375E1,2.625000000E0,-3.112500000E1,-4.268750000E1
6.345987219E1,2.312500000E0,-3.137500000E1,-4.225000000E1
6.346987375E1,2.250000000E0,-3.150000000E1,-4.231250000E1
6.348987219E1,2.187500000E0,-3.137500000E1,-4.218750000E1
6.349987375E1,2.187500000E0,-3.156250000E1,-4.225000000E1
6.350987375E1,2.312500000E0,-3.150000000E1,-4.218750000E1
6.352987219E1,2.312500000E0,-3.162500000E1,-4.200000000E1
6.353987375E1,2.562500000E0,-3.168750000E1,-4.206250000E1
6.355987219E1,2.687500000E0,-3.137500000E1,-4.212500000E1
6.356987375E1,2.625000000E0,-3.131250000E1,-4.225000000E1
6.357988312E1,2.562500000E0,-3.137500000E1,-4.225000000E1
6.359987219E1,2.437500000E0,-3.143750000E1,-4.206250000E1
6.360987219E1,2.250000000E0,-3.156250000E1,-4.218750000E1
6.361987219E1,2.437500000E0,-3.143750000E1,-4.206250000E1
6.362988625E1,2.125000000E0,-3.131250000E1,-4.200000000E1
6.364987375E1,2.062500000E0,-3.168750000E1,-4.193750000E1
6.366987375E1,2.062500000E0,-3.187500000E1,-4.175000000E1
6.368987375E1,2.000000000E0,-3.187500000E1,-4.187500000E1
6.370987375E1,2.187500000E0,-3.187500000E1,-4.162500000E1
6.371987375E1,2.437500000E0,-3.200000000E1,-4.150000000E1
6.372987375E1,2.562500000E0,-3.206250000E1,-4.125000000E1
6.374987219E1,2.375000000E0,-3.218750000E1,-4.131250000E1
6.375987375E1,2.375000000E0,-3.218750000E1,-4.131250000E1
6.377987219E1,2.437500000E0,-3.231250000E1,-4.112500000E1
6.378987375E1,2.500000000E0,-3.243750000E1,-4.106250000E1
6.380987219E1,2.187500000E0,-3.293750000E1,-4.075000000E1
6.381987219E1,2.250000000E0,-3.293750000E1,-4.093750000E1
6.382987219E1,2.312500000E0,-3.293750000E1,-4.100000000E1
6.383987219E1,2.312500000E0,-3.293750000E1,-4.100000000E1
6.384987219E1,2.500000000E0,-3.306250000E1,-4.100000000E1
6.385987375E1,2.562500000E0,-3.312500000E1,-4.118750000E1
6.386987375E1,2.625000000E0,-3.312500000E1,-4.137500000E1
6.388987219E1,2.437500000E0,-3.293750000E1,-4.162500000E1
6.389987219E1,2.375000000E0,-3.287500000E1,-4.168750000E1
6.390987219E1,2.250000000E0,-3.300000000E1,-4.156250000E1
6.391987219E1,2.250000000E0,-3.306250000E1,-4.143750000E1
6.392987375E1,2.312500000E0,-3.306250000E1,-4.143750000E1
