"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.007473750E0,1.525417715E-2,-1.348790377E-1,1.556135565E-1
4.019473750E0,-2.757620299E-3,-1.444259882E-1,1.367814541E-1
4.029473750E0,-1.937315450E-3,-1.450194120E-1,1.124341115E-1
4.039473750E0,-8.377579972E-3,-1.469567269E-1,8.508480340E-2
4.051473750E0,-3.269001842E-2,-1.404990107E-1,5.939355493E-2
4.061473750E0,-4.581489414E-2,-1.133940443E-1,5.148721114E-2
4.071473750E0,-5.422737822E-2,-7.655014098E-2,5.370378122E-2
4.081473750E0,-5.064945295E-2,-4.394739121E-2,5.616469681E-2
4.091473750E0,-4.370304570E-2,-3.049090132E-2,4.813618213E-2
4.101473750E0,-2.881538495E-2,-4.331907257E-2,3.183480725E-2
4.113472187E0,4.747295752E-3,-6.782349199E-2,1.085594762E-2
4.123473750E0,3.773401678E-2,-6.017895415E-2,-4.415682983E-3
4.135472187E0,5.136504024E-2,-4.841543362E-2,-6.928957067E-3
4.145472187E0,3.672172874E-2,-4.764748737E-2,-5.235987715E-3
4.155473750E0,1.284562331E-2,-3.176499158E-2,1.570796361E-3
4.167472187E0,-2.490584925E-2,-1.890191622E-2,2.796017379E-2
4.177473750E0,-5.523966998E-2,-9.564404376E-3,5.153957382E-2
4.189472187E0,-8.232717961E-2,-1.427679323E-2,7.490953058E-2
4.199472187E0,-8.857546002E-2,-3.733259439E-2,8.620180935E-2
4.209473750E0,-8.948303014E-2,-6.225589290E-2,7.682939619E-2
4.221473750E0,-9.868091345E-2,-7.129669935E-2,5.722934753E-2
4.233473750E0,-8.623671532E-2,-7.264060527E-2,4.022983834E-2
4.245472187E0,-6.173229590E-2,-5.401793867E-2,1.174606569E-2
4.255473750E0,-4.014257342E-2,-2.359685116E-2,-2.827433404E-3
4.265473750E0,-2.731440216E-2,1.570796303E-4,-6.056292448E-3
4.277473750E0,-4.197516665E-2,5.742133129E-3,8.429939859E-3
4.287473750E0,-6.269222498E-2,7.452555932E-3,3.061307408E-2
4.297473750E0,-9.251990169E-2,1.272345055E-2,4.003785178E-2
4.309473750E0,-1.160992980E-1,5.934119225E-3,3.223622963E-2
4.319473750E0,-1.110727564E-1,5.759586347E-4,1.586504281E-2
4.331472187E0,-6.775368005E-2,7.679448463E-3,-1.314232964E-2
4.341473750E0,-1.970476657E-2,1.317723561E-2,-4.673991725E-2
4.351473750E0,1.123992074E-2,1.139700040E-2,-6.906268001E-2
4.363473750E0,2.377138473E-2,9.477137588E-3,-7.286749780E-2
4.373473750E0,3.071779385E-2,1.595230959E-2,-6.307619810E-2
4.385472187E0,2.572615258E-2,2.258456126E-2,-4.436627030E-2
4.395473750E0,1.347394194E-2,3.059562109E-2,-3.317870945E-2
4.405473750E0,6.544984877E-3,4.347615317E-2,-3.117158078E-2
4.417472187E0,2.419026382E-2,4.398229718E-2,-4.593706504E-2
4.427473750E0,4.934045672E-2,3.588397056E-2,-5.078908056E-2
4.437473750E0,7.791149616E-2,4.056145251E-2,-5.796238407E-2
4.447473750E0,1.111600175E-1,3.768165782E-2,-6.564183533E-2
4.459473750E0,1.445307136E-1,3.476695716E-2,-6.733480096E-2
4.471472187E0,1.625425071E-1,3.143338114E-2,-5.457644537E-2
4.481473750E0,1.690351367E-1,4.413937777E-2,-3.651228920E-2
4.491473750E0,1.573763341E-1,3.953170776E-2,-3.293436393E-2
4.503472187E0,1.291892678E-1,2.940879762E-2,-4.127703607E-2
4.513473750E0,1.320341527E-1,2.069960535E-2,-6.410594285E-2
4.523473750E0,1.441292912E-1,1.893682219E-2,-9.807004780E-2
4.535473750E0,1.501855850E-1,2.897246554E-2,-1.243547052E-1
4.545473750E0,1.328719109E-1,4.577998444E-2,-1.239009202E-1
4.557472187E0,9.887290001E-2,8.667305112E-2,-1.028522551E-1
4.567473750E0,6.209881604E-2,1.238136590E-1,-7.281513512E-2
4.577473750E0,3.672172874E-2,1.285260469E-1,-4.883431271E-2
4.587473750E0,1.579522900E-2,1.233598739E-1,-2.930407785E-2
4.599473750E0,2.562143281E-2,1.170941368E-1,-4.263839498E-2
4.609473750E0,4.391248524E-2,1.384220570E-1,-6.450736523E-2
4.621473750E0,4.804891348E-2,1.773254573E-1,-8.595746756E-2
4.631473750E0,4.075343907E-2,1.850398034E-1,-8.625417203E-2
4.643472187E0,2.319542505E-2,1.870818436E-1,-7.712610066E-2
4.653473750E0,3.769911127E-3,1.763131618E-1,-6.426302344E-2
4.663473750E0,-2.108357660E-2,1.405513585E-1,-6.106907129E-2
4.675473750E0,-2.616248466E-2,8.122762293E-2,-7.641051710E-2
4.685473750E0,7.103490178E-3,4.822344705E-2,-8.798204362E-2
4.695473750E0,6.628760695E-2,4.557054490E-2,-9.367182106E-2
4.707473750E0,1.452812105E-1,6.923720986E-2,-1.234820411E-1
4.717473750E0,1.773952693E-1,9.515535086E-2,-1.404466480E-1
4.729472187E0,1.610764414E-1,1.281595230E-1,-1.428377479E-1
4.739473750E0,1.259604096E-1,1.527861208E-1,-1.297477782E-1
4.749473750E0,9.154251963E-2,1.622807086E-1,-1.080184281E-1
4.761473750E0,6.145304441E-2,1.458746195E-1,-7.745771110E-2
4.771473750E0,5.052728206E-2,1.162040234E-1,-7.267551124E-2
4.781473750E0,3.937462717E-2,7.791149616E-2,-7.864453644E-2
4.793473750E0,2.804744057E-2,4.857251421E-2,-9.485864639E-2
4.803473750E0,3.850196302E-2,3.502875939E-2,-1.113345549E-1
4.815472187E0,5.471607298E-2,5.208062381E-2,-1.314232945E-1
4.825473750E0,5.523966998E-2,8.913396299E-2,-1.355771720E-1
4.835473750E0,3.324852139E-2,1.207069680E-1,-1.352106631E-1
4.847473750E0,-1.888446324E-2,1.327148378E-1,-1.147553995E-1
4.857473750E0,-6.534512341E-2,1.212131158E-1,-1.077217236E-1
4.867473750E0,-1.018399596E-1,6.499606371E-2,-9.110618383E-2
4.877473750E0,-1.206546128E-1,1.314232964E-2,-8.511970937E-2
4.889473750E0,-1.332384348E-1,-3.804817796E-2,-8.178612590E-2
4.901472187E0,-6.344271451E-2,-7.380997390E-2,-6.756169349E-2
4.911473750E0,3.569198400E-2,-7.042403519E-2,-6.016149744E-2
4.923472187E0,5.201081187E-2,-4.173082113E-2,-3.682644665E-2
4.933473750E0,2.944370359E-2,-4.893903062E-2,-3.157300502E-2
4.943473750E0,4.417428374E-2,-6.614797749E-3,-3.007202223E-2
4.953473750E0,5.867796764E-2,1.453859266E-2,-2.097885683E-2
4.965473750E0,2.684316412E-2,2.171189524E-2,-1.064650831E-3
4.975473750E0,-3.563962504E-2,1.808161102E-2,1.019272301E-2
4.987472187E0,-8.731882274E-2,-1.764527895E-2,3.474950418E-2
4.997473750E0,-1.300619394E-1,-4.735078290E-2,6.173229590E-2
5.007473750E0,-1.382998824E-1,-5.407030135E-2,7.428121567E-2
5.019473750E0,-1.247561350E-1,-3.370230645E-2,9.168214351E-2
5.029473750E0,-1.302015632E-1,-1.043706853E-2,1.088736355E-1
5.039473750E0,-1.281595230E-1,2.600540640E-3,1.041437984E-1
5.051473750E0,-1.473407000E-1,1.289798319E-2,9.436995536E-2
5.061473750E0,-1.899092793E-1,-8.412486874E-3,8.820894361E-2
5.073472187E0,-2.079210728E-1,-7.417649496E-3,7.670722157E-2
5.083473750E0,-1.721418202E-1,2.401573025E-2,7.065092772E-2
5.093473750E0,-1.419650763E-1,6.930702180E-2,8.190830052E-2
5.105473750E0,-1.118756011E-1,7.962191850E-2,8.204792440E-2
5.115473750E0,-1.160992980E-1,6.026621908E-2,8.300785720E-2
5.125486250E0,-1.178446338E-1,8.052948862E-2,7.396705449E-2
5.137473750E0,-1.151917279E-1,5.490805954E-2,6.368706375E-2
5.147473750E0,-1.231155246E-1,2.497566119E-2,6.051056460E-2
5.157473750E0,-1.094670519E-1,1.825614460E-2,4.799655452E-2
5.167473750E0,-8.779006451E-2,1.403244678E-2,5.331980810E-2
5.177473750E0,-6.672393531E-2,2.288126573E-2,8.555603772E-2
5.189472187E0,-4.651302472E-2,1.036725566E-2,1.096066758E-1
5.199472187E0,-6.337290257E-2,1.110029407E-2,1.275835633E-1
5.209473750E0,-5.345943570E-2,2.912954427E-2,1.348965019E-1
5.221472187E0,-2.675589733E-2,2.195624262E-2,1.231329814E-1
5.231472187E0,-3.928736225E-2,-1.291543595E-3,1.061683744E-1
5.241472187E0,-4.146902263E-2,-2.535963431E-2,8.215264976E-2
5.251472187E0,-1.699950732E-2,-3.853686899E-2,7.370525599E-2
5.261473750E0,2.809980186E-3,-4.309218004E-2,7.970918715E-2
5.271473750E0,2.488839440E-2,-3.221877664E-2,7.648032904E-2
5.281473750E0,6.599090248E-2,-1.321214251E-2,7.103490084E-2
5.291473750E0,1.136558428E-1,-6.335545331E-3,6.487388909E-2
5.301515937E0,1.581093818E-1,-4.677482415E-3,5.359905958E-2
5.313472187E0,1.853365153E-1,-2.115339041E-2,3.569198400E-2
5.323472187E0,1.914102584E-1,-2.167698927E-2,3.068288788E-2
5.333472187E0,1.677086800E-1,3.769911127E-3,4.132939503E-2
5.343472187E0,1.252273768E-1,2.246238664E-2,6.815510988E-2
5.353472187E0,7.250097394E-2,1.855284907E-2,9.098401666E-2
5.363473750E0,2.528982051E-2,-9.459684603E-3,1.048419252E-1
5.373473750E0,1.815142483E-2,-4.979424179E-2,1.076693609E-1
5.383473750E0,5.455899239E-2,-6.536258012E-2,1.086467430E-1
5.395473750E0,1.060113013E-1,-6.677629799E-2,1.157153323E-1
5.405473750E0,1.343729049E-1,-7.234390080E-2,1.189267337E-1
5.417472187E0,1.444259882E-1,-1.027649865E-1,1.133591309E-1
5.427473750E0,1.486845911E-1,-1.153488085E-1,8.831366152E-2
5.437473750E0,1.673945338E-1,-8.038986474E-2,6.745697558E-2
5.447478437E0,1.831548512E-1,-3.328342736E-2,7.089527696E-2
5.459473750E0,1.428028345E-1,3.298672382E-3,8.426449448E-2
5.469473750E0,1.011767387E-1,5.342452973E-2,1.011767387E-1
5.481473750E0,4.431391135E-2,3.982841223E-2,1.088212803E-1
5.491473750E0,-9.250245057E-3,-1.865756884E-2,1.016305238E-1
5.503472187E0,2.865830623E-2,-3.865904361E-2,8.855800331E-2
5.513473750E0,8.028514683E-2,-7.803367078E-2,1.012989059E-1
5.523473750E0,1.036900133E-1,-1.255589873E-1,1.038121805E-1
5.535473750E0,1.698030829E-1,-1.340936422E-1,8.747590333E-2
5.545473750E0,2.128254473E-1,-1.282642484E-1,7.819075137E-2
5.557472187E0,2.282541543E-1,-1.088387296E-1,5.864306167E-2
5.567473750E0,2.397733331E-1,-8.834856749E-2,3.010693006E-2
5.577475312E0,2.372775078E-1,-5.797983706E-2,1.001818944E-2
5.589472187E0,2.183232307E-1,-2.185152285E-2,-6.806784077E-4
5.599473750E0,1.596976221E-1,-1.249655709E-2,-8.168140426E-3
5.609473750E0,1.056971401E-1,-2.757620253E-2,-8.587019518E-3
5.619473750E0,6.183701381E-2,-2.277654596E-2,-7.330382941E-4
5.631473750E0,2.715732343E-2,9.773843922E-3,1.331686229E-2
5.643472187E0,4.485496320E-3,3.405137360E-2,2.834414691E-2
5.653473750E0,-1.656317525E-2,1.719149388E-2,2.309070528E-2
5.663473750E0,-3.780383244E-2,5.445427261E-3,9.616764262E-3
5.675472187E0,-2.396337129E-2,2.033308521E-2,1.308996929E-3
5.685473750E0,-1.761037298E-2,4.607669264E-2,-1.919862116E-3
5.695473750E0,-4.911356419E-2,5.045747012E-2,-3.141592606E-4
5.707473750E0,-9.985028952E-2,5.064945295E-2,7.801621687E-3
5.717473750E0,-1.028522551E-1,7.255333662E-2,1.151917316E-2
5.727473750E0,-9.770353138E-2,7.002261281E-2,4.607669078E-3
5.739473750E0,-1.092925146E-1,3.270747140E-2,-2.015855350E-2
5.749473750E0,-1.107062325E-1,-3.141592606E-4,-4.586725309E-2
5.761472187E0,-1.038994491E-1,-3.125884756E-2,-6.255260110E-2
5.771473750E0,-9.135053307E-2,-4.462806880E-2,-7.154104859E-2
5.781473750E0,-6.768386811E-2,-3.122393973E-2,-8.318239450E-2
5.791473750E0,-5.731661245E-2,-6.091198884E-3,-8.435176313E-2
5.803472187E0,-8.754571527E-2,-2.904227935E-2,-6.586872786E-2
5.813472187E0,-6.319837272E-2,-1.544616371E-2,-6.764896214E-2
5.823472187E0,-3.652974218E-2,-4.014257342E-3,-6.908012927E-2
5.833472187E0,-6.572909653E-2,-9.477137588E-3,-6.633996218E-2
5.843472187E0,-7.478735596E-2,-2.644173801E-2,-6.508332491E-2
5.853472187E0,-8.676031977E-2,-2.707005665E-2,-6.199409440E-2
5.863473750E0,-6.778858602E-2,-7.888888009E-3,-5.677555874E-2
5.873473750E0,-2.813470736E-2,1.336922217E-2,-5.356415361E-2
5.885472187E0,-4.434881732E-2,-9.773843922E-4,-3.967133537E-2
5.895473750E0,-6.583382189E-2,-1.727875881E-2,-3.323106840E-2
5.905473750E0,-7.546803355E-2,-3.214896470E-2,-1.600466855E-2
5.915473750E0,-6.326818466E-2,-1.017526910E-2,1.165879890E-2
5.927473750E0,-8.384561539E-2,-2.186897583E-2,5.487314984E-2
5.937473750E0,-8.026769012E-2,-3.509857133E-2,6.073745713E-2
5.949473750E0,-6.070255116E-2,-4.591961205E-2,3.947934881E-2
5.959473750E0,-3.902556375E-2,-4.860742018E-2,2.193878777E-2
5.969473750E0,-3.141592606E-4,-6.185446680E-2,-8.866272867E-3
5.981473750E0,3.981095925E-2,-8.991936594E-2,-4.445353523E-2
5.991473750E0,6.932447851E-2,-7.330382615E-2,-4.448844120E-2
6.003472187E0,8.728391677E-2,-4.389503226E-2,-8.307767101E-3
6.013473750E0,8.110544831E-2,-2.429498360E-2,1.666789502E-2
6.023473750E0,7.166321576E-2,-2.902482450E-2,2.448697016E-2
6.035473750E0,6.396631896E-2,-5.742133036E-2,1.603957638E-2
6.045473750E0,8.494517207E-2,-6.005677953E-2,-6.806783844E-3
6.055473750E0,1.175479218E-1,-8.403760195E-2,-2.768092230E-2
6.067473750E0,1.670105606E-1,-1.110727564E-1,-5.321509019E-2
6.077473750E0,2.034006715E-1,-1.227315515E-1,-7.885397226E-2
6.089472187E0,2.467371970E-1,-1.471138000E-1,-9.342747182E-2
6.099473750E0,2.660579979E-1,-1.379682720E-1,-8.103563637E-2
6.109473750E0,2.505594790E-1,-9.726719558E-2,-6.644468755E-2
6.121473750E0,1.921782047E-1,-6.251769513E-2,-5.881759524E-2
6.131473750E0,1.303237379E-1,-6.485643238E-2,-4.968952388E-2
6.143472187E0,7.721336931E-2,-6.356488913E-2,-5.906194076E-2
6.153473750E0,5.998696759E-2,-4.181808978E-2,-8.213519305E-2
6.163473750E0,3.373721614E-2,-2.609267272E-2,-1.004087925E-1
6.175472187E0,1.022762898E-2,-1.438151300E-2,-1.094670519E-1
6.185473750E0,1.146681327E-2,-2.202605456E-2,-1.070934013E-1
6.195473750E0,5.340707488E-3,-3.649483621E-2,-9.138543904E-2
6.207473750E0,8.150687441E-3,-6.335545331E-2,-8.342673630E-2
6.217473750E0,1.104793418E-2,-8.991936594E-2,-7.705628872E-2
6.229472187E0,2.363175713E-2,-8.318239450E-2,-7.733553648E-2
6.239473750E0,5.258677155E-2,-2.012364566E-2,-8.333947510E-2
6.249473750E0,6.969099492E-2,5.286602303E-2,-6.764896214E-2
6.261472187E0,4.173082113E-2,1.048593819E-1,-4.824090004E-2
6.271473750E0,3.647738136E-3,9.047786891E-2,-5.030038953E-2
6.283472187E0,-4.735078290E-2,5.298819765E-2,-5.441936478E-2
6.293473750E0,-6.965608895E-2,1.886700839E-2,-3.028146178E-2
6.303473750E0,-6.382668763E-2,-1.221730490E-4,-9.424777818E-4
6.315472187E0,-2.823942713E-2,-3.230604529E-2,4.206243437E-3
6.325473750E0,6.894050632E-3,-4.483750835E-2,-2.268928074E-4
6.335473750E0,5.326744914E-2,-4.694935679E-2,-7.347836159E-3
6.347472187E0,1.039169058E-1,-7.311183959E-2,-2.213077433E-2
6.357473750E0,9.208357334E-2,-6.426302344E-2,-4.143411666E-2
6.367473750E0,5.119050667E-2,-2.726204321E-2,-5.897467583E-2
6.377473750E0,1.562069636E-2,1.506219152E-2,-7.496189326E-2
6.389473750E0,-1.507964451E-2,5.304055661E-2,-8.292059600E-2
6.401472187E0,-4.715879634E-2,4.689699784E-2,-8.614945412E-2
6.411473750E0,-7.740534842E-2,3.897320107E-2,-8.326965570E-2
6.423472187E0,-1.059240326E-1,2.918190509E-2,-6.958627701E-2
6.433473750E0,-1.047895700E-1,2.691297606E-2,-5.405284837E-2
6.443473750E0,-9.047786891E-2,1.935570128E-2,-3.153809905E-2
6.453473750E0,-8.876744658E-2,2.982767671E-2,1.448623254E-3
6.465473750E0,-1.027824357E-1,4.345869645E-2,3.689625859E-2
6.475473750E0,-1.102175415E-1,5.555383116E-2,5.440191180E-2
6.487472187E0,-1.112472862E-1,6.703809649E-2,6.063273922E-2
6.497473750E0,-1.111774743E-1,6.005677953E-2,5.923647434E-2
6.507473750E0,-1.103920713E-1,4.708898440E-2,5.551892146E-2
6.519473750E0,-9.724974632E-2,2.506292798E-2,4.199262336E-2
6.529473750E0,-9.749408811E-2,-2.809980186E-3,2.747148275E-2
6.539476875E0,-8.595746756E-2,-1.953023486E-2,1.003564335E-2
6.551473750E0,-6.761405617E-2,-4.146902263E-2,2.021091245E-2
6.561473750E0,-5.415756628E-2,-3.541272879E-2,2.932153083E-2
6.573472187E0,-6.372196972E-2,-6.981316983E-5,4.139921069E-2
6.583473750E0,-8.524188399E-2,3.169517964E-2,4.928809777E-2
6.593473750E0,-1.097812131E-1,5.551892146E-2,3.721041977E-2
6.605473750E0,-1.456477195E-1,5.047492310E-2,1.987930015E-2
6.615473750E0,-1.531875432E-1,4.714134336E-2,5.550147034E-3
6.625486250E0,-1.550375968E-1,4.284783453E-2,2.059488557E-2
6.637473750E0,-1.377239376E-1,4.263839498E-2,5.679301545E-2
6.647473750E0,-1.325228512E-1,4.646066576E-2,9.344492853E-2
6.659472187E0,-1.233773232E-1,3.867649660E-2,1.145634130E-1
6.669473750E0,-1.220159680E-1,2.438225038E-2,1.172163114E-1
6.679473750E0,-1.107062325E-1,2.387610450E-2,1.126610041E-1
6.691473750E0,-1.001993492E-1,5.166174378E-3,9.000662714E-2
6.701473750E0,-1.055575162E-1,7.155850180E-4,7.613126189E-2
6.711473750E0,-1.032536775E-1,8.831365965E-3,7.693411410E-2
6.723473750E0,-9.908234328E-2,2.354449220E-2,8.206538111E-2
6.733473750E0,-8.335692436E-2,3.024655581E-2,8.477064222E-2
6.745472187E0,-7.264060527E-2,3.068288788E-2,8.960520476E-2
6.755473750E0,-4.462806880E-2,3.153809905E-2,8.051203936E-2
6.765473750E0,-2.467895485E-2,1.401499379E-2,6.307619810E-2
6.777473750E0,-1.474803220E-2,1.103048120E-2,3.970624134E-2
6.787473750E0,-1.656317525E-2,1.089085452E-2,3.138101846E-2
6.797473750E0,-2.703515068E-2,2.881538495E-2,2.687807009E-2
6.809473750E0,-4.530874640E-2,4.085815698E-2,4.351105914E-2
6.819473750E0,-4.134684801E-2,4.310963303E-2,5.630432069E-2
6.831472187E0,-4.009021446E-2,1.609193534E-2,6.267477572E-2
6.841473750E0,-2.431243658E-2,-5.061454722E-4,4.693190381E-2
6.851473750E0,7.853981806E-4,-2.251474652E-3,2.935643867E-2
6.863473750E0,4.096287861E-2,-4.834562074E-3,2.094395086E-2
6.873473750E0,7.541567832E-2,2.607521974E-2,3.701843321E-2
6.883473750E0,8.665559441E-2,7.466518879E-2,6.445501000E-2
6.895473750E0,4.125958309E-2,8.115781099E-2,9.693558514E-2
6.905473750E0,4.485496320E-3,5.173156038E-2,1.084198505E-1
6.917472187E0,-1.703441329E-2,8.150687441E-3,1.307949722E-1
6.927473750E0,8.203047328E-3,1.153662615E-2,1.481086463E-1
6.937473750E0,5.139994621E-2,8.203047328E-3,1.563291401E-1
6.949473750E0,3.759439290E-2,-3.174753860E-2,1.719498336E-1
6.959473750E0,5.934119225E-3,-6.771877408E-2,1.703790426E-1
6.969473750E0,-1.183333248E-2,-9.042550623E-2,1.584060788E-1
6.981473750E0,-4.562290758E-2,-9.628981352E-2,1.575508714E-1
6.991473750E0,-5.501277745E-2,-9.107127786E-2,1.581617296E-1
7.003472187E0,-2.384119667E-2,-6.756169349E-2,1.518611014E-1
7.013473750E0,1.218239777E-2,-5.496041849E-2,1.278453618E-1
7.023473750E0,2.515019476E-2,-5.407030135E-2,1.068316028E-1
7.035473750E0,5.906194076E-2,-2.551671304E-2,8.185594529E-2
7.045473750E0,1.106538773E-1,-3.316125658E-4,6.974335760E-2
7.055473750E0,1.400626749E-1,2.932153177E-3,5.822418258E-2
7.067473750E0,1.492082030E-1,-5.427973811E-3,4.124213010E-2
7.077473750E0,1.406560838E-1,-4.782202188E-3,4.249876738E-2
7.087473750E0,1.130973324E-1,-2.923426405E-2,5.501277745E-2
7.099473750E0,8.237954229E-2,-5.427974090E-2,5.866051465E-2
7.109473750E0,6.815510988E-2,-7.136651129E-2,6.995279342E-2
7.121473750E0,4.263839498E-2,-1.018399596E-1,7.295475900E-2
7.131473750E0,2.223549411E-2,-1.056447774E-1,6.834709644E-2
7.141473750E0,1.762782596E-2,-8.688248694E-2,7.133160532E-2
7.153473750E0,2.637192421E-2,-5.658357590E-2,6.944665313E-2
7.163473750E0,4.216715321E-2,-2.494075522E-2,5.689773336E-2
7.175472187E0,3.930481523E-2,-2.211332135E-2,5.719443783E-2
7.185473750E0,3.110176697E-2,-2.303834632E-2,6.260495633E-2
7.195473750E0,1.996656694E-2,-1.085594762E-2,7.077310234E-2
7.207473750E0,-3.248057887E-2,-3.080506064E-2,7.990117371E-2
7.217473750E0,-5.689773336E-2,-3.928736225E-2,8.381070942E-2
7.227473750E0,-6.277949363E-2,-3.665191308E-2,8.717919886E-2
7.239473750E0,-6.077236310E-2,-5.183627829E-3,7.726572454E-2
7.249473750E0,-5.892231688E-2,1.431170036E-3,5.480333790E-2
7.259473750E0,-4.214970022E-2,1.247910410E-2,2.483603545E-2
7.271473750E0,-7.429866493E-2,2.061233856E-2,9.459684603E-3
7.283472187E0,-1.172861233E-1,3.768165782E-2,-1.692969352E-3
7.293473750E0,-1.254717261E-1,3.235840425E-2,-1.146681327E-2
7.303473750E0,-1.141270772E-1,6.152285635E-2,-1.494001877E-2
7.315472187E0,-9.637708217E-2,7.443828881E-2,-5.969026126E-3
7.325473750E0,-8.632398397E-2,6.195918843E-2,-2.474876866E-2
7.335473750E0,-8.518952131E-2,1.713913307E-2,-5.352924764E-2
7.347472187E0,-5.818927661E-2,-3.284709528E-2,-8.372344077E-2
7.357473750E0,-2.637192421E-2,-3.110176697E-2,-1.081406027E-1
7.367473750E0,1.745329246E-5,-1.846558414E-2,-1.083151326E-1
7.377473750E0,-5.393067375E-3,-2.960078418E-2,-1.057494953E-1
7.389473750E0,-4.625122529E-3,-2.701769583E-2,-1.087340117E-1
7.401472187E0,-8.674286306E-3,-2.731440216E-2,-9.529497474E-2
7.411473750E0,-9.948376566E-3,-1.244419720E-2,-9.019861370E-2
7.421473750E0,-1.637118869E-2,-8.709193207E-3,-8.463101834E-2
7.433472187E0,-3.593632951E-2,-2.005383372E-2,-9.096655995E-2
7.443473750E0,-5.234242231E-2,-2.658136375E-2,-8.047713339E-2
7.453473750E0,-5.688028038E-2,-1.799434423E-2,-7.171557844E-2
7.465473750E0,-1.096066739E-2,-1.666789502E-2,-7.358308136E-2
7.475473750E0,-1.141445339E-2,-4.721115530E-2,-7.281513512E-2
7.487472187E0,-3.333578818E-3,-6.337290257E-2,-7.405432314E-2
7.497473750E0,1.375319436E-2,-7.447320223E-2,-7.499679923E-2
7.507473750E0,1.089085452E-2,-7.096508890E-2,-6.698573381E-2
7.519472187E0,-1.771509275E-2,-6.981316954E-2,-5.892231688E-2
7.529473750E0,-3.103195317E-2,-6.204645336E-2,-4.740314186E-2
7.539473750E0,-2.426007576E-2,-3.907792270E-2,-3.876376152E-2
7.551473750E0,1.326450263E-3,-1.047197584E-4,-4.040437192E-2
7.561473750E0,6.632251316E-4,1.431170036E-3,-4.551818594E-2
7.573472187E0,2.752384171E-2,3.839724232E-3,-7.501424849E-2
7.583473750E0,4.056145251E-2,8.045967668E-3,-8.511970937E-2
7.593473750E0,5.880014226E-2,8.726646047E-5,-8.018042892E-2
7.605473750E0,6.096434966E-2,1.656317525E-2,-5.969025940E-2
7.615473750E0,5.401793867E-2,8.831365965E-3,-2.689552307E-2
7.625487812E0,3.944443911E-2,-8.185594343E-3,-8.220500313E-3
7.637473750E0,7.503170520E-2,-9.075712413E-3,-2.043780498E-2
7.647473750E0,1.151568219E-1,-1.881464943E-2,-5.991715193E-2
7.659473750E0,1.422443390E-1,-7.253587991E-2,-1.030093357E-1
7.669473750E0,1.355422735E-1,-9.190903604E-2,-1.310044080E-1
7.679473750E0,1.465727538E-1,-5.850343779E-2,-1.537635028E-1
7.691473750E0,1.478642970E-1,1.404990070E-2,-1.630137563E-1
7.701473750E0,1.235518605E-1,5.597271025E-2,-1.601688713E-1
7.711473750E0,9.428268671E-2,3.434807807E-2,-1.539205909E-1
7.723473750E0,5.487314984E-2,-1.734857261E-2,-1.502553970E-1
7.733473750E0,5.218534265E-3,-5.808455870E-2,-1.667487621E-1
7.745472187E0,-3.553490341E-2,-4.368559271E-2,-1.728050560E-1
7.755473750E0,-3.989822790E-2,-2.302089334E-2,-1.719498336E-1
7.765473750E0,-1.825614460E-2,-2.364921197E-2,-1.695412844E-1
7.777473750E0,-5.951572675E-3,-3.817034885E-2,-1.723338068E-1
7.787473750E0,1.759291813E-2,-4.710643739E-2,-1.880068630E-1
7.797473750E0,6.696828455E-2,-5.508258939E-2,-2.007477731E-1
7.809473750E0,1.207942367E-1,-6.131341681E-2,-2.017775178E-1
7.819473750E0,1.720021963E-1,-2.836159989E-2,-1.817062348E-1
7.831472187E0,1.748470813E-1,1.221730467E-2,-1.396787018E-1
7.841473750E0,1.332907975E-1,4.235913977E-2,-9.044296294E-2
7.851473750E0,8.990190923E-2,7.641051710E-2,-5.567600206E-2
7.863473750E0,4.420918971E-2,1.014385372E-1,-4.347615317E-2
7.873473750E0,2.563888580E-2,9.379399568E-2,-3.593632951E-2
7.883473750E0,1.008800324E-2,8.452629298E-2,-5.033529550E-2
7.895473750E0,-2.045525797E-2,3.295181692E-2,-5.773549154E-2
7.905473750E0,-4.134684801E-2,1.000073645E-2,-5.272639543E-2
7.917472187E0,-1.153662615E-2,1.534144394E-2,-4.860742018E-2
7.927473750E0,1.853539608E-2,2.305579931E-2,-4.153883457E-2
