"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.719425558E1,-6.958433986E-1,1.509377807E-1,-8.466869593E-2
3.720421058E1,-6.261340380E-1,8.239385486E-2,-4.484295100E-2
3.721416658E1,-5.074753165E-1,-2.892840654E-2,3.354586288E-2
3.722412258E1,-3.551932573E-1,-1.277731508E-1,1.307431906E-1
3.723407758E1,-2.114920169E-1,-2.011280656E-1,2.200019658E-1
3.724403358E1,-1.358550787E-1,-2.389615774E-1,2.773640156E-1
3.725398958E1,-9.993968904E-2,-1.993752867E-1,2.983627617E-1
3.726394458E1,-9.019574523E-2,-1.231511980E-1,2.973248363E-1
3.727390058E1,-1.013826206E-1,-4.224676639E-2,2.632571459E-1
3.728385658E1,-9.669353813E-2,4.838442057E-2,2.211422473E-1
3.729381158E1,-7.762876153E-2,1.143144369E-1,1.843536198E-1
3.730376758E1,-5.010888353E-2,1.230411679E-1,1.622662544E-1
3.731372258E1,-4.384699464E-2,6.430888176E-2,1.391737163E-1
3.732367858E1,-4.293303192E-2,-5.135032535E-2,1.142027080E-1
3.733363458E1,-4.577435926E-2,-1.677645445E-1,9.010323137E-2
3.734358958E1,-3.003011271E-2,-1.863236725E-1,6.350710243E-2
3.735354558E1,-7.140345406E-4,-6.979358941E-2,5.499696732E-2
3.736350158E1,9.085202590E-3,7.429481298E-2,5.409592763E-2
3.737345658E1,-6.806679070E-3,1.599620432E-1,5.020691454E-2
3.738341258E1,-5.202344060E-2,1.557636857E-1,3.843603656E-2
3.739336758E1,-1.302356869E-1,1.257812977E-1,9.890412912E-3
3.740332358E1,-1.841046959E-1,9.122874588E-2,-2.920734696E-2
3.741327958E1,-1.844969839E-1,4.261434078E-2,-6.228380650E-2
3.742323458E1,-1.312379539E-1,-1.547909342E-2,-7.515498996E-2
3.743319058E1,-4.533370584E-2,-8.675619960E-2,-7.346601039E-2
3.744314658E1,4.250084609E-2,-2.164606899E-1,-6.973264366E-2
3.745310158E1,1.449531913E-1,-3.761193156E-1,-2.319843136E-2
3.746305758E1,2.788908184E-1,-4.996622205E-1,7.665993273E-2
3.747301358E1,4.240549505E-1,-5.372769237E-1,1.758903861E-1
3.748296858E1,5.457478166E-1,-5.781089664E-1,2.544140220E-1
3.749292458E1,6.636661887E-1,-6.258213520E-1,3.133902550E-1
3.750287958E1,7.945672274E-1,-6.452672482E-1,3.179743588E-1
3.751283558E1,8.533378839E-1,-6.521989107E-1,2.818858624E-1
3.752279158E1,7.101545334E-1,-7.181020975E-1,2.362545282E-1
3.753274658E1,3.187561631E-1,-8.109399080E-1,1.142876074E-1
3.754270258E1,-1.322903782E-1,-7.070136666E-1,-9.790490568E-2
3.755265858E1,-4.291769266E-1,-3.276181221E-1,-3.000398874E-1
3.756261358E1,-4.875569940E-1,1.243682057E-1,-4.331973493E-1
3.757256958E1,-3.229874969E-1,4.487271011E-1,-4.745184183E-1
3.758252458E1,-3.154894337E-2,5.437163711E-1,-3.895166516E-1
3.759248058E1,3.049007356E-1,4.266581237E-1,-2.151618898E-1
3.760243658E1,6.003047228E-1,1.620399058E-1,-2.869325131E-2
3.761239158E1,8.247993588E-1,-9.691602737E-2,8.143485337E-2
3.762234758E1,8.795115948E-1,-3.048564494E-1,8.923486620E-2
3.763230358E1,7.688207626E-1,-3.768528700E-1,3.216412663E-2
3.764225858E1,4.975180030E-1,-3.405087888E-1,-5.453389138E-2
3.765221458E1,1.232035458E-1,-2.364055663E-1,-1.792974025E-1
3.766217058E1,-3.144332170E-1,-8.021220565E-2,-3.071152866E-1
3.767212558E1,-7.842209339E-1,9.736178815E-2,-4.518477023E-1
3.768208158E1,-1.145867705E0,3.293113112E-1,-5.748561621E-1
3.769203658E1,-1.300396323E0,5.016708374E-1,-6.421669722E-1
3.770199258E1,-1.198318601E0,5.844962001E-1,-6.089071631E-1
3.771194858E1,-8.726925850E-1,6.058124304E-1,-4.621947110E-1
3.772190283E1,-4.355488420E-1,5.398890972E-1,-2.417693734E-1
3.773185883E1,-3.785367683E-2,3.965430856E-1,-2.420030162E-2
3.774181483E1,2.370004058E-1,2.321940064E-1,1.304036528E-1
3.775176983E1,3.704999089E-1,1.372933239E-1,2.161904722E-1
3.776172583E1,3.797996342E-1,8.447418362E-2,2.556397021E-1
3.777168083E1,3.205299079E-1,7.222231477E-2,2.582533360E-1
3.778163683E1,2.277584225E-1,8.114059269E-2,2.264388502E-1
3.779159283E1,1.427199692E-1,6.621623784E-2,1.908251941E-1
3.780154783E1,6.013210118E-2,5.803688616E-2,1.597917676E-1
3.781150383E1,2.193384804E-2,8.601312339E-2,1.566361934E-1
3.782145983E1,1.540307794E-2,7.082960010E-2,1.774069965E-1
3.783141483E1,-1.156990882E-3,-2.904986404E-2,1.891051978E-1
3.784137083E1,6.985796150E-3,-1.195691824E-1,1.710751206E-1
3.785132583E1,5.173968524E-2,-1.440263242E-1,1.658412218E-1
3.786128183E1,8.551166207E-2,-1.443040520E-1,1.567329168E-1
3.787123783E1,9.316985309E-2,-9.589017183E-2,1.373070180E-1
3.788119283E1,1.066835299E-1,-1.689761877E-2,1.300272644E-1
3.789114883E1,1.272495240E-1,4.300885648E-2,1.496438384E-1
3.790110483E1,1.578848213E-1,7.111710310E-2,1.987324506E-1
3.791105983E1,2.143134773E-1,4.364233091E-2,2.867336869E-1
3.792101583E1,2.547380328E-1,-4.854466766E-2,3.546324968E-1
3.793097183E1,2.434225231E-1,-1.925132871E-1,3.768512309E-1
3.794092683E1,2.349889129E-1,-2.654208243E-1,3.645474613E-1
3.795088283E1,2.362022400E-1,-2.455491126E-1,3.326110840E-1
3.796083783E1,2.405354977E-1,-1.568417698E-1,2.887680829E-1
3.797079383E1,2.306445241E-1,2.901891805E-2,2.586711645E-1
3.798074983E1,1.966957748E-1,2.302815020E-1,2.580277324E-1
3.799070483E1,1.382276714E-1,4.193116128E-1,2.704822719E-1
3.800066083E1,4.229941219E-2,5.063537955E-1,2.580369413E-1
3.801061683E1,-6.112018600E-2,4.987259507E-1,2.229183763E-1
3.802057183E1,-1.399787813E-1,3.967641592E-1,1.764448881E-1
3.803052783E1,-1.935075223E-1,2.181739062E-1,1.136701852E-1
3.804048283E1,-1.620447338E-1,8.311532438E-2,7.610553503E-2
3.805043883E1,-3.170377761E-2,1.720069442E-3,1.257165074E-1
3.806039483E1,1.687852740E-1,-8.301168680E-2,2.707782388E-1
3.807034983E1,3.934165239E-1,-1.496383846E-1,5.048368573E-1
3.808030583E1,5.663092136E-1,-2.362201512E-1,7.795957327E-1
3.809026183E1,6.314328313E-1,-3.449466228E-1,1.010782480E0
3.810021683E1,6.001560092E-1,-4.267649651E-1,1.130017400E0
3.811017283E1,4.913837016E-1,-4.547926188E-1,1.139435053E0
3.812012783E1,3.253365755E-1,-4.245295823E-1,1.014423132E0
3.813008383E1,1.307662874E-1,-3.220729828E-1,7.772686481E-1
3.814003983E1,-9.450846910E-2,-2.001817971E-1,5.244320631E-1
3.814999483E1,-3.413169086E-1,-3.813910484E-2,3.176929653E-1
3.815995083E1,-5.473598838E-1,1.515824050E-1,1.721685082E-1
3.816990683E1,-6.606371999E-1,2.909978330E-1,6.971216947E-2
3.817986183E1,-6.448526978E-1,3.603560030E-1,-8.808700368E-3
3.818981783E1,-5.221360922E-1,3.762462735E-1,-3.542086855E-2
3.819977383E1,-3.605866134E-1,3.488729596E-1,6.244700868E-3
3.820972883E1,-2.306112796E-1,3.389436305E-1,6.073803827E-2
3.821968483E1,-1.480082572E-1,3.642238081E-1,1.105935499E-1
3.822963983E1,-1.106534228E-1,4.274230301E-1,1.485822052E-1
3.823959583E1,-1.108668074E-1,4.633751810E-1,1.530175656E-1
3.824955183E1,-1.036411151E-1,4.931032658E-1,1.415041834E-1
3.825950683E1,-6.677940488E-2,5.213131905E-1,1.254068017E-1
3.826946283E1,-5.052639171E-2,4.933374524E-1,9.409896284E-2
3.827941883E1,-3.928779811E-2,4.245496988E-1,7.910515368E-2
3.828937383E1,-2.447769046E-2,3.337446749E-1,7.411385328E-2
3.829932983E1,-2.129255049E-2,2.697854042E-1,6.403379142E-2
3.830928483E1,-3.459930047E-2,2.326886356E-1,4.954406619E-2
3.831924083E1,-8.547645807E-2,2.035979331E-1,2.502645738E-2
3.832919683E1,-1.568715423E-1,1.728354990E-1,-1.406288706E-2
3.833915183E1,-2.282113135E-1,1.563508213E-1,-6.770697236E-2
3.834910783E1,-2.603543401E-1,1.600470245E-1,-1.130888388E-1
3.835906383E1,-2.652461529E-1,1.847342253E-1,-1.415201426E-1
3.836901883E1,-2.447579205E-1,2.038876861E-1,-1.607124805E-1
3.837897483E1,-2.257155925E-1,1.964931488E-1,-1.813088655E-1
3.838892983E1,-2.047330737E-1,2.024149597E-1,-2.001773566E-1
3.839888583E1,-1.688807756E-1,2.000170201E-1,-2.014463693E-1
3.840884183E1,-1.309752017E-1,1.277497560E-1,-1.967253834E-1
3.841879683E1,-5.511615425E-2,-3.447400779E-2,-1.841744334E-1
3.842875283E1,7.766958326E-2,-2.593241632E-1,-1.562929899E-1
3.843870883E1,2.668435574E-1,-4.408122301E-1,-1.187244430E-1
3.844866383E1,3.976228833E-1,-5.485472083E-1,-7.792001963E-2
3.845861983E1,4.650596082E-1,-5.267074108E-1,-2.240725420E-2
3.846857483E1,4.479940832E-1,-4.347010553E-1,2.980828099E-2
3.847853083E1,4.065577686E-1,-3.443426788E-1,4.415341839E-2
3.848848683E1,4.220882654E-1,-2.644281387E-1,3.199209645E-2
3.849844183E1,5.303991437E-1,-1.912707686E-1,1.810156927E-2
3.850839783E1,7.052093148E-1,-1.922870278E-1,3.392021358E-2
3.851835383E1,7.670567036E-1,-2.974447608E-1,5.293148011E-2
3.852830883E1,5.844882131E-1,-4.512343407E-1,7.399255782E-2
3.853826483E1,1.851234138E-1,-5.227133036E-1,2.735907584E-2
3.854822083E1,-2.864427865E-1,-4.094049037E-1,-1.247249991E-1
3.855817583E1,-6.169284582E-1,-6.981607527E-2,-2.913699448E-1
3.856813183E1,-7.496833205E-1,3.058291674E-1,-4.257842302E-1
3.857808683E1,-7.066136003E-1,4.872488976E-1,-4.918612838E-1
3.858804283E1,-5.041137338E-1,4.496671557E-1,-4.416532516E-1
3.859799883E1,-2.405919731E-1,2.705436647E-1,-2.806865871E-1
3.860795383E1,1.614899747E-2,2.530114353E-2,-6.350368261E-2
3.861790983E1,2.130549103E-1,-2.108777016E-1,1.465488374E-1
3.862786583E1,2.384244502E-1,-4.550994337E-1,2.856761217E-1
3.863782083E1,7.734981924E-2,-6.075575352E-1,2.889521420E-1
3.864777683E1,-1.871462911E-1,-6.582210064E-1,1.791239232E-1
3.865773183E1,-4.275823534E-1,-5.929680467E-1,-2.742321417E-2
3.866768783E1,-6.046199799E-1,-4.535923302E-1,-2.902745306E-1
3.867764383E1,-7.057003975E-1,-2.793264389E-1,-4.885445237E-1
3.868759883E1,-7.510766983E-1,-1.109635159E-1,-5.919556022E-1
3.869755483E1,-7.062223554E-1,5.982843414E-2,-5.938142538E-1
3.870751083E1,-5.471581817E-1,2.128003985E-1,-5.028880835E-1
3.871746583E1,-2.815648615E-1,3.272984922E-1,-3.384497464E-1
3.872742158E1,-2.495013550E-2,3.351061046E-1,-1.952542365E-1
3.873737658E1,1.632660180E-1,2.789065242E-1,-1.106171310E-1
3.874733258E1,2.736479044E-1,2.259972245E-1,-5.569742620E-2
3.875728858E1,3.195140362E-1,2.130600959E-1,-6.364746392E-2
3.876724358E1,3.298100829E-1,2.649011910E-1,-1.336811483E-1
3.877719958E1,3.253709078E-1,3.178944588E-1,-2.074558139E-1
3.878715558E1,3.203710914E-1,3.342822194E-1,-2.491715699E-1
3.879711058E1,3.144274354E-1,3.069623411E-1,-2.668220103E-1
3.880706658E1,2.908903956E-1,2.610550523E-1,-2.607449293E-1
3.881702158E1,2.538371086E-1,1.785611957E-1,-2.412299514E-1
3.882697758E1,1.884247959E-1,7.000276446E-2,-2.234522849E-1
3.883693358E1,9.474337846E-2,1.978576742E-2,-2.217084914E-1
3.884688858E1,-2.440245077E-2,4.135151207E-2,-2.475877553E-1
3.885684458E1,-1.255349666E-1,9.265625477E-2,-3.011600375E-1
3.886680058E1,-1.704401225E-1,1.516282260E-1,-3.621672094E-1
3.887675558E1,-1.431988776E-1,1.461635381E-1,-3.870898187E-1
3.888671158E1,-5.290014297E-2,1.184253842E-1,-3.637264371E-1
3.889666758E1,5.433221161E-2,9.278972447E-2,-2.689181268E-1
3.890662258E1,1.501711160E-1,5.773799494E-2,-1.154587716E-1
3.891657858E1,2.165797204E-1,1.125634648E-2,2.803971432E-2
3.892653358E1,2.946228683E-1,-6.396170706E-2,1.530681998E-1
3.893648958E1,3.686001003E-1,-1.456273645E-1,2.217966020E-1
3.894644558E1,4.286906123E-1,-1.589072198E-1,2.137693018E-1
3.895640058E1,4.495439827E-1,-1.054990143E-1,1.628137678E-1
3.896635658E1,4.312312901E-1,5.196876824E-3,9.632237256E-2
3.897631258E1,3.472380936E-1,1.350968629E-1,4.814234003E-2
3.898626758E1,2.235094905E-1,2.517203987E-1,4.120986536E-2
3.899622358E1,1.634151191E-1,3.462041020E-1,8.329641819E-2
3.900617858E1,2.264633179E-1,4.250464439E-1,1.766503453E-1
3.901613458E1,3.316105008E-1,3.963488638E-1,2.633310854E-1
3.902609058E1,3.874804378E-1,2.336728722E-1,3.060958683E-1
3.903604558E1,3.819058537E-1,5.211203545E-2,2.835328281E-1
3.904600158E1,3.802354932E-1,-8.080997504E-3,1.627424806E-1
3.905595658E1,4.432315528E-1,3.396604210E-2,3.109485470E-2
3.906591258E1,5.450943112E-1,2.166889608E-2,1.141995192E-2
3.907586858E1,6.541340947E-1,-4.313040525E-2,9.342672676E-2
3.908582358E1,7.233201265E-1,-1.605704874E-1,2.206422091E-1
3.909577958E1,6.761837006E-1,-3.196554780E-1,3.364695907E-1
3.910573558E1,4.948203266E-1,-4.594831467E-1,4.182422161E-1
3.911569058E1,1.473857909E-1,-5.647180080E-1,4.040767848E-1
3.912564658E1,-2.538697720E-1,-5.978277326E-1,2.685748637E-1
3.913560158E1,-5.743004680E-1,-4.640235007E-1,4.573626444E-2
3.914555758E1,-7.931861877E-1,-2.293279171E-1,-1.971136630E-1
3.915551358E1,-9.077056050E-1,3.764934093E-2,-3.815040886E-1
3.916546858E1,-8.888816237E-1,3.055588305E-1,-4.277421534E-1
3.917542458E1,-8.050552607E-1,4.605998695E-1,-3.272801638E-1
3.918538058E1,-6.792049408E-1,4.875425100E-1,-1.321953684E-1
3.919533558E1,-5.162267089E-1,4.377605915E-1,7.359173894E-2
3.920529158E1,-3.480768800E-1,3.465159237E-1,2.299627066E-1
3.921524758E1,-2.133239955E-1,2.497398257E-1,3.025526702E-1
3.922520258E1,-1.200995147E-1,1.448096633E-1,3.239873946E-1
3.923515858E1,-5.475273728E-2,5.731680244E-2,3.302088976E-1
3.924511358E1,-4.662024230E-2,8.060839958E-3,3.051493466E-1
3.925506958E1,-3.324913606E-2,4.120833799E-2,2.919201553E-1
3.926502558E1,-1.240883768E-2,9.624575824E-2,3.199448884E-1
3.927498058E1,1.817463897E-2,1.500695646E-1,3.695838153E-1
3.928493658E1,1.659884490E-2,1.302260906E-1,4.150444865E-1
3.929489258E1,9.964513592E-3,8.320393413E-2,4.623466432E-1
3.930484758E1,-7.081767917E-2,-1.612904295E-2,4.831118584E-1
3.931480358E1,-1.859253794E-1,-1.324591488E-1,4.388321340E-1
3.932475858E1,-2.527190447E-1,-2.108357102E-1,3.545832932E-1
3.933471458E1,-2.703858912E-1,-1.929870546E-1,2.495769560E-1
3.934467058E1,-2.760046124E-1,-1.394071877E-1,1.568829566E-1
3.935462558E1,-2.715195715E-1,-7.578324527E-2,1.048373207E-1
3.936458158E1,-2.626658976E-1,-8.350407705E-3,8.787804097E-2
3.937453758E1,-2.426658124E-1,2.386812679E-2,9.996195138E-2
3.938449258E1,-1.818932742E-1,-9.084230289E-3,1.257040650E-1
3.939444858E1,-8.032584190E-2,-8.252786100E-2,1.689052135E-1
3.940440358E1,4.647897556E-2,-1.939124465E-1,2.019324005E-1
3.941435958E1,1.593401879E-1,-3.322839737E-1,2.070553154E-1
3.942431558E1,2.537798882E-1,-4.232269228E-1,2.024935931E-1
3.943427058E1,3.154818714E-1,-4.809326828E-1,1.781736761E-1
3.944422658E1,3.607380390E-1,-4.956903160E-1,1.433975846E-1
3.945418258E1,3.955053091E-1,-4.181914032E-1,1.105948165E-1
3.946413758E1,4.167493582E-1,-3.250683844E-1,1.309331208E-1
3.947409358E1,3.847197294E-1,-2.170576155E-1,1.305720359E-1
3.948404858E1,3.328751624E-1,-1.141445488E-1,8.881580085E-2
3.949400458E1,2.843754292E-1,-2.152907848E-2,4.135718197E-2
3.950396058E1,1.804229319E-1,3.249687329E-2,-4.185461625E-2
3.951391558E1,-5.165960640E-2,1.374130137E-2,-1.562942564E-1
3.952387158E1,-4.118004739E-1,-6.517295539E-2,-3.174650371E-1
3.953382758E1,-8.212150931E-1,-2.583918162E-2,-5.747131109E-1
3.954378258E1,-1.087169290E0,3.244682252E-1,-8.255466223E-1
3.955373858E1,-1.090031743E0,7.435996532E-1,-9.116072059E-1
3.956369358E1,-8.081161380E-1,1.027031422E0,-8.053907156E-1
3.957364958E1,-3.883154988E-1,9.736866951E-1,-5.833747983E-1
3.958360558E1,5.502223596E-2,6.111601591E-1,-2.989215553E-1
3.959356058E1,4.156244993E-1,1.164751351E-1,-3.308497742E-2
3.960351658E1,6.007376313E-1,-3.436551690E-1,1.697666794E-1
3.961347258E1,5.574382544E-1,-7.398974895E-1,2.840889692E-1
3.962342758E1,3.163869977E-1,-1.020333409E0,2.706818283E-1
3.963338358E1,3.051658906E-2,-1.063680530E0,8.392049372E-2
3.964333858E1,-1.353379041E-1,-8.428905606E-1,-2.087766230E-1
3.965329458E1,-2.263621092E-1,-4.984060526E-1,-4.409238994E-1
3.966325058E1,-3.572181165E-1,-1.796325892E-1,-5.434063077E-1
3.967320558E1,-5.188012123E-1,6.711903214E-2,-5.376846194E-1
3.968316158E1,-5.869395137E-1,2.174398303E-1,-4.445682466E-1
3.969311758E1,-5.212899446E-1,2.994350791E-1,-2.782823145E-1
3.970307258E1,-3.429193795E-1,2.944169044E-1,-1.123500839E-1
3.971302858E1,-1.413564235E-1,1.994379163E-1,-5.335488357E-3
3.972298358E1,4.808060825E-2,3.184786066E-2,4.362433031E-2
3.973293996E1,1.896199584E-1,-1.939795762E-1,4.157152027E-2
3.974289596E1,3.271285594E-1,-3.656679988E-1,7.779468317E-3
3.975285096E1,4.548384547E-1,-4.208607376E-1,-1.664208993E-2
3.976280696E1,5.173385739E-1,-3.972270489E-1,-2.947160043E-2
3.977276296E1,5.383267999E-1,-2.779468000E-1,-2.894826792E-2
3.978271796E1,5.041241050E-1,-1.241846606E-1,-2.323711850E-2
3.979267396E1,4.555589557E-1,3.719160333E-2,1.022234792E-4
3.980262896E1,3.871266246E-1,9.170357883E-2,1.893023960E-2
3.981258496E1,3.224467933E-1,1.083757132E-1,-9.239856154E-3
3.982254096E1,2.934777141E-1,1.199045479E-1,-5.143258348E-2
3.983249596E1,2.695486546E-1,1.127888486E-1,-1.002479419E-1
3.984245196E1,2.094038129E-1,9.050378203E-2,-1.457038522E-1
3.985240796E1,1.469433159E-1,9.980959445E-2,-1.792085916E-1
3.986236296E1,1.088142917E-1,1.320918947E-1,-1.824978590E-1
3.987231896E1,5.253048241E-2,1.083929688E-1,-1.751602143E-1
3.988227396E1,-3.182315500E-3,1.165699363E-1,-1.799949110E-1
3.989222996E1,-1.677195728E-2,1.877949089E-1,-1.692523956E-1
3.990218596E1,-7.118530571E-3,2.264573425E-1,-1.422503442E-1
3.991214096E1,2.901973017E-2,2.108296603E-1,-1.028575450E-1
3.992209696E1,1.094416007E-1,1.937143207E-1,-5.133336037E-2
3.993205296E1,1.793038398E-1,1.680264771E-1,-1.772013679E-2
3.994200796E1,2.026642859E-1,8.286018670E-2,1.234029420E-2
3.995196396E1,1.983494759E-1,-2.198554575E-2,2.803684771E-2
3.996191896E1,1.706861556E-1,-1.212290451E-1,4.196837544E-2
3.997187496E1,1.238607839E-1,-1.759089082E-1,3.809113055E-2
3.998183096E1,8.182039112E-2,-1.565892696E-1,1.747799478E-2
3.999178596E1,1.242094934E-1,2.161637135E-2,2.004423924E-2
4.000174196E1,2.806435823E-1,2.791991830E-1,7.650911808E-2
4.001169796E1,4.408578575E-1,5.021932125E-1,1.905375272E-1
4.002165296E1,4.538543522E-1,5.709009171E-1,3.313191235E-1
4.003160896E1,3.497642875E-1,5.253050923E-1,4.557885230E-1
4.004156396E1,2.447601110E-1,4.552533627E-1,4.563786983E-1
4.005151996E1,2.189189345E-1,3.664439619E-1,3.241345584E-1
4.006147596E1,3.100157976E-1,2.692026198E-1,1.714925468E-1
4.007143096E1,4.379072785E-1,1.744676977E-1,8.552486449E-2
4.008138696E1,5.250104666E-1,6.128415465E-2,1.188761592E-1
4.009134296E1,5.654988885E-1,-1.043721884E-1,2.163518816E-1
4.010129796E1,5.513257980E-1,-3.179007173E-1,3.134768605E-1
4.011125396E1,4.265550077E-1,-5.272263885E-1,3.932937980E-1
4.012120896E1,1.386129558E-1,-7.585280538E-1,3.898450136E-1
4.013116496E1,-2.026943117E-1,-8.107699156E-1,2.367507964E-1
4.014112096E1,-4.725002348E-1,-6.218013167E-1,-2.929446474E-2
4.015107596E1,-6.728311181E-1,-2.667174339E-1,-2.811781466E-1
4.016103196E1,-8.371934295E-1,1.457407027E-1,-4.195021987E-1
4.017098796E1,-9.649140835E-1,5.093547106E-1,-4.280363619E-1
4.018094296E1,-1.012478948E0,7.667473555E-1,-3.144056499E-1
4.019089896E1,-9.593425393E-1,9.034119844E-1,-1.257152557E-1
4.020085396E1,-8.430129886E-1,8.904227018E-1,5.033114552E-2
4.021080996E1,-6.868412495E-1,7.386890054E-1,1.488894522E-1
4.022076596E1,-5.245647430E-1,4.510057867E-1,1.588970870E-1
4.023072096E1,-3.608762920E-1,5.392280221E-2,9.045282751E-2
4.024067696E1,-2.039963752E-1,-3.001439273E-1,3.215922043E-3
4.025063296E1,-8.834498376E-2,-4.929582179E-1,-5.844701454E-2
4.026058796E1,-1.936671510E-2,-4.943422675E-1,-6.455284357E-2
4.027054396E1,2.439052239E-2,-3.001782000E-1,-1.956640184E-2
4.028049896E1,5.880602077E-2,-6.719952077E-2,6.062723696E-2
4.029045496E1,8.037659526E-2,7.621942461E-2,1.653636545E-1
4.030041096E1,1.082119569E-1,1.001734883E-1,2.350039929E-1
4.031036596E1,1.672582328E-1,4.950761795E-2,2.407511771E-1
4.032032196E1,2.277982682E-1,-4.663569480E-2,1.927431822E-1
4.033027796E1,2.727250457E-1,-1.133016720E-1,1.043285951E-1
4.034023296E1,3.144242764E-1,-1.544938385E-1,2.643886022E-2
4.035018896E1,3.352342248E-1,-1.462952942E-1,-3.151338920E-2
4.036014396E1,3.361495435E-1,-5.040925369E-2,-5.348047614E-2
4.037009996E1,3.020716608E-1,2.376878820E-2,-5.065544322E-2
4.038005596E1,2.279894501E-1,7.563038170E-2,-6.631270051E-2
4.039001096E1,1.730910540E-1,9.964394569E-2,-1.006097719E-1
4.039996696E1,1.220054999E-1,6.836032867E-2,-1.249875501E-1
4.040992296E1,7.393463701E-2,-4.613578320E-2,-1.816895306E-1
4.041987796E1,3.980223462E-2,-2.879377604E-1,-2.808856070E-1
4.042983396E1,3.202618286E-2,-5.662589669E-1,-3.860162795E-1
4.043978896E1,4.447060078E-2,-7.790905237E-1,-4.494943321E-1
4.044974496E1,4.853920639E-2,-8.471345305E-1,-4.516611397E-1
4.045970096E1,2.649436146E-2,-7.821861506E-1,-4.146248400E-1
4.046965596E1,5.095655844E-2,-5.566440225E-1,-3.245733082E-1
4.047961196E1,8.882351220E-2,-3.000313938E-1,-2.097282261E-1
4.048956696E1,1.322741807E-1,-1.636472344E-1,-1.030026674E-1
4.049952296E1,1.350694448E-1,-1.748591512E-1,-2.922538482E-2
4.050947896E1,2.337043360E-2,-3.119192123E-1,-1.466544345E-4
4.051943396E1,-2.049945593E-1,-5.202888846E-1,-5.103220791E-2
4.052938996E1,-4.225096405E-1,-6.079450846E-1,-1.735652536E-1
4.053934596E1,-5.600994825E-1,-5.158455372E-1,-2.872249782E-1
4.054930096E1,-5.870319009E-1,-2.159805894E-1,-3.473646045E-1
4.055925696E1,-4.337094426E-1,1.730132401E-1,-3.118606508E-1
4.056921196E1,-1.986532360E-1,4.244078100E-1,-2.087283134E-1
4.057916796E1,5.865925178E-2,4.004206955E-1,-2.013310790E-2
4.058912396E1,3.196044862E-1,1.762413085E-1,1.836938411E-1
4.059907896E1,5.163825154E-1,-9.268710017E-2,3.339669406E-1
4.060903496E1,5.576096773E-1,-3.582871258E-1,4.064432979E-1
4.061899096E1,4.228087366E-1,-5.826840401E-1,3.792931736E-1
4.062894596E1,1.900792420E-1,-6.695330143E-1,2.154408693E-1
4.063890196E1,-3.819040582E-2,-6.070342660E-1,-1.386715565E-2
4.064885696E1,-2.806845605E-1,-4.775270224E-1,-2.422322482E-1
4.065881296E1,-5.494132638E-1,-2.687181532E-1,-4.068033397E-1
4.066876896E1,-7.603218555E-1,-1.925740764E-2,-4.984886944E-1
4.067872396E1,-8.645393848E-1,2.019159794E-1,-5.257008672E-1
4.068867996E1,-8.371409774E-1,3.458133340E-1,-5.169140100E-1
4.069863596E1,-6.818512678E-1,3.929331899E-1,-4.397667348E-1
4.070859096E1,-4.386500716E-1,3.454005420E-1,-3.025672138E-1
4.071854696E1,-1.674678624E-1,2.165533602E-1,-1.667137742E-1
4.072850183E1,7.877782732E-2,5.145522580E-2,-8.095400780E-2
4.073845783E1,2.485397011E-1,-1.059157550E-1,-5.283529311E-2
4.074841383E1,3.470289707E-1,-2.057152838E-1,-4.533129185E-2
4.075836883E1,3.590680361E-1,-2.087475508E-1,-9.014749527E-2
4.076832483E1,3.345824182E-1,-8.351559192E-2,-1.489247978E-1
4.077827983E1,3.130265176E-1,1.050423384E-1,-1.761090159E-1
4.078823583E1,2.871899903E-1,2.658754885E-1,-1.813334972E-1
4.079819183E1,2.693854272E-1,3.668859899E-1,-1.583477557E-1
