"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.280383197E2,3.563727570E1,-1.022022629E1,-2.036855316E1
1.280482757E2,3.561959839E1,-1.026900101E1,-2.013367462E1
1.280582307E2,3.566107941E1,-1.032833862E1,-2.034330750E1
1.280681867E2,3.561190796E1,-1.027527618E1,-2.032254791E1
1.280781417E2,3.558476257E1,-1.029847717E1,-2.045363617E1
1.280880967E2,3.544468689E1,-1.011052704E1,-2.044689941E1
1.280980527E2,3.556259155E1,-9.857326508E0,-2.036406708E1
1.281080077E2,3.584204865E1,-9.504131317E0,-2.000186157E1
1.281179637E2,3.619936371E1,-9.115253448E0,-1.985646820E1
1.281279187E2,3.650862885E1,-8.760917664E0,-1.981647491E1
1.281378747E2,3.673125458E1,-8.574062347E0,-1.918740845E1
1.281478297E2,3.685426331E1,-8.455047607E0,-1.891413116E1
1.281577857E2,3.707398987E1,-8.207427979E0,-1.876365662E1
1.281677407E2,3.712182617E1,-8.240360260E0,-1.854399109E1
1.281776967E2,3.712226105E1,-8.417129517E0,-1.882143402E1
1.281876517E2,3.690133667E1,-8.641487122E0,-1.898913574E1
1.281976077E2,3.682022095E1,-8.839355469E0,-1.902909088E1
1.282075627E2,3.686354828E1,-8.997955322E0,-1.921565247E1
1.282175177E2,3.651599121E1,-9.207366943E0,-1.940322876E1
1.282274737E2,3.650947571E1,-9.309703827E0,-1.937779999E1
1.282374287E2,3.652954102E1,-9.328731537E0,-1.926732635E1
1.282473847E2,3.650553894E1,-9.403125763E0,-1.911511230E1
1.282573397E2,3.656053162E1,-9.592132568E0,-1.927626801E1
1.282672957E2,3.646033478E1,-9.738754272E0,-1.915822601E1
1.282772507E2,3.641683197E1,-9.873928070E0,-1.906130219E1
1.282872067E2,3.636970520E1,-9.954818726E0,-1.922863007E1
1.282971617E2,3.635369873E1,-1.005012512E1,-1.921009827E1
1.283071177E2,3.627099609E1,-1.014413452E1,-1.946443176E1
1.283170727E2,3.610980225E1,-1.033683395E1,-1.957370758E1
1.283270287E2,3.607601929E1,-1.039336014E1,-1.962232971E1
1.283369837E2,3.594186401E1,-1.044603729E1,-1.990192413E1
1.283469397E2,3.595812988E1,-1.051186752E1,-1.980953217E1
1.283568947E2,3.594323730E1,-1.066867828E1,-1.973733521E1
1.283668497E2,3.597009277E1,-1.061275101E1,-1.973992920E1
1.283768057E2,3.601250458E1,-1.070251083E1,-1.947019958E1
1.283867607E2,3.581368256E1,-1.062193298E1,-1.975551605E1
1.283967167E2,3.577616882E1,-1.057619476E1,-1.986268616E1
1.284066717E2,3.599228668E1,-1.048401642E1,-1.996218109E1
1.284166277E2,3.596564484E1,-1.026757050E1,-2.004296875E1
1.284265827E2,3.611025238E1,-1.005760574E1,-1.983801270E1
1.284365387E2,3.608816528E1,-9.891929626E0,-1.967876434E1
1.284464937E2,3.614620209E1,-9.593395233E0,-1.977287292E1
1.284564497E2,3.620417023E1,-9.427932739E0,-1.995457458E1
1.284664047E2,3.623312378E1,-9.255504608E0,-1.973345184E1
1.284763607E2,3.624478149E1,-9.236438751E0,-1.967884064E1
1.284863157E2,3.633927155E1,-9.137863159E0,-1.964739990E1
1.284962717E2,3.634648132E1,-9.116436005E0,-1.973187256E1
1.285062267E2,3.642178345E1,-9.104911804E0,-1.964928436E1
1.285161817E2,3.630285645E1,-9.058567047E0,-1.965894318E1
1.285261377E2,3.637560272E1,-9.053127289E0,-1.990950012E1
1.285360927E2,3.631464386E1,-9.039562225E0,-1.973677063E1
1.285460487E2,3.627167511E1,-9.024860382E0,-1.984805298E1
1.285560037E2,3.608894348E1,-8.954994202E0,-1.995603180E1
1.285659597E2,3.624970245E1,-8.770061493E0,-1.980384827E1
1.285759147E2,3.641728210E1,-8.647750854E0,-1.946380615E1
1.285858707E2,3.658653259E1,-8.572013855E0,-1.935676575E1
1.285958257E2,3.671855927E1,-8.618095398E0,-1.902872467E1
1.286057817E2,3.688809967E1,-8.698837280E0,-1.885871124E1
1.286157367E2,3.696784973E1,-8.733802795E0,-1.872342682E1
1.286256917E2,3.705085754E1,-8.689250946E0,-1.853306580E1
1.286356477E2,3.691242218E1,-8.738407135E0,-1.873258209E1
1.286456027E2,3.700611877E1,-8.760322571E0,-1.860540009E1
1.286555587E2,3.684439087E1,-8.960582733E0,-1.870986938E1
1.286655137E2,3.685636902E1,-9.196228027E0,-1.858202362E1
1.286754697E2,3.691445160E1,-9.554939270E0,-1.860840607E1
1.286854247E2,3.655105591E1,-1.010836411E1,-1.864440918E1
1.286953807E2,3.637316132E1,-1.059675980E1,-1.860542297E1
1.287053357E2,3.624227142E1,-1.121298599E1,-1.894300842E1
1.287152917E2,3.600418091E1,-1.150093460E1,-1.916368103E1
1.287252467E2,3.583384705E1,-1.173983002E1,-1.921126556E1
1.287352027E2,3.559107208E1,-1.210258484E1,-1.935178375E1
1.287451577E2,3.536367798E1,-1.218055725E1,-1.955486298E1
1.287551137E2,3.532901001E1,-1.233064270E1,-1.969174194E1
1.287650687E2,3.527645874E1,-1.228951263E1,-1.978112030E1
1.287750237E2,3.526667786E1,-1.201250458E1,-1.996453857E1
1.287849797E2,3.544509125E1,-1.215336990E1,-1.993235016E1
1.287949347E2,3.537716675E1,-1.213262558E1,-1.974070740E1
1.288048907E2,3.538651276E1,-1.226983261E1,-1.967522430E1
1.288148458E2,3.547951508E1,-1.251948547E1,-1.969403076E1
1.288248018E2,3.552998352E1,-1.252904892E1,-1.927369690E1
1.288347568E2,3.553424835E1,-1.283148956E1,-1.913844299E1
1.288447128E2,3.554292297E1,-1.296614456E1,-1.922392273E1
1.288546678E2,3.548458862E1,-1.328303146E1,-1.894235992E1
1.288646238E2,3.537020111E1,-1.364484406E1,-1.892477417E1
1.288745788E2,3.531095123E1,-1.398665237E1,-1.897125244E1
1.288845348E2,3.520735168E1,-1.417267990E1,-1.897797394E1
1.288944898E2,3.531222534E1,-1.452301025E1,-1.877180481E1
1.289044448E2,3.520542145E1,-1.473001099E1,-1.880010223E1
1.289144008E2,3.495890045E1,-1.507681274E1,-1.870311737E1
1.289243558E2,3.487204742E1,-1.510246658E1,-1.856307983E1
1.289343118E2,3.490673065E1,-1.538568878E1,-1.860157776E1
1.289442668E2,3.472596741E1,-1.546430969E1,-1.864002991E1
1.289542228E2,3.460598755E1,-1.562265778E1,-1.880505371E1
1.289641778E2,3.451557159E1,-1.574279404E1,-1.907009888E1
1.289741338E2,3.444533539E1,-1.587161636E1,-1.931596375E1
1.289840888E2,3.424947357E1,-1.578136063E1,-1.945478058E1
1.289940448E2,3.409092712E1,-1.587485504E1,-1.971155548E1
1.290039998E2,3.380633545E1,-1.572963333E1,-1.976195526E1
1.290139558E2,3.373347473E1,-1.590158081E1,-1.994881439E1
1.290239108E2,3.346653748E1,-1.585370255E1,-2.040808105E1
1.290338658E2,3.339424896E1,-1.572834015E1,-2.053040314E1
1.290438218E2,3.344351959E1,-1.573183823E1,-2.027249146E1
1.290537768E2,3.350794983E1,-1.562663269E1,-2.026400757E1
1.290637328E2,3.351557159E1,-1.556651688E1,-2.024893951E1
1.290736878E2,3.351771545E1,-1.535498428E1,-2.038027954E1
1.290836438E2,3.363610077E1,-1.536990356E1,-2.022303772E1
1.290935988E2,3.384184265E1,-1.506691742E1,-2.058287811E1
1.291035548E2,3.379853821E1,-1.475200653E1,-2.064895630E1
1.291135098E2,3.406031799E1,-1.434669113E1,-2.075757599E1
1.291234658E2,3.429872131E1,-1.391152954E1,-2.036048126E1
1.291334208E2,3.457128143E1,-1.330828857E1,-2.019984436E1
1.291433768E2,3.493543243E1,-1.293656540E1,-1.979553223E1
1.291533318E2,3.520658875E1,-1.262468719E1,-1.983599091E1
1.291632878E2,3.530693054E1,-1.239878464E1,-1.959206390E1
1.291732428E2,3.537872314E1,-1.216582870E1,-1.930520630E1
1.291831978E2,3.530622864E1,-1.186984253E1,-1.953170776E1
1.291931538E2,3.539621735E1,-1.187981796E1,-1.967050171E1
1.292031088E2,3.545678711E1,-1.176323700E1,-1.968119049E1
1.292130648E2,3.532486725E1,-1.136507034E1,-1.982756042E1
1.292230198E2,3.525325012E1,-1.126869202E1,-1.962648010E1
1.292329758E2,3.529465485E1,-1.102215576E1,-1.983981323E1
1.292429308E2,3.545401001E1,-1.091310501E1,-1.979190826E1
1.292528868E2,3.554875183E1,-1.071201706E1,-2.014608002E1
1.292628418E2,3.560642242E1,-1.059287262E1,-1.981253815E1
1.292727978E2,3.569007874E1,-1.052254486E1,-1.987958527E1
1.292827528E2,3.578379059E1,-1.038688660E1,-1.984717560E1
1.292927088E2,3.578805542E1,-1.035859299E1,-1.981811523E1
1.293026638E2,3.564495850E1,-1.025418472E1,-1.990112305E1
1.293126188E2,3.554428101E1,-1.016908264E1,-2.006222534E1
1.293225748E2,3.554090881E1,-1.022208023E1,-2.001705933E1
1.293325298E2,3.541250610E1,-1.002063370E1,-2.011812592E1
1.293424858E2,3.556214142E1,-9.881004333E0,-1.996947479E1
1.293524408E2,3.545707703E1,-9.921138763E0,-2.012480164E1
1.293623968E2,3.539253998E1,-9.986606598E0,-2.018264771E1
1.293723518E2,3.543444824E1,-9.724861145E0,-2.006567383E1
1.293823078E2,3.537590790E1,-9.403499603E0,-2.007609558E1
1.293922628E2,3.557719421E1,-9.127948761E0,-2.044470978E1
1.294022188E2,3.551795197E1,-9.150878906E0,-2.051078796E1
1.294121738E2,3.543484497E1,-9.038585663E0,-2.053775787E1
1.294221298E2,3.531043243E1,-8.843791962E0,-2.052656555E1
1.294320848E2,3.531596375E1,-8.611785889E0,-2.071649933E1
1.294420408E2,3.524879456E1,-8.488971710E0,-2.055908203E1
1.294519958E2,3.536234283E1,-8.437282562E0,-2.076875305E1
1.294619508E2,3.520322418E1,-8.281471252E0,-2.081346893E1
1.294719068E2,3.513302612E1,-8.264938354E0,-2.083482361E1
1.294818618E2,3.516511536E1,-8.205444336E0,-2.082138062E1
1.294918178E2,3.511007690E1,-8.206874847E0,-2.086457062E1
1.295017728E2,3.517738342E1,-8.323787689E0,-2.063484192E1
1.295117288E2,3.521663666E1,-8.369506836E0,-2.046408844E1
1.295216838E2,3.541020203E1,-8.573024750E0,-2.040946198E1
1.295316398E2,3.545027161E1,-8.733840942E0,-2.050758362E1
1.295415948E2,3.538786316E1,-8.691486359E0,-2.036045074E1
1.295515508E2,3.532501984E1,-8.646106720E0,-2.055848694E1
1.295615058E2,3.523213959E1,-8.699951172E0,-2.042843628E1
1.295714618E2,3.511019135E1,-8.438045502E0,-2.062846375E1
1.295814168E2,3.510470581E1,-8.162704468E0,-2.061283875E1
1.295913718E2,3.518601990E1,-8.127391815E0,-2.063211060E1
1.296013278E2,3.523223877E1,-8.022350311E0,-2.040832520E1
1.296112828E2,3.537494659E1,-8.137802124E0,-2.034118652E1
1.296212388E2,3.525832367E1,-8.213306427E0,-2.031134796E1
1.296311938E2,3.547362518E1,-8.646110535E0,-2.008293915E1
1.296411498E2,3.559632874E1,-9.182518005E0,-1.997504425E1
1.296511048E2,3.542774963E1,-9.484241486E0,-1.970513916E1
1.296610608E2,3.541201782E1,-9.796817780E0,-1.975995636E1
1.296710158E2,3.534547424E1,-1.037561417E1,-1.972658539E1
1.296809718E2,3.531566620E1,-1.058309174E1,-1.947212219E1
1.296909268E2,3.542467499E1,-1.094127274E1,-1.950475311E1
1.297008828E2,3.533742523E1,-1.125472260E1,-1.932392120E1
1.297108378E2,3.539362335E1,-1.135793686E1,-1.913932800E1
1.297207928E2,3.539820099E1,-1.165131760E1,-1.907761383E1
1.297307488E2,3.551330566E1,-1.191934967E1,-1.886560059E1
1.297407038E2,3.557686615E1,-1.204193115E1,-1.867485809E1
1.297506598E2,3.552060699E1,-1.212159729E1,-1.849783325E1
1.297606148E2,3.551474762E1,-1.208029175E1,-1.848278809E1
1.297705708E2,3.554301453E1,-1.225923920E1,-1.849891663E1
1.297805258E2,3.551098633E1,-1.227582550E1,-1.815782928E1
1.297904818E2,3.557471466E1,-1.250829697E1,-1.836236572E1
1.298004368E2,3.558255005E1,-1.256036758E1,-1.804022217E1
1.298103926E2,3.565112305E1,-1.265650177E1,-1.813356781E1
1.298203476E2,3.547997284E1,-1.287024307E1,-1.803165436E1
1.298303036E2,3.540003204E1,-1.292741776E1,-1.805768585E1
1.298402586E2,3.539428711E1,-1.313536453E1,-1.813026428E1
1.298502136E2,3.536537170E1,-1.306813049E1,-1.816433716E1
1.298601696E2,3.530893707E1,-1.311888885E1,-1.805989075E1
1.298701246E2,3.521062469E1,-1.323291016E1,-1.786801147E1
1.298800806E2,3.521996307E1,-1.324478531E1,-1.784825897E1
1.298900356E2,3.519995117E1,-1.341084671E1,-1.787394714E1
1.298999916E2,3.507552338E1,-1.352223206E1,-1.760975647E1
1.299099466E2,3.523091888E1,-1.354320145E1,-1.747901154E1
1.299199026E2,3.520394897E1,-1.364064407E1,-1.752313232E1
1.299298576E2,3.522188568E1,-1.370707703E1,-1.757141876E1
1.299398136E2,3.504304504E1,-1.351752090E1,-1.774392700E1
1.299497686E2,3.505185699E1,-1.326985550E1,-1.784454346E1
1.299597246E2,3.490908051E1,-1.309839630E1,-1.808163452E1
1.299696796E2,3.492024231E1,-1.305127716E1,-1.810936737E1
1.299796346E2,3.496079254E1,-1.301169968E1,-1.833560944E1
1.299895906E2,3.486342621E1,-1.285009003E1,-1.829132080E1
1.299995456E2,3.495143890E1,-1.291513443E1,-1.826052856E1
1.300095016E2,3.480592346E1,-1.287241745E1,-1.842246246E1
1.300194566E2,3.488278198E1,-1.293169403E1,-1.824214935E1
1.300294126E2,3.488092804E1,-1.295019150E1,-1.807584381E1
1.300393676E2,3.481174469E1,-1.292960739E1,-1.840132904E1
1.300493236E2,3.477359772E1,-1.264802170E1,-1.829604340E1
1.300592786E2,3.489608002E1,-1.237585449E1,-1.860070801E1
1.300692346E2,3.496840668E1,-1.207519531E1,-1.845568085E1
1.300791896E2,3.522161865E1,-1.157258987E1,-1.825849152E1
1.300891456E2,3.549769592E1,-1.114380646E1,-1.799364471E1
1.300991006E2,3.574019623E1,-1.080035019E1,-1.775065613E1
1.301090556E2,3.594208527E1,-1.032345581E1,-1.750949097E1
1.301190116E2,3.589331055E1,-1.000568008E1,-1.744011688E1
1.301289666E2,3.594888306E1,-9.964065552E0,-1.754889679E1
1.301389226E2,3.597016144E1,-9.964698792E0,-1.750585175E1
1.301488776E2,3.598147583E1,-9.898780823E0,-1.763615417E1
1.301588336E2,3.568519592E1,-9.848869324E0,-1.761962128E1
1.301687886E2,3.568405914E1,-9.764984131E0,-1.793607330E1
1.301787446E2,3.565832520E1,-9.776260376E0,-1.788401794E1
1.301886996E2,3.550456238E1,-9.652767181E0,-1.804005432E1
1.301986556E2,3.557602692E1,-9.604652405E0,-1.806006622E1
1.302086106E2,3.557993317E1,-9.286499023E0,-1.822275543E1
1.302185666E2,3.555485535E1,-9.160747528E0,-1.827317810E1
1.302285216E2,3.568968964E1,-8.958225250E0,-1.805103302E1
1.302384776E2,3.562133789E1,-8.987106323E0,-1.791640472E1
1.302484326E2,3.577763367E1,-8.938716888E0,-1.796817780E1
1.302583876E2,3.580844116E1,-8.840946198E0,-1.778668976E1
1.302683436E2,3.577742004E1,-8.707878113E0,-1.789533997E1
1.302782986E2,3.578491211E1,-8.691303253E0,-1.805405426E1
1.302882546E2,3.566069794E1,-8.506374359E0,-1.785353851E1
1.302982096E2,3.561725616E1,-8.335376740E0,-1.789469910E1
1.303081656E2,3.546875000E1,-8.161449432E0,-1.777189636E1
1.303181206E2,3.558830261E1,-8.049148560E0,-1.786652374E1
1.303280766E2,3.574011230E1,-7.711692810E0,-1.781207275E1
1.303380316E2,3.564886475E1,-7.535404205E0,-1.784332275E1
1.303479876E2,3.586540222E1,-7.248703003E0,-1.785306549E1
1.303579426E2,3.577853394E1,-7.193153381E0,-1.795687866E1
1.303678986E2,3.570912170E1,-6.897968292E0,-1.779236603E1
1.303778536E2,3.577342987E1,-6.503036499E0,-1.787021637E1
1.303878086E2,3.561988068E1,-6.496292114E0,-1.779873657E1
1.303977646E2,3.573400116E1,-6.431941986E0,-1.770628357E1
1.304077196E2,3.578617096E1,-6.287830353E0,-1.766025543E1
1.304176756E2,3.577827454E1,-6.160690308E0,-1.762149048E1
1.304276306E2,3.580331421E1,-6.070491791E0,-1.749581146E1
1.304375866E2,3.589036560E1,-5.965011597E0,-1.757843781E1
1.304475416E2,3.585869598E1,-5.872138977E0,-1.745726776E1
1.304574976E2,3.579793549E1,-5.808666229E0,-1.754740906E1
1.304674526E2,3.585098267E1,-5.831176758E0,-1.760606384E1
1.304774086E2,3.589063263E1,-5.752952576E0,-1.740923309E1
1.304873636E2,3.583760071E1,-5.861789703E0,-1.734262085E1
1.304973196E2,3.597158051E1,-5.827064514E0,-1.718611145E1
1.305072746E2,3.595364380E1,-5.911602020E0,-1.728555298E1
1.305172296E2,3.600154114E1,-6.004577637E0,-1.718988037E1
1.305271856E2,3.617423248E1,-5.939476013E0,-1.695497131E1
1.305371406E2,3.606621552E1,-6.054851532E0,-1.696952820E1
1.305470966E2,3.611905670E1,-5.963607788E0,-1.694559479E1
1.305570516E2,3.611066437E1,-6.001518250E0,-1.671590424E1
1.305670076E2,3.607936096E1,-5.987060547E0,-1.656564331E1
1.305769626E2,3.614387512E1,-5.867454529E0,-1.683471680E1
1.305869186E2,3.613444519E1,-5.665023804E0,-1.685095215E1
1.305968736E2,3.639986420E1,-5.675884247E0,-1.651546478E1
1.306068296E2,3.643735504E1,-5.634536743E0,-1.627851105E1
1.306167846E2,3.638638306E1,-5.581825256E0,-1.612555695E1
1.306267406E2,3.658784485E1,-5.811218262E0,-1.584154510E1
1.306366956E2,3.664457703E1,-6.072589874E0,-1.574900818E1
1.306466506E2,3.652574921E1,-6.318370819E0,-1.569515228E1
1.306566066E2,3.636682129E1,-6.587036133E0,-1.580059052E1
1.306665616E2,3.647684479E1,-6.783164978E0,-1.573374176E1
1.306765176E2,3.644958496E1,-6.864788055E0,-1.599839783E1
1.306864726E2,3.644934845E1,-7.001918793E0,-1.590416718E1
1.306964286E2,3.647561646E1,-7.058227539E0,-1.596595001E1
1.307063836E2,3.669970703E1,-7.206970215E0,-1.587224579E1
1.307163396E2,3.651026154E1,-7.110198975E0,-1.586872864E1
1.307262946E2,3.645817566E1,-7.200191498E0,-1.594383240E1
1.307362506E2,3.648009491E1,-7.333007812E0,-1.600444031E1
1.307462056E2,3.648801422E1,-7.426559448E0,-1.628096008E1
1.307561616E2,3.656351471E1,-7.662006378E0,-1.605085754E1
1.307661166E2,3.654921722E1,-7.962257385E0,-1.618209839E1
1.307760716E2,3.650227356E1,-8.151809692E0,-1.621388245E1
1.307860276E2,3.651008606E1,-8.371353149E0,-1.619898987E1
1.307959826E2,3.641476440E1,-8.521949768E0,-1.625662994E1
1.308059386E2,3.644851685E1,-8.566219330E0,-1.637413025E1
1.308158934E2,3.646916199E1,-8.785381317E0,-1.625939941E1
1.308258494E2,3.639534760E1,-9.011890411E0,-1.621387482E1
1.308358044E2,3.628800201E1,-9.249450684E0,-1.632995605E1
1.308457604E2,3.621308899E1,-9.430492401E0,-1.641220093E1
1.308557154E2,3.631983948E1,-9.519927979E0,-1.618100739E1
1.308656714E2,3.635556793E1,-9.609317780E0,-1.613731384E1
1.308756264E2,3.622100830E1,-9.610504150E0,-1.618727875E1
1.308855824E2,3.620484161E1,-9.698825836E0,-1.622807312E1
1.308955374E2,3.637657928E1,-9.490623474E0,-1.643115234E1
1.309054924E2,3.630925751E1,-9.679759979E0,-1.633998871E1
1.309154484E2,3.628211212E1,-9.301216125E0,-1.655256653E1
1.309254034E2,3.626231384E1,-9.079254150E0,-1.652638245E1
1.309353594E2,3.629461670E1,-9.018615723E0,-1.646590424E1
1.309453144E2,3.637839508E1,-8.895755768E0,-1.657056427E1
1.309552704E2,3.642140198E1,-8.846687317E0,-1.658576965E1
1.309652254E2,3.642411804E1,-8.691989899E0,-1.663859558E1
1.309751814E2,3.635139465E1,-8.494518280E0,-1.674295807E1
1.309851364E2,3.643403625E1,-8.282051086E0,-1.664914703E1
1.309950924E2,3.648182678E1,-7.966442108E0,-1.672554779E1
1.310050474E2,3.643746185E1,-7.897457123E0,-1.679363251E1
1.310150034E2,3.640560150E1,-7.886894226E0,-1.685198212E1
1.310249584E2,3.636449432E1,-7.752689362E0,-1.688794708E1
1.310349144E2,3.630280304E1,-7.695594788E0,-1.710473633E1
1.310448694E2,3.654096985E1,-7.586494446E0,-1.687049866E1
1.310548244E2,3.646720886E1,-7.571128845E0,-1.715522766E1
1.310647804E2,3.662096405E1,-7.584167480E0,-1.702694702E1
1.310747354E2,3.665802002E1,-7.648113251E0,-1.694257355E1
1.310846914E2,3.668885803E1,-7.723129272E0,-1.711257935E1
1.310946464E2,3.650169373E1,-7.546802521E0,-1.705206299E1
1.311046024E2,3.637553406E1,-7.486324310E0,-1.711116791E1
1.311145574E2,3.646812439E1,-7.528747559E0,-1.699382019E1
1.311245134E2,3.663567352E1,-7.496391296E0,-1.721456909E1
1.311344684E2,3.661476135E1,-7.337905884E0,-1.727773285E1
1.311444244E2,3.666073608E1,-7.065967560E0,-1.722521973E1
1.311543794E2,3.667178345E1,-6.744358063E0,-1.716185760E1
1.311643354E2,3.691596222E1,-6.024398804E0,-1.687213135E1
1.311742904E2,3.696987915E1,-5.702846527E0,-1.659611511E1
1.311842454E2,3.712409210E1,-5.418598175E0,-1.670108795E1
1.311942014E2,3.740045929E1,-5.198287964E0,-1.648445129E1
1.312041564E2,3.763022614E1,-5.057014465E0,-1.621833801E1
1.312141124E2,3.757086945E1,-5.086109161E0,-1.616126251E1
1.312240674E2,3.761814117E1,-5.171405792E0,-1.639544678E1
1.312340234E2,3.758989716E1,-5.504528046E0,-1.627507019E1
1.312439784E2,3.744979858E1,-5.718822479E0,-1.646729279E1
1.312539344E2,3.739495850E1,-5.984958649E0,-1.653006744E1
1.312638894E2,3.730789185E1,-6.138523102E0,-1.667124176E1
1.312738454E2,3.740610504E1,-6.194202423E0,-1.684226227E1
1.312838004E2,3.735812378E1,-6.394924164E0,-1.684812164E1
1.312937554E2,3.725305939E1,-6.503345490E0,-1.708355713E1
1.313037114E2,3.733507538E1,-6.552551270E0,-1.685578918E1
1.313136664E2,3.734833527E1,-6.544887543E0,-1.684613037E1
1.313236224E2,3.748143005E1,-6.610221863E0,-1.682279968E1
1.313335774E2,3.732170868E1,-6.560634613E0,-1.692514038E1
1.313435334E2,3.740671539E1,-6.517116547E0,-1.684523773E1
1.313534884E2,3.749411774E1,-6.412979126E0,-1.670768738E1
1.313634444E2,3.754164124E1,-6.376136780E0,-1.692403412E1
1.313733994E2,3.749148560E1,-6.108360291E0,-1.715678406E1
1.313833554E2,3.750473022E1,-6.021072388E0,-1.681298828E1
1.313933104E2,3.751567078E1,-5.861293793E0,-1.680078125E1
1.314032664E2,3.746633148E1,-5.840099335E0,-1.723493958E1
1.314132214E2,3.752789307E1,-5.567310333E0,-1.736400604E1
1.314231764E2,3.757229614E1,-5.338302612E0,-1.733364105E1
1.314331324E2,3.755345154E1,-5.209026337E0,-1.725065613E1
1.314430874E2,3.758494568E1,-5.007312775E0,-1.734616852E1
1.314530434E2,3.759381104E1,-4.618896484E0,-1.747826385E1
1.314629984E2,3.768742371E1,-4.459568024E0,-1.765567017E1
1.314729544E2,3.774168396E1,-4.204383850E0,-1.765962982E1
1.314829094E2,3.781810760E1,-4.140453339E0,-1.765301514E1
1.314928654E2,3.789122009E1,-4.025531769E0,-1.755893707E1
1.315028204E2,3.789788818E1,-3.912296295E0,-1.762399292E1
1.315127764E2,3.775378418E1,-3.909137726E0,-1.765053558E1
1.315227314E2,3.782090759E1,-3.679386139E0,-1.752051544E1
1.315326874E2,3.799121857E1,-3.696575165E0,-1.756020355E1
1.315426424E2,3.801634979E1,-3.740219116E0,-1.761191559E1
1.315525974E2,3.807428741E1,-3.482841492E0,-1.763503265E1
1.315625534E2,3.792791748E1,-3.432819366E0,-1.766390228E1
1.315725084E2,3.807768250E1,-3.481109619E0,-1.760304260E1
1.315824644E2,3.808723450E1,-3.499481201E0,-1.750375366E1
1.315924194E2,3.818044281E1,-3.554443359E0,-1.746376038E1
1.316023754E2,3.830363464E1,-3.466819763E0,-1.750334930E1
1.316123304E2,3.826943207E1,-3.691661835E0,-1.734294128E1
1.316222864E2,3.830407715E1,-3.929763794E0,-1.756256866E1
1.316322414E2,3.842401886E1,-4.169040680E0,-1.729315948E1
1.316421974E2,3.847154236E1,-4.303020477E0,-1.742414093E1
1.316521524E2,3.860029602E1,-4.494544983E0,-1.746807861E1
1.316621084E2,3.846358490E1,-4.839756012E0,-1.732928467E1
1.316720634E2,3.858287048E1,-4.984161377E0,-1.723242950E1
1.316820184E2,3.869847107E1,-5.238231659E0,-1.733447266E1
1.316919744E2,3.884620667E1,-5.389659882E0,-1.742464447E1
1.317019294E2,3.899515533E1,-5.491355896E0,-1.714813232E1
1.317118854E2,3.904090118E1,-5.758975983E0,-1.702179718E1
1.317218404E2,3.906259918E1,-5.787059784E0,-1.681864929E1
1.317317964E2,3.904781342E1,-6.186782837E0,-1.682995605E1
1.317417514E2,3.927603912E1,-6.402233124E0,-1.665294647E1
1.317517074E2,3.927498627E1,-6.386035919E0,-1.677250671E1
1.317616624E2,3.942837524E1,-6.541137695E0,-1.639749146E1
1.317716184E2,3.964533234E1,-6.712039948E0,-1.627973175E1
1.317815734E2,3.957804871E1,-6.964218140E0,-1.634544373E1
1.317915294E2,3.959188080E1,-7.268184662E0,-1.626853180E1
1.318014844E2,3.961679840E1,-7.641883850E0,-1.607688904E1
1.318114397E2,3.960345459E1,-8.046325684E0,-1.612256622E1
1.318213957E2,3.974930573E1,-8.562915802E0,-1.603944397E1
1.318313507E2,3.982112885E1,-8.707889557E0,-1.612026215E1
1.318413067E2,4.002063751E1,-8.874191284E0,-1.592217255E1
1.318512617E2,4.000123596E1,-8.963047028E0,-1.583266449E1
1.318612177E2,3.992030334E1,-9.273265839E0,-1.575563049E1
1.318711727E2,4.008267975E1,-9.316287994E0,-1.575602722E1
1.318811287E2,4.012144470E1,-9.305969238E0,-1.567890930E1
1.318910837E2,4.013224030E1,-9.479030609E0,-1.558511353E1
1.319010397E2,4.009839630E1,-9.606498718E0,-1.556443024E1
1.319109947E2,4.017815399E1,-9.928764343E0,-1.555816650E1
1.319209507E2,4.026702881E1,-1.014835739E1,-1.569967651E1
1.319309057E2,4.022047424E1,-1.058340454E1,-1.556197357E1
1.319408607E2,4.034017181E1,-1.097660828E1,-1.526239777E1
1.319508167E2,4.018428802E1,-1.148307800E1,-1.521977997E1
1.319607717E2,4.011932373E1,-1.192792511E1,-1.517658234E1
1.319707277E2,4.004489136E1,-1.252555847E1,-1.514440918E1
1.319806827E2,3.999787903E1,-1.301378632E1,-1.499582672E1
1.319906387E2,4.006767273E1,-1.343209076E1,-1.503188324E1
1.320005937E2,3.990868378E1,-1.386237335E1,-1.506988525E1
1.320105497E2,3.991474915E1,-1.418786240E1,-1.509146881E1
1.320205047E2,3.973171997E1,-1.453872681E1,-1.498058319E1
1.320304607E2,3.968896484E1,-1.488534164E1,-1.477278900E1
1.320404157E2,3.969365692E1,-1.508244324E1,-1.482886505E1
1.320503717E2,3.967995453E1,-1.531502914E1,-1.495131683E1
1.320603267E2,3.967147064E1,-1.539333344E1,-1.508673859E1
1.320702817E2,3.963241577E1,-1.547353745E1,-1.513318634E1
1.320802377E2,3.969059753E1,-1.558204651E1,-1.499732971E1
1.320901927E2,3.989531708E1,-1.567562866E1,-1.499098969E1
1.321001487E2,3.982057190E1,-1.568241882E1,-1.494637299E1
1.321101037E2,3.991281128E1,-1.586436844E1,-1.515130615E1
